X,Y,osm_id,operatorty,amenity,healthcare,healthca_1,addrfull,capacitype,addrcity,name,source,building
38.7396464,8.9463218,6716252383,,pharmacy,,,,,,Sofeumer Pharmacy,,
38.0205041,8.4969778,6718406279,,clinic,,,,,,Guarure Bora Clinic,,
38.7156312,8.952639,6718704325,,pharmacy,,,,,,Siza Pharmacy,,
38.7645426,8.9573366,6718704344,,pharmacy,,,,,,Woyn Pharmacy,,
38.771904,8.958197,6718704355,,pharmacy,,,,,,Yome Pharmacy,,
38.7694699,8.9599391,6718704357,,pharmacy,,,,,,Redeat Pharmacy,,
38.7683259,8.9606452,6718704360,,pharmacy,,,,,,Bloom Pharmacy,,
38.768232,8.9606452,6718704361,,pharmacy,,,,,,Gerji Pharmacy,,
38.7662552,8.9601616,6718704362,,pharmacy,,,,,,Solomon Hilu Pharmacy,,
38.7666428,8.9602504,6718704363,,pharmacy,,,,,,Fre-Abe Pharmacy,,
39.3475372,8.1458178,6720064623,,,centre,,,,Huruta,Huruta Health Centre / ሁሩታ ጤና ጣቢያ,,
38.6970328,8.9568776,6723122661,,pharmacy,,,,,,Wako Pharmacy,,
38.6965325,8.9571246,6723122662,,pharmacy,,,,,,Habtesh Pharmacy,,
38.7100656,8.9596052,6723128492,,pharmacy,,,,,,Geshen Pharmacy,,
38.7349679,8.9386944,6726216698,,pharmacy,,,,,,Lewi's Pharmacy,,
39.3569334,8.1503249,6728232302,,,pharmacy,,,,Huruta / ሁሩታ,Ermon Drug Store / ኤርሞን ፋርማሲ,,
38.716177,8.9622163,6736192700,,dentist,,,,,,Kal Speciality Dental Clinic,,
38.6961275,8.984185,6736192712,,pharmacy,,,,,,Solo Da Pharmacy,,
38.6790345,8.9999235,6736192715,,pharmacy,,,,,,Solo Da Pharmacy,,
38.677741,9.0010673,6736192718,,pharmacy,,,,,,Robera Pharmacy,,
38.6777108,9.0016448,6736192719,,pharmacy,,,,,,Yomi Pharmacy,,
38.6847979,9.0043416,6736192721,,pharmacy,,,,,,Siham Pharmacy,,
38.689249,9.0040661,6736192726,,pharmacy,,,,,,Blu Pharmacy,,
38.6939543,9.003978,6736192729,,pharmacy,,,,,,Al- Afia Pharmacy,,
38.7202889,9.0118479,6736192734,,pharmacy,,,,,,Zamalik Pharmacy,,
38.7495276,9.0140546,6738259574,,pharmacy,,,,,,Adowa Pharmacy,,
38.7525049,9.0287382,6738259906,,pharmacy,,,,,,Lion Pharmacy አንበሳ ፋርማሲ,,
38.7375046,9.0301647,6738259915,,pharmacy,,,,,,Kenema Pharmacy No 1,,
38.7374159,9.029558,6738259916,,pharmacy,,,,,,St. Lalibela Pharmacy,,
38.7379398,9.0163004,6738259917,,pharmacy,,,,,,Ethio Pharmacy,,
38.7382567,9.0108151,6738259938,,pharmacy,,,,,,Abyssinia Pharmacy,,
38.7056601,8.9760568,6738259956,,pharmacy,,,,,,Netsanet Pharmacy,,
38.7660138,8.9905856,6742385085,,pharmacy,,,,,,Shifa Drug Store,,
38.7473229,9.0226362,6742385087,,pharmacy,,,,,,Deraretu Pharmacy,,
38.7370768,9.0601351,6742567723,,pharmacy,,,,,,ክነማ ፋርማሲ አዲሱ ገበያ ቅርንጫፍ,,
38.9702131,8.7499328,6745397115,,pharmacy,,,,,,Lidya Pharmacy,,
38.693367,8.9536376,6745503608,,pharmacy,,,,,,Jemo 2 Pharmacy,,
38.6922124,8.9548278,6745503609,,pharmacy,,,,,,Nejashi Pharmacy,,
38.7508795,8.9847599,6745669994,,pharmacy,,,,,,Rakeb Pharmacy,,
38.7525988,8.9923421,6745669995,,pharmacy,,,,,,Robika Pharmacy,,
38.7598917,9.0286852,6745676502,,pharmacy,,,,,,Elohim Pharmacy,,
38.7452187,9.0434026,6745676519,,pharmacy,,,,,,Z Arsema Pharmacy,,
38.7294298,9.0461389,6745676521,,pharmacy,,,,,,Alemtena Pharmacy,,
38.7262005,9.0494446,6745676522,,pharmacy,,,,,,Hayome Pharmacy,,
38.7641939,9.0080693,6749384188,,clinic,,,,,,አደራ የውስጥ ደዌ ማዕከል,,
38.7507209,9.0139171,6749410685,,clinic,,,,,,ኢትዮ-ካናዳ ዲያግኖስቲክ ሴንተር,,
38.7314301,8.9736598,6753068484,,pharmacy,,,,,,Maphi Pharmacy,,
38.7342883,8.9820802,6753095485,,pharmacy,,,,,,Sofi Pharmacy,,
38.9582115,8.7512981,6753372436,,pharmacy,,,,,,Rahel Pharmacy,,
38.9514846,8.7552851,6753372437,,pharmacy,,,,,,Rebeka Pharmacy,,
38.9410615,8.7632088,6753372458,,pharmacy,,,,,,Enyew Selam Drug Store,,
38.7428818,8.9306183,6759928807,,pharmacy,,,,,,Hana Pharmacy,,
38.7378582,8.9904218,6759980899,,pharmacy,,,,,,Diogan pharmacy,,
38.745249,8.9360759,6759983060,,pharmacy,,,,,,Halewish pharmacy,,
41.8703213,9.598531,6782265156,,pharmacy,,,,,,Alfa Pharmacy,,
38.6892786,8.95093,6782296523,,pharmacy,,,,,,Furi Pharmacy,,
38.7737757,8.9835836,6782297342,,pharmacy,,,,,,Kab Pharmacy,,
38.7197253,8.9501304,6782297663,,pharmacy,,,,,,Anannia Pharmacy,,
41.8704615,9.5986629,6782300728,,pharmacy,,,,,,Zemzem Pharmacy,,
42.0166992,9.3879947,6782305133,,pharmacy,,,,,,Bekan Pharmacy,,
41.8597849,9.5887583,6782305594,,pharmacy,,,,,,Abera Pharmacy,,
41.8708942,9.5983312,6782306226,,pharmacy,,,,,,Barako Pharmacy,,
38.7747104,8.9845451,6782306989,,pharmacy,,,,,,Lemar Pharmacy,,
42.1288629,9.3046998,6786410565,,pharmacy,,,,,,Shimeles Pharmacy,,
42.1236527,9.3071164,6786410567,,pharmacy,,,,,,Yohannes Pharmacy,,
42.1219441,9.3120899,6786410571,,pharmacy,,,,,,Ras Pharmacy,,
42.1205051,9.3141597,6786410573,,pharmacy,,,,,,Hammer Pharmacy,,
42.1172047,9.3142418,6786410574,,,blood_bank,,,,,,,yes
42.0579775,9.3549572,6786417986,,pharmacy,,,,,,Bole Pharmacy,,
41.8419497,9.6021146,6786418414,,pharmacy,,,,,,Alfa Pharmacy,,
38.9827591,8.7487306,6786427828,,pharmacy,,,,,,Mekonnen Pharmacy,,
40.1664998,8.99317,6786427846,,pharmacy,,,,,,Selam Drug Store,,
37.8519261,7.5467822,6807135922,,pharmacy,,,,,,አማኑኤል,,
38.7179896,8.9501318,6814021301,,clinic,,,,,,,,
38.7200894,9.0535044,6814279368,,pharmacy,,,,,,Narobi Pharmacy,,
38.7293102,9.0461009,6814279370,,clinic,,,,,,Alemetena clinic,,
38.7442001,9.043913,6814279374,,pharmacy,,,,,,Ephoye Pharmacy,,
38.6996394,9.0555761,6814279375,,pharmacy,,,,,,Ferdwos Pharmacy,,
38.7188851,9.0584656,6814279377,,pharmacy,,,,,,Maty Pharmacy,,
38.699017,9.0528065,6814279378,,pharmacy,,,,,,Yasi Pharmacy,,
38.7288595,9.0463079,6814283287,,pharmacy,,,,,,Helix Pharmacy,,
38.7264014,9.048208,6814283290,,pharmacy,,,,,,Abyssinia Pharmacy,,
38.7440894,9.0440105,6814283292,,pharmacy,,,,,,Ras Desta Pharmacy,,
38.7327009,9.0287763,6814283294,,pharmacy,,,,,,Tiru Pharmacy,,
38.729372,9.0461312,6814283295,,pharmacy,,,,,,Alemetena Pharmacy,,
38.7227197,9.0509553,6814283300,,pharmacy,,,,,,Nahim Pharmacy,,
38.7295641,9.0461543,6814283305,,pharmacy,,,,,,Kebekab Pharmacy,,
38.6792118,9.0719152,6814283306,,pharmacy,,,,,,Medhanialem Pharmacy,,
38.7578087,9.0137858,6814283308,,pharmacy,,,,,,Stadium Pharmacy,,
38.7491575,8.9794347,6814283314,,pharmacy,,,,,,Abyssinia Pharmacy,,
38.8131416,8.9946204,6814283319,,pharmacy,,,,,,Solo Da Pharmacy,,
38.7289001,8.9488393,6814283320,,pharmacy,,,,,,Gelead Pharmacy,,
38.7491079,8.9792718,6814283322,,pharmacy,,,,,,Solo Da Pharmacy,,
38.761033,9.0337749,6814283323,,pharmacy,pharmacy,,,,,Solo Da Pharmacy,,
38.7124145,8.9585351,6814283324,,pharmacy,,,,,,Makda Pharmacy,,
38.7522085,9.0365592,6814283336,,pharmacy,,,,,,Gishen Pharmacy,,
38.6792122,9.0719073,6814354215,,pharmacy,,,,,,Medhanialem Pharmacy,,
38.7492443,8.9799954,6814354219,,pharmacy,,,,,,Uni National Pharmacy,,
37.8584496,7.3428792,6824881585,,clinic,,,,,,አንጋጫ ጤና ጣቢያ,,
38.8645756,9.0662471,6837208435,,pharmacy,,,,,,Metroz Pharmacy,,
38.8654956,9.0664523,6837208436,,pharmacy,,,,,,Adanach Pharmacy,,
35.4253027,7.1966129,6839483193,,pharmacy,,,,,,ቀይ መስቀል ፋርማሲ,,
35.4260997,7.1964472,6839483197,,pharmacy,,,,,,,,
35.4249213,7.197171,6839483198,,clinic,,,,,,,,
38.7084004,7.8705274,6846933486,,clinic,,,,,,,,
38.7137508,7.91611,6846933785,,clinic,,,,,,,,
38.7827077,8.9894897,6847783185,,clinic,,,,,,,,
38.809959,9.0190983,6855641985,,hospital,,,,,,St. Yared general hospital,,
37.8460278,7.5519252,6857270303,,pharmacy,,,,,,,,
37.8468323,7.5505136,6857313785,,pharmacy,,,,,,የሕዝብ መድሃኒት ቤት,,
37.8492605,7.5472344,6857313885,,pharmacy,,,,,,ቀይ መስቀል መድሀኒት ቤት,,
37.84601,7.5517758,6857314191,,pharmacy,,,,,,,,
38.7342204,8.9809196,6897864285,,clinic,,,,,,,,
38.8786376,9.024893,6906329885,,clinic,,,,,,ሀሴት,,
38.4250651,6.60605,6926664785,,pharmacy,,,,,,,,
38.7803847,9.0328767,6929805085,,hospital,hospital,,,,,ጆይ የማህፀንና ፅንስ ሆስፒታል,,
39.35583,8.1499884,6937293785,,pharmacy,,,,,,ኤርሞን መድሀኒት መደብር,,
39.1958531,11.0690894,6939488188,,clinic,,,,,,,,
39.2270333,11.1280404,6939488286,,clinic,,,,,,Fito Health Center,,
39.2278259,11.0344402,6939488288,,clinic,,,,,,,,
38.7501898,8.9715301,6942568786,,clinic,,,,,,ንፋስ ስልክ ላፍቶ ወረዳ 06 ጤና ጣቢያ,,
39.4729882,13.4923907,6944652186,,clinic,,,,,,SolAlem computer sol ፅገና ኮምፒተር,,
39.6335168,11.1308518,6961326586,,pharmacy,,,,,,,,
37.4494234,9.0128979,6977395885,,clinic,,,,,,ኦሊ መካከለኛ የጥርስ,,
38.7779984,9.0115954,6978635785,,clinic,,,,,,,,
38.8504049,9.0415164,6979191785,,doctors,,,,,,,,
39.4613895,14.2840919,6983479485,,pharmacy,,,,,,,,
38.7520623,9.0368307,6984338046,,dentist,,,,,,Dr Nestanet,,
39.2020713,10.9997688,6985509787,,clinic,,,,,,,,
36.9229688,9.6100628,6994458586,,hospital,,,,,,አቤ ዶንጎሩ,,
38.7334401,9.0448561,7008212086,,clinic,,,,,,Addis sub city Felege meles health center,,
37.7218547,14.1767652,7008450276,,clinic,,,,,,ARRA Health Center,UNHCR Field Data Collection,
38.1542164,13.6569558,7008470295,,clinic,,,,,,,UNHCR Field Data Collection,
41.4464937,11.5910227,7008577635,,clinic,,,,,,,UNHCR Field Data Collection,
41.4462692,11.5904042,7008577636,,clinic,,,,,,,UNHCR Field Data Collection,
35.4250432,7.1976018,7031634486,,clinic,,,,,,,,
38.3417275,5.6591467,7031712925,,clinic,,,,,,,,
38.7754162,9.0326812,7045992068,,pharmacy,,,,,,Pharmacy,,
43.1800652,9.0946681,7067231700,,clinic,,,,,,,2019-07-15,
43.1803952,9.0990696,7067231701,,clinic,,,,,,Health Center,2019-07-15,
38.7755192,9.0326042,7079107170,,pharmacy,,,,,,Pharmacy,,
38.7656874,9.0320372,7083540712,,pharmacy,,,,,,Kelela Pharmasy,,
38.7814106,9.0252697,7087990363,,pharmacy,,,,,,Solomon Pharmacy,,
38.7722948,9.0390136,7130221933,,pharmacy,,,,,,Horizon Pharmacy,,
38.7570301,9.0180486,7132478402,,clinic,,,,,,OIA India Eye Care Center,,
38.7740831,8.9934028,7138530904,,pharmacy,,,,,,Gelead Pharmacy,,
38.778635,8.9947565,7138532190,,pharmacy,,,,,,Addis Continental Pharmacy,,
38.7836838,9.0277428,7147901647,,pharmacy,,,,,,Arsema pharmacy,,
38.7617887,9.0337407,7148653598,,pharmacy,,,,,,Kenema Public Pharmacy,,
38.7617454,9.0313755,7150496202,,pharmacy,,,,,,The Abe Pharmacy,,
36.2036997,5.274924,7153138829,public,clinic,clinic,,,,,Dus Health Clinic,,
38.7614628,9.0300616,7162549170,,pharmacy,,,,,,Pharmacy,,
38.7548387,9.0264489,7232915286,,doctors,,,,,,,,
39.0522735,3.5144891,7260938234,,hospital,hospital,,,,Moyale,Moyale Gen Hospital,,
38.8575843,8.9863613,7305918585,,pharmacy,,,,,,,,
38.3940917,6.7499829,7319752291,,hospital,,,,,,ይርጋለም ጀነራል ሆስፒታል,,
37.4539268,12.6047943,7328369385,,clinic,"blood_check;emergency",,,,,Nur clinic,,
38.7614372,9.0620741,7340441785,,pharmacy,,,,,,(የግል ፋርማሲ),,
38.7586606,9.0745204,7340474485,,hospital,,,,,,ቅ/ጴጥሮስ ሆስፒታል (የመንግስት),,
38.7589114,9.0744875,7340474585,,pharmacy,,,,,,(የመንግስት),,
36.5541502,9.080747,7357421886,,hospital,,,,,,Hospitalaa Nekemitee,,
38.4693788,7.0245706,7368469585,,hospital,,,,,,ያኔት ሀየር እስፔሻላይዝድ ክሊኒክ,,
38.7466728,9.0313602,7398323192,,hospital,,,,,,,,
38.7897192,8.9528884,7404728685,,clinic,,,,,,,,
38.657717,8.9265495,7433309010,,pharmacy,,,,,,,,
38.6374086,8.9155801,7433309023,,pharmacy,,,,,,Medhanialem Pharmacy,,
38.7510368,9.045081,7457788685,,hospital,,,,,,አፍንጮ በር ጤና ጣቢያ,,
36.8566872,7.682704,7489813785,,hospital,hospital,,,,,comprehensive chronic care and training center,,
36.8295424,7.6762126,7506993985,,hospital,,,,,,,,
38.7209861,9.0375208,7521975485,,hospital,,,,,,ኢትዬ-ጠቢብ,,
36.8293906,7.6759416,7526924885,,clinic,,,,,,,,
38.1320291,13.5889041,7528067385,,hospital,,,,,,,,
38.7641998,9.0079798,7528067988,,hospital,,,,,,,,
38.7664999,9.0315207,7589378885,,clinic,,,,,,ሀሌሉያ የውስጥ ደዌ ስፔሻሊቲ ክሊኒክ,,
39.4773004,13.4923807,7617892506,,clinic,,,,,,ፉሉይ ሕክምና ዓይኒ ዶ/ር ጥላሁን ኪሮስ,,
38.4225983,6.601827,7619435685,,clinic,,,,,,ገሊላ መካከለኛ ክሊኒክ,,
38.7896597,9.0056522,7625304985,,clinic,clinic,,,,,ዱሳይ ከፍተኛ ክሊኒክ,,
35.5497181,6.9539926,7747652685,,hospital,hospital,,,,,,,
39.2258044,3.7653145,7775733386,,hospital,,,,,,,,
42.7841903,9.3550649,7781858387,,hospital,,,,,,Blood Bank,,
38.7880676,8.9656394,7782612486,,hospital,,,,,,,,
37.8932314,13.1416915,7824875585,,hospital,,,,,,ደባርቅ ሆስፒታል,,
37.4002724,11.5250362,7840028405,,hospital,,,,,,ባህርዳር ዩ,,
38.7847474,8.9896021,7846652985,,clinic,clinic,,,,,Pioneer Diagnostic Center,,
38.7848028,8.9861441,7849633785,,clinic,,,,,,Al-Borg Internal Medicine Speciality,,
38.7593233,8.99537,7852742486,,clinic,,,,,,Afei Diagnostic Center,,
38.7758546,8.9876787,7856255086,,clinic,,,,,,Dr Abreham Eye Clinic,,
42.7841676,9.355069,7866098585,,hospital,,,,,,Somali Regional State Blood Bank,,
38.7596728,8.9950117,7877347585,,clinic,,,,,,,,
39.4528374,13.4838653,7881860485,,clinic,,,,,,,,
38.8496841,9.0091714,7973668405,,clinic,,,,,,,,
38.7398606,9.0118515,8001840185,,hospital,,,,,,የኢትዮጵያ ፌደራል ፖሊስ ሆስፒታል,,
38.7484495,9.0207753,8005522986,,hospital,,,,,,የኢትዮጵያ የልብ ማእከል,,
38.7634246,8.9659728,8013884587,,dentist,,,,,,ዶር. ጌታቸው መካክለኛ የጥርስ ህክምና,,
38.8225489,9.0159133,8041344681,,pharmacy,pharmacy,,,,,,,
38.7386679,9.0118881,8041424885,,hospital,,,,,,ደጃዝማች ባልቻ አባነፍሶ ሆስፒታል,,
39.2710635,8.5430365,8041853785,,pharmacy,,,,,,አዳማ መድሐኒት እና የህክምና መገልገያዎች ጅምላ አከፋፋይ,,
39.2710677,8.543053,8041853786,,pharmacy,,,,,,,,
38.4869424,7.0494031,8065190987,,dentist,,,,,,ሆሊ ቤቴል የጥርስ ህክምና ክሊኒክ,,
38.7427866,9.0307882,8073085218,,hospital,,,,,,ግንቦት 20 ጤና ጣቢያ,,
38.7254506,9.0335569,8073085417,,hospital,,,,,,አዲስ ከተማ ጤና ጣቢያ,,
38.7237227,9.0337997,8073085517,,hospital,,,,,,አዲስ ከተማ ጤና ጣቢያ,,
38.754745,9.0316914,8157010019,,dentist,,,,,,ሰናይት,,
41.8393871,9.6050083,8266454717,,pharmacy,,,,,,ሂክማ,,
38.7308027,9.0466828,8296886117,,hospital,,,,,,የኢትዮጲያ ህብረተሰብ ጤና ኢንስቲትዮት,,
38.7280864,9.04783,8296886217,,hospital,,,,,,ቅድስ ፓውሎስ ሆስፒታል ሚሊኒየም ሜዲካል ኮሌጅ,,
35.3981391,9.1042613,8299731919,,hospital,,,,,,Hospitaala Waliigalaa Aayiraa,,
38.7557016,9.0189425,8310544217,,hospital,,,,,,አዲስ አበባ ክልላዊ ናሙና መመርመሪያ ተቋም,,
38.7276598,8.9660605,8333250717,,pharmacy,,,,,,,,
38.0875694,7.3175515,8339989817,,pharmacy,,,,,,ሲቲና መድኃኒት ቤት,,
38.818501,9.0016785,8422931609,,pharmacy,,,,,,Yerer Pharmacy,,
42.39975,9.3523228,8426040800,,hospital,general,,,,funyanbira,Gursum health,,
38.7238553,9.0334913,8428297217,,hospital,,,,,,አዲስ ከተማ ጤና ጣቢያ,,
42.4050201,9.3482555,8446070897,,pharmacy,pharmacy,,,,funyanbira,ibro Pharmacie,,
39.2218888,8.4515805,8474698118,,pharmacy,,,,,,,,
38.7672029,9.0371485,8493717518,,clinic,,,,,,አዲስ የ እናቶች እና የ ህፃናት ልዩ ህክምና,,
38.8542508,9.0235811,8493717526,,hospital,,,,,,አይሲኤምሲ  ሆስፒታል,,
38.7322551,9.0037819,8513036430,,hospital,,,,,,,,
38.737961,9.0045033,8513036622,,hospital,,,,,,,,
38.8770372,9.0382317,8518249418,,hospital,,,,,,,,
38.7801774,9.0032981,8559299292,,pharmacy,,,,,,Live pharmacy,,
38.7811438,9.0105507,8559328226,,pharmacy,,,,,,Komar pharmacy,,
38.2858021,14.080299,8569063819,,clinic,,,,,,,,
38.7162809,8.9987434,8571946118,,hospital,,,,,,ወረዳ 09 ጤና ጣቢያ,,
42.3984281,9.3550483,8582201007,,pharmacy,pharmacy,,,,funyanbira,ilalami pharmacy,,
41.7189301,8.0396708,8590253518,,clinic,,,,,,,,
38.7658858,9.0413889,8625139117,,clinic,,,,,,የለማ ልዩ የውስጥ ደዌና የሕፃናት ሕክምና ክሊኒክ,,
38.7534589,9.0346284,8627834217,,clinic,,,,,,,,
38.7557521,8.9897654,8641930117,,hospital,,,,,,Fifake,,
37.3676098,11.5840585,8646561618,,clinic,,,,,,አሜን ክሊኒክ,,
38.8093961,8.994966,8656431817,,pharmacy,,,,,,ውዳሴ ፋርማሲ,,
37.3699025,11.608003,8661357217,,hospital,,,,,,ፈለገ ህይወት ሪፈራል ሆስፒታል,,
38.8930066,8.9940735,8672244117,,clinic,,,,,,,,
37.3781815,11.5804335,8677500817,,hospital,,,,,,,,
