X,Y,osm_id,amenity,addrfull,network,operator,addrcity,name,source
37.7282261,10.3368665,5698674325,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ደብረ ማርቆስ ቅርንጫፍ,
37.4622533,10.2995009,5698674326,bank,,,,,አቢሲንያ ባንክ - ዮፍታሄ ንጉሴ ቅርንጫፍ (ደብረ ኤልያስ),
37.4621949,10.2994892,5698674327,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ደብረ ኤልያስ ቅርንጫፍ,
37.729077,10.3352467,5698699523,bank,,,,,አቢሲንያ ባንክ - ደብረ ማርቆስ ቅርንጫፍ,
37.7290646,10.3352031,5698699524,atm,,,Bank of Abyssinia,,,
37.7281613,10.3367825,5698699525,atm,,,CBE,,,
37.7290246,10.3343828,5698699526,atm,,,CBE,,,
37.7281091,10.3362242,5698699528,bank,,,,,አባይ ባንክ - ንጉስ ተክለሃይማኖት ቅርንጫፍ (ደብረ ማርቆስ),
37.7316928,10.3360727,5698699530,bank,,,,,አባይ ባንክ - ደብረ ማርቆስ ቅርንጫፍ,
37.731532,10.3361926,5698699531,bank,,,,,ዳሸን ባንክ - ንጉስ ተክለኃይማኖት ቅርንጫፍ,
37.7316728,10.336977,5698699532,bank,,,,,አቢሲንያ ባንክ - ንጉስ ተክለኃይማኖት ቅርንጫፍ,
37.7315458,10.3371659,5698699533,bank,,,,,አዋሽ ባንክ - ደብረ ማርቆስ ቅርንጫፍ,
37.731444,10.3370448,5698699534,bank,,,,,ወጋገን ባንክ - ደብረ ማርቆስ ቅርንጫፍ,
37.7316844,10.3370987,5698699623,bank,,,,,ሕብረት ባንክ - ደብረ ማርቆስ ቅርንጫፍ,
38.1493793,10.1680802,5698699625,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ደጀን ቅርንጫፍ,
37.7286813,10.334177,5698699721,atm,,,Addis International Bank,,,
38.1509166,10.1648363,5698699725,bank,,,,,ቡና ባንክ - ደጀን ቅርንጫፍ,
37.7289636,10.3344964,5698699821,bank,,,,,,
38.7694869,8.9108645,5706126024,atm,,,,,,
38.2460626,10.0079781,5710765328,atm,,,CBE,,,
38.7521472,9.3053233,5710765330,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ጫንጮ ቅርንጫፍ,
38.4192514,9.8062501,5710780223,bank,,,,,አዋሽ ባንክ - ገርበ ጉራቻ ቅርንጫፍ,
38.7392938,9.7721458,5710780225,bank,,,,,አቢሲንያ ባንክ - ፍቼ ቅርንጫፍ,
38.7398431,9.7708725,5710780228,bank,,,,,ቡና ባንክ - ፍቼ ቅርንጫፍ,
38.2460148,10.0079616,5710815622,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ጎሀጽዮን ቅርንጫፍ,
38.4164001,9.8070783,5710815623,bank,,,,,አቢሲንያ ባንክ - ገርበ ጉራቻ ቅርንጫፍ,
38.6327414,9.81099,5710815821,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ደገም ቅርንጫፍ,
38.8327005,9.6312335,5710815823,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ደብረ ጽጌ ቅርንጫፍ,
38.8716785,9.5534346,5710815824,bank,,,,,,
38.871892,9.5522833,5710815826,bank,,,,,አዋሽ ባንክ - ሙከ ጡሪ ቅርንጫፍ,
38.7542118,9.3088701,5710815828,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ቡባ ቅርንጫፍ,
38.7533988,9.3080291,5710815829,bank,,,,,አዋሽ ባንክ - ጫንጮ ቅርንጫፍ,
38.7529039,9.306473,5710815830,bank,,,,,ዳሽን ባንክ - ጫንጮ ቅርንጫፍ,
38.7386235,9.7719044,5711821024,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ቱሉ ሰላሌ ቅርንጫፍ,
38.8084337,9.0056153,5714460521,bank,,,,,,
39.4253759,8.9281744,5720103121,bank,,,,,አቢሲንያ ባንክ - አረርቲ ቅርንጫፍ,
39.4254082,8.9282048,5720103221,atm,,,Bank of Abyssinia,,,
39.4257161,8.9292126,5720103622,bank,,,,,የኢትዮጵያ ንግድ ባንክ - አረርቲ ቅርንጫፍ,
38.9396289,8.7644336,5720610224,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ቁርቁራ ቅርንጫፍ,
38.9613661,8.7516111,5720626121,bank,,,,,Bank of Abyssinia (Zequala Sub Branch),
38.8149452,8.8723956,5722725125,bank,,,,,አቢሲንያ ባንክ - ቱሉ ዲምቱ ቅርንጫፍ,
38.9770333,8.7478305,5722758027,bank,,,,,አቢሲንያ ባንክ - ቢሾፍቱ ቅርንጫፍ (ደብረ ዘይት),
38.7623267,8.987672,5725302422,bank,,,,,Hay,
38.7633513,8.921332,5725302423,bank,,,,,ንብ ኢንተርናሽናል ባንክ - ቃሊቲ ቅርንጫፍ,
38.8003148,8.862384,5725328023,bank,,,,,አቢሲንያ ባንክ - አቃቂ ቅርንጫፍ (የሺ ቶታል),
38.7631561,8.9632944,5725328621,atm,,,Awash Bank,,,
38.7623868,8.9141279,5725328721,bank,,,,,አቢሲንያ ባንክ - ክራውን ቅርንጫፍ (ቃሊቲ),
38.7686023,8.8987356,5725329121,bank,,,,,እናት ባንክ - ሸዋረገድ ገድሌ ቃሊቲ ቅርንጫፍ,
38.8003546,8.8621729,5725329921,bank,,,,,እናት ባንክ - ሻምበል ሲስተር አስቴር አያና አቃቂ ቅርንጫፍ,
38.7609686,8.9730872,5728604321,bank,,,,,አቢሲንያ ባንክ (ጎተራ ቅርንጫፍ),
38.7713651,8.9994662,5728604421,bank,,,,,አቢሲንያ ባንክ - ሐበሻ ቅርንጫፍ,
38.7662521,9.0324413,5728604621,bank,,,,,አቢሲንያ ባንክ - ቅድስት ሥላሴ ቅርንጫፍ,
38.8530381,8.9710226,5731743221,atm,,,Bole Treatment Site,,,
38.6962283,8.9840961,5733247621,bank,,,Government,,የኢትዮጵያ ንግድ ባንክ - አለሙ አበራ ቅርንጫፍ (አየር ጤና),
38.6945699,9.0037724,5733247622,bank,,,Government,,የኢትዮጵያ ንግድ ባንክ - ቤተል ቅርንጫፍ,
38.6939454,9.0038661,5733247624,bank,,,,,ወጋገን ባንክ - ወይራ ቤተል ቅርንጫፍ,
38.6949888,9.0035862,5733247625,bank,,,,,ዳሸን ባንክ - ወይራ ቅርንጫፍ,
38.6972784,9.0040577,5733247626,bank,,,,,አቢሲንያ ባንክ - ቤተል ቅርንጫፍ,
38.6830688,9.0044534,5733247721,bank,,,,,አቢሲንያ ባንክ - ቤተል ንዑስ ቅርንጫፍ,
38.6919042,9.003929,5733247821,bank,,,,,እናት ባንክ - አርቲስት ብዙነሽ በቀለ ቤተል ቅርንጫፍ,
38.6921133,9.0039374,5733247822,bank,,,Government,,የኢትዮጵያ ንግድ ባንክ - ወይራ ቅርንጫፍ,
38.7827756,8.9916509,5733247823,bank,,,,,አቢሲንያ ባንክ - ኤርፖርት ቅርንጫፍ,
38.7411955,9.0481896,5743514622,bank,,,,,አቢሲንያ ባንክ - ራስ ደስታ ቅርንጫፍ,
38.7944683,9.0223705,5743514624,bank,,,,,አቢሲንያ ባንክ - ሾላ ገበያ ቅርንጫፍ,
38.8513437,9.0103775,5743514625,bank,,,,,አቢሲንያ ባንክ - ምስራቅ ቅርንጫፍ,
38.7864055,9.0004442,5743563122,post_office,,,,,ፖስታ ቤት - ቦሌ መድኃኔዓለም ቅርንጫፍ,
38.7337771,8.9824148,5743563123,bank,,,,,አቢሲንያ ባንክ - መካኒሳ ቅርንጫፍ,
38.7485458,9.0370216,5743563222,bank,,,Government,,የኢትዮጵያ ንግድ ባንክ - አጼ ምንሊክ ቅርንጫፍ,
38.7854646,8.9958884,5743563223,bank,,,,,አቢሲንያ ባንክ - ጦቢያ ቅርንጫፍ,
38.8559026,9.0099708,5743563224,bank,,,,,አቢሲንያ ባንክ - አበበ ቢቂላ ቅርንጫፍ,
38.7327077,9.0462444,5743563422,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ፓስተር አደባባይ ቅርንጫፍ,
38.7426628,9.0460815,5743563621,bank,,,Government,,የኢትዮጵያ ንግድ ባንክ - ራስ ደስታ ቅርንጫፍ,
38.7379256,9.0485472,5743563622,bank,,,Government,,የኢትዮጵያ ንግድ ባንክ - እንቁላል ፋብሪካ ቅርንጫፍ,
38.7484842,8.9661967,5754025921,bank,,,,,አቢሲንያ ባንክ - ጎፋ መብራት ኃይል ቅርንጫፍ,
38.736151,8.9376925,5758466525,bank,,,,,አቢሲንያ ባንክ - ደጃዝማች ገብረማርያም ጋሪ ቅርንጫፍ,
38.7496362,8.9829657,5758468223,bank,,,,,አቢሲንያ ባንክ - ጎፋ ቅርንጫፍ,
38.7483592,8.939189,5758468224,bank,,,,,አቢሲንያ ባንክ - ሀና ማርያም ቅርንጫፍ,
38.7238366,9.1145218,5764005656,bank,,,,,አዋሽ ባንክ - ወሰርቢ ቅርንጫፍ,
38.7546344,9.1690003,5764021754,bank,,,,,ዳሸን ባንክ - ሱሉልታ ቅርንጫፍ,
38.7556594,9.1709714,5764029953,bank,,,,,አቢሲንያ ባንክ - ሱሉልታ ቅርንጫፍ,
39.3360063,8.4037871,5776851155,bank,,,,,Cooperative Bank of Oromio,
40.8853103,9.0000577,5806316759,bank,,,,,ኢትዮጵያ ንግድ ባንከ ገመቺስ ቅርንጫፍ,
38.734587,9.0679522,5806362253,bank,,,,,አቢሲንያ ባንክ - ድል በር ቅርንጫፍ,
38.7281047,9.1160142,5806362453,bank,,,,,አቢሲንያ ባንክ - ወሰርቢ ቅርንጫፍ,
38.9034164,8.7926196,5823392954,bank,,,,,አቢሲንያ ባንክ - ዱከም ቅርንጫፍ,
38.6990721,9.0438621,5823422754,bank,,,,,አቢሲንያ ባንክ - ሎሚ ሜዳ ቅርንጫፍ,
38.6990682,9.0437984,5823422755,bank,,,,,አቢሲንያ ባንክ - ሎሚ ሜዳ ቅርንጫፍ,
38.8439392,9.0332221,5823436954,bank,,,,,አቢሲንያ ባንክ - መሪ ሎቄ ቅርንጫፍ,
38.693924,9.0550229,5823436955,bank,,,,,Jo Dewelelegn,
38.6638719,8.9334247,5823436956,bank,,,,,አቢሲንያ ባንክ - አለምገና ቅርንጫፍ,
38.7559886,9.173669,5823437253,bank,,,,,አዋሽ ባንክ - ሱሉልታ ቅርንጫፍ,
38.7567423,9.175834,5823437553,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ለገዲማ ቅርንጫፍ,
38.7576492,9.1790644,5823437554,bank,,,,,ቡና ባንክ - ሱሉልታ ቅርንጫፍ,
38.7586889,9.1827422,5823437555,bank,,,,,የኢትዮጵያ ንግድ ባንክ - ሱሉልታ ቅርንጫፍ,
38.684837,8.9796677,5823437556,bank,,,,,አቢሲንያ ባንክ - ግራር ቅርንጫፍ,
38.8342787,9.0116703,5823437558,bank,,,,,አቢሲንያ ባንክ - በሻሌ ቅርንጫፍ,
38.8247829,9.016498,5823437559,bank,,,,,አቢሲንያ ባንክ - ሰአሊተ ምህረት ቅርንጫፍ,
38.8337177,9.023196,5823438353,atm,,,CBE,,,
38.7248583,8.9900685,5823439453,bank,,,,,,
38.826356,9.0234942,5829212686,bank,,,,,አቢሲንያ ባንክ - ላምበረት ቅርንጫፍ,
38.7864413,9.0004208,5829975485,post_office,,,,,ፖስታ ቤት,
37.4721073,12.6149039,5888753283,bank,,,,,Dashen Bank,
37.472373,12.6162051,5888753284,bank,,,,,Commercial Bank Of Ethiopia,
39.0431018,12.0344129,5901715449,atm,,,,,Commercial Bank Of Ethiopia,
39.0466831,12.0363727,5901731976,atm,,,,,,
39.0469521,12.0361702,5901731978,bank,,,,,Abay Bank,
39.0466492,12.0363648,5901731982,bureau_de_change,,,,,Bole,
39.0465177,12.0360275,5902193335,atm,,,,,,
39.0465375,12.0360123,5902193339,bank,,,,,United Bank,
39.0465056,12.0360611,5902193343,bank,,,,,Dashen Bank,
38.8697264,9.0650559,5907905386,bank,,,,,አቢሲንያ ባንክ - የካ አባዶ ቅርንጫፍ,
38.1999248,6.1615094,5907906285,bank,,,,,አቢሲንያ ባንክ - ይርጋጨፌ ቅርንጫፍ,
38.3103228,6.4143786,5907906286,bank,,,,,አቢሲንያ ባንክ - ዲላ ቅርንጫፍ,
38.422353,6.6025623,5916126885,bank,,,,,አቢሲንያ ባንክ - አለታ ወንዶ ቅርንጫፍ,
38.4069125,6.7468105,5916126985,bank,,,,,አቢሲንያ ባንክ - ይርጋለም ቅርንጫፍ,
36.5462036,5.1777182,5918068809,bank,,,,,Commercial Bank of Ethiopia,
37.5474553,6.0045363,5918068888,bank,,,,,Commercial Bank of Ethiopia,
38.7754547,9.0173028,5926298142,bank,,,Government,,Commercial Bank of Ethiopia (CBE),
42.0546838,4.1784037,5928825791,bank,,,,,Commercial Bank of Ethiopia,
39.583589,13.6929492,5964833689,bank,,,,,,
39.7161268,13.6496779,5964833692,bank,,,,,,
38.7381661,9.0179602,5994774085,bank,,,Government,,የኢትዮጵያ ንግድ ባንክ,
38.8168702,9.0033297,6012425185,atm,,,Bank of Abyssinia Yerer ber branch,,,
37.8986054,13.1535349,6026592186,bank,,,,,,
37.8985732,13.1535162,6026625785,atm,,,,,,
39.4699441,13.4888055,6054183685,bank,,,,,,
39.4679941,13.4902205,6054183686,bank,,,,,,
38.7916776,8.9883079,6057174885,bank,,,,,ብርሀን ባንክ ቦሌ ቅርንጫፍ Berhan bank (bole branch),
38.8076357,9.0059916,6066739607,bank,,,,,የጵንኤል ብራንች,
38.8270393,9.0164324,6066739781,bank,,,,,sumit to sehalitemihret road,
38.7950656,9.0046878,6066764215,bank,,,,,,
38.7872103,8.9969355,6066764275,bank,,,Government,,Commercial Bank of Ethiopia (Bole Medhanialem Branch),
38.4742285,7.0523523,6068057386,bank,,,,,,
38.7981625,9.0110041,6068384886,bank,,,,,manager grum,
38.7908773,8.9932131,6089034385,bank,,,,,,
38.8106734,8.994552,6096101685,bank,,,,,Debub global bank gerji qitinchaf,
39.476574,13.4966782,6140166585,post_office,,,,,,
39.264864,8.541247,6151063285,bank,,,,,አቢሲንያ ባንክ - አዳማ መናኸሪያ ቅርንጫፍ,
36.6092663,14.2815442,6151063286,bank,,,,,አቢሲንያ ባንክ - ሁመራ ቅርንጫፍ,
38.2833032,14.1012267,6151063287,bank,,,,,አቢሲንያ ባንክ - ሽሬ እንዳስላሴ ቅርንጫፍ,
38.8967581,14.1640633,6151063485,bank,,,,,አቢሲንያ ባንክ - አደዋ ቅርንጫፍ,
38.5218073,10.197863,6158054185,atm,,,,,,
39.6024533,13.7869649,6166839185,bank,,,,,አቢሲንያ ባንክ - ውቅሮ ቅርንጫፍ,
39.1726484,13.6496747,6166881790,bank,,,,,Commercial Bank of Ethiopia,
37.9127738,7.2509902,6180482185,bank,,,,,Cucu,
39.4729675,13.4941722,6186313292,bank,,,,,አቢሲንያ ባንክ - አሉላ አባነጋ ቅርንጫፍ,
38.8497721,9.0546611,6189194685,atm,,,car,,,
37.3302185,11.5708493,6200563685,atm,,,,,,
37.370235,11.6054953,6200563885,atm,,,,,,
39.5589238,12.4148855,6224848969,bank,,,,,አቢሲንያ ባንክ - አላማጣ ቅርንጫፍ,
39.4583054,13.4769128,6224882885,bank,,,,,አቢሲንያ ባንክ - መቐለ ቅርንጫፍ,
39.6429127,12.7954892,6224883485,bank,,,,,አቢሲንያ ባንክ - መኾኒ ቅርንጫፍ (ትግራይ),
39.584097,13.6938607,6239381754,bank,,,,,Lions International Bank,
38.76925,9.0109074,6246262518,bank,,,,,Enat Bank S.C.,
38.7528933,9.014877,6251571585,bureau_de_change,,,,,,
39.4645149,14.2848307,6271264889,bank,,,,,,
39.4645332,14.2846377,6271264890,bank,,,,,,
39.4641044,14.2843537,6271264891,bank,,,,,,
39.4616427,14.285167,6271264896,bank,,,,,,
39.4616812,14.2768699,6271264904,bank,,,,,,
39.4645721,14.2839972,6271269089,bank,,,,,,
39.4728971,13.4945978,6271269094,bank,,,,,ንግዲ ባንኪ ኢ/ያ ቀዳማይ ወያነ ቅርንጫፍ,
39.4610584,14.2820482,6271269097,bank,,,,,,
39.4617732,14.2840116,6271269098,bank,,,,,,
39.4643569,14.2855266,6271321496,bank,,,,,ኣንበሳ ባንክ,
39.4616714,14.277434,6271322287,bank,,,,,,
39.4617514,14.2843176,6280109485,bank,,,,,,
39.4607015,14.2789209,6280109685,bank,,,,,,
37.5574034,6.0369763,6285337990,post_office,,,,,,
38.7665252,8.9959785,6295246985,bank,,,,,ህብረት ባንክ,
37.4701125,12.6121205,6296071620,bank,,,,,Abay Bank,
38.7810232,8.9487561,6301491087,bank,,,,,ኢትዮጵያ ንግድ ባንክ - ቡልቡላ,
39.4607448,14.2787206,6301642487,bank,,,,,,
39.4572195,14.2763224,6301696489,bank,,,,,,
39.4593474,14.2769879,6301697086,bank,,,,,,
39.4605671,14.2772884,6301727485,bank,,,,,,
36.9523381,8.0889727,6308250786,bank,,,,,,
38.7771425,9.0571843,6310685318,bank,,,Government,Addis Ababa,Commercial Bank of Ethiopia,
38.7757706,9.0569724,6310685320,bank,,,,Addis Ababa,Nib International Bank,
39.462658,14.2992363,6314153585,bank,,,,,,
38.7414465,9.0479234,6362213310,bank,,,,,አንበሳ ኢንተርናሽናል ባንክ,
39.4615147,13.4995613,6364840285,bank,,,,,ካዛ የካፒታል ዕቃ ፋይናንስ አክስዮን ማሕበር,
39.4713517,13.4876025,6373539180,bank,,,,,Abysinnia Bank,
40.0170021,13.8584593,6386241321,atm,,,,,,
39.4626422,13.499319,6390330085,bank,,,,,ወጋገን ባንክ ጨንፈር ሓውልቲ መቐለ,
39.5189311,12.5099706,6395643589,bank,,,,,ደደቢት ማይክሮፋይናንስ ጨንፈር  ኮረም,
39.6456162,12.8029185,6396348586,bank,,,,,ደደቢት ማይክሮፋይናንስ ጨንፈር መኾኒ,
39.6020975,13.7961828,6397873788,bank,,,,,ንግዲ ባንኪ ኢትዮጵያ ጨንፈር ውቕሮ,
39.6022399,13.7855749,6397879685,bank,,,,,ደደቢት ማይክሮ ፋይናንስ ጨንፈር ውቕሮ,
39.5767956,14.0528599,6397908387,bank,,,,,ኣንበሳ ባንኪ ጨንፈር ፍረወይኒ Anbesa Bank Firewoini Branch,
38.1831907,13.9418183,6401898086,bank,,,,,ደደቢት ማይክሮፋይናንስ ጨንፈር እንዳባጉና DECSI Microfinance Endabaguna Branch,
36.612196,14.2796367,6401898188,bank,,,,,Oromia International Bank Humera Branch ባንኪ ኦሮሚያ,
38.2808452,14.1005196,6401900985,bank,,,,,ዳሸን ባንክ ጨንፈር ሽረ Dashen Bank Shire Branch,
38.1832992,13.9483381,6402053487,bank,,,,,ንግዲ ባንኪ ኢትዮጵያ ጨንፈር እንዳባጉና Commercial Bank of Ethiopia Endabaguna Branch,
38.1710769,14.3084025,6404597291,bank,,,,,ደደቢት ማይክሮፋይናንስ DECSI Microfinance,
38.2846514,14.1019875,6404597292,bank,,,,,ወጋገን ባንኪ ጨንፈር ሽረ Wogagen Bank Shire Branch,
38.7218682,9.0372017,6415901787,bank,,,,,,
39.2482076,7.5288363,6417933087,bank,,,,,አቢሲኒያ  ባንክ በቆጂ ቅርንጫፍ,
37.4033139,11.6036386,6422454116,bank,,,government,,አብቁተ,
39.5174138,12.9343293,6427681785,bank,,,,,,
39.1503259,14.2793073,6428414586,bank,,,,,Commercial Bank of Ethiopia Enticho Branch ንግዲ ባንኪ ኢትዮጵያ ጨንፈር እንትጮ,
39.4669704,13.5242056,6429871888,bank,,,,,Commercial Bank Of Ethiopia Hamiday Branch ንግዲ ባንኪ ኢትይጵያ ጨንፈር ሓሚዳይ,
38.7545822,9.0115733,6435305085,bank,,,,,,
39.2619884,8.5395988,6440431642,atm,,,,,,
39.2527825,8.5368889,6443519755,atm,,,,,Commercial Bank of Ethiopia,
39.9720967,7.011735,6452474557,atm,,,,,,
39.9749217,7.0150167,6452475619,atm,,,,,,
38.7609603,9.0436032,6464632685,atm,,,Government,,,
38.7603335,9.0442071,6464633185,atm,,,United Bank,,,
38.804293,8.893329,6464701488,bank,,,,,,
40.0039455,7.1263497,6467990685,bank,,,,,አቢሲንያ ባንክ - ባሌ ሮቤ ቅርንጫፍ,
38.7641965,9.0718736,6480091115,bank,,,,,"111762",
37.8600162,8.9822685,6485235844,atm,,,,,,
37.8731042,8.9805305,6485236710,atm,,,,,,
36.5601635,9.0895223,6487119485,bank,,,,,COOP,
36.5496891,9.0877569,6487150258,atm,,,,,,
36.5477152,9.087636,6487150259,atm,,,,,Daashen,
36.5441526,9.0881942,6487150261,atm,,,,,,
35.8344787,9.1748514,6493445751,atm,,,,,Awash,
35.8345441,9.168863,6493449910,bank,,,,,Commercial Bank,
37.4498878,9.011121,6497026821,atm,,,,,,
37.5576103,6.0350423,6502703547,atm,,,,,,
37.5576907,6.035097,6502703548,atm,,,,,,
37.4683859,12.6209218,6503089145,atm,,,,,Commercial Bank of Ethiopia,
37.3874487,11.5939089,6511485786,bank,,,,,የኢትዮጵያ ንግድ ባንክ,
37.4566079,12.5893788,6564386894,bank,,,,,,
37.4566303,12.589381,6564386895,atm,,,,,,
37.3794375,11.6000323,6564386897,atm,,,,,,
37.3794473,11.5999987,6564390985,bank,,,,,,
38.744406,8.9469396,6579555487,bank,,,,,,
38.7684242,9.0162603,6584180387,bank,,,,,,
37.5580118,6.0330507,6593643985,atm,,,,,,
37.5554393,6.00949,6593643986,atm,,,,,,
38.9237755,11.6904016,6597231536,bureau_de_change,,,,,,
38.7367334,9.02933,6597238397,bank,,,,,Merab hotel,
38.7810932,8.9922626,6603528405,post_office,,,,,DHL,
38.7885404,9.0028038,6603537837,bank,,,,,Nib International Bank - Bole Stadium Branch,
38.7755136,9.017306,6611763591,atm,,,Government,,,
38.7609445,8.97312,6612906960,atm,,,Commercial Bank of Ethiopia,,,
38.7863941,8.9975445,6622286386,bank,,,,,,
38.7864338,8.9975251,6622293185,atm,,,Awash Bank,,,
38.7102373,6.5325675,6622350985,post_office,,,,,,
38.7139999,6.5252935,6622429231,bank,,,Commercial Bank of Ethiopia,,Commercial Bank of Ethiopia,
38.7758313,9.0571196,6622572040,bank,,,,,Bank of Abyssinia አቢሲኒያ ባንክ,
38.7743544,9.0558375,6622572041,bank,,,,,Oromia International Bank,
38.7713433,9.0645584,6622572042,bank,,,Government,,Commercial Bank Of Ethiopia,
38.7773857,9.0567003,6622572043,bank,,,,,Dashin Bank,
38.7773287,9.05672,6622572044,bank,,,,,Awash Bank,
38.7772671,9.0567383,6622572045,bank,,,,,Cooperative Bank Of Oromia,
38.7772933,9.0567429,6622572046,post_office,,,,,Ethiopian Post Office,
38.7630414,9.0534771,6622593882,bank,,,Government,,Commercial Bank Of Ethiopia,
38.7630173,9.0446115,6622593887,bank,,,Government,,Commercial Bank Of Ethiopia,
38.6966617,8.9825899,6633195386,atm,,,CBE ATM,,,
38.6981167,8.9828515,6633195387,atm,,,CBE ATM,,,
38.7866896,9.0222985,6652585323,atm,,,Government,,,
38.4864818,7.0870337,6679911985,bank,,,,,,
37.3881557,11.5938752,6681330387,bank,,,,,ብርሃን ኢንተርናሽናል ባንክ,
37.3881208,11.5939177,6681342985,atm,,,,,,
38.7528758,9.0045312,6695483375,bank,,,,,Wegagen Bank (kirkos Branch ),
42.1071088,9.3128887,6695500360,bank,,,,,Commercial bank of Ethiopia (Aboker branch),
42.7769895,9.3510766,6695512025,bank,,,,,Commercial bank of Ethiopia (Jigjiga branch ),
38.7668836,8.9955157,6695516726,bank,,,,,Bank of Abysinnia,
38.7669358,8.9958857,6695517719,bank,,,,,Bunna International Bank,
38.7674062,8.9996388,6695518791,bank,,,,,Dashen bank (Olympia branch ),
42.1299883,9.3118675,6695518904,bank,,,,,Cooperative bank of Oromia,
38.752709,9.0046117,6695519223,bank,,,,,Berhan bank (kirkos Branch ),
38.8515186,9.0351191,6698676492,bank,,,,,,
38.8523277,9.0140388,6698676586,bank,,,,,,
38.7332178,8.9822622,6700600973,bank,,,,,Awash International Bank (Mekenisa Abo Branch),
38.747115,8.999534,6700606385,bank,,,,,Awash International Bank (Genet Hotel Branch),
38.7229464,8.9696875,6710213753,bank,,,,,,
38.7284027,8.9935267,6712129285,atm,,,Government,,,
38.7354262,9.0179504,6712129286,atm,,,Government,,,
38.6962219,8.9531269,6715621478,bank,,,Government,,Commercial bank of Ethiopia (Furi Branch),
39.2820348,8.5503594,6715750834,bank,,,,,Commercial Bank of Ethiopia (Buluko Branch),
39.281327,8.550505,6715750835,bank,,,,,Awash bank (Gandagara Branch),
39.2772377,8.5498085,6715750836,bank,,,,,Dashen Bank (Kechama Beranch),
39.2772942,8.5514857,6715750837,bank,,,,,Cooperative Bank of Oromia (Decka Adi Branch),
39.2821844,8.5421913,6715750838,bank,,,,,Oromia International Bank (Boste Branch),
39.282175,8.5425733,6715750839,bank,,,,,Dashen Bank (Boste Beranch),
39.2816308,8.5426362,6715750840,bank,,,,,United Bank (Adama Boste Branch),
39.2800502,8.5427504,6715750841,bank,,,,,Commercial Bank of Ethiopia (Torban Obo Branch),
39.2794896,8.5428529,6715750842,bank,,,,,Bank of Abyssinia,
39.270337,8.5350153,6715750846,bank,,,,,Berhan International Bank,
39.2698011,8.5373192,6715750847,bank,,,,,Oromia International Bank (Kerayu Branch),
39.269125,8.5397815,6715750848,bank,,,,,Awash bank,
39.268906,8.5422798,6715750849,bank,,,,,Awash bank (Derartu Adebabay Branch),
39.2689283,8.5423357,6715750850,bank,,,,,Cooperative Bank of Oromia (Derartu Tulu Branch),
39.2698505,8.5437054,6715750851,bank,,,,,Lion International Bank (Adama Branch),
39.2704748,8.5453896,6715750855,bank,,,,,Zemen Bank,
39.2710619,8.5474488,6715750856,bank,,,,,Berhan International Bank (Adama Sub Branch),
39.2700555,8.547245,6715750857,bank,,,,,Commercial Bank of Ethiopia (Daka Adi Branch),
39.2698176,8.5473405,6715750858,bank,,,,,Enat Bank (Adama Arada Branch),
39.2696868,8.5473871,6715750859,bank,,,,,Addis International Bank (Adama Branch),
39.2695455,8.54745,6715750860,bank,,,,,Lion International Bank (Ginb Gebaya Branch),
39.2692493,8.5473836,6715750861,bank,,,,,Bunna International Bank (Adama Branch),
39.269181,8.5474098,6715750862,bank,,,,,Berhan International Bank (Adama Branch),
39.2690396,8.5474762,6715750863,bank,,,,,Abay Bank (Adama Branch),
39.2689195,8.5475117,6715750864,bank,,,,,Oromia International Bank (Arada Branch),
39.2673866,8.5484156,6715750865,bank,,,,,Cooperative Bank of Oromia (Chafe Branch),
39.2675374,8.5483527,6715750866,bank,,,,,Commercial Bank of Ethiopia (Sar Tera Branch),
39.2672005,8.5470319,6715750868,bank,,,,,Awash bank (Sar Tera Branch),
39.2592763,8.5394239,6715750870,bank,,,,,Commercial Bank of Ethiopia (Dabisoloka Branch),
39.2603882,8.5393447,6715750871,bank,,,,,Dashen Bank (Adama Ras Beranch),
39.2618981,8.5397011,6715750872,bank,,,,,Debub Global Bank (Dembala Branch),
39.2633939,8.5403988,6715750873,bank,,,,,Enat Bank (Adama Branch),
39.2652295,8.5405112,6715750875,bank,,,,,Cooperative Bank of Oromia (Hawas Branch),
39.2672088,8.5410173,6715750876,bank,,,,,Berhan International Bank (Adama Branch),
39.26621,8.5410394,6715750877,bank,,,,,Addis International Bank (Dembela Branch),
38.9100967,8.7875379,6715867588,bank,,,,,Cooperative Bank of Oromia (Tedecha Branch),
38.9068218,8.7908082,6715867614,bank,,,,,Oromia International Bank (Dukem Branch),
38.9060225,8.7914053,6715867631,bank,,,,,United Bank (Dukem Branch),
38.9053787,8.7917857,6715867642,bank,,,,,Commercial Bank of Ethiopia (Dukem Branch),
38.9042887,8.7921657,6715867643,bank,,,,,Wegagen Bank (Dukem Branch),
