age,year,EDclass,yob,PSLrate
57,2003,0,1946,39.64814377
57,2003,1,1946,45.47050858
57,2003,3,1946,27.83155632
58,2003,0,1945,40.57316208
58,2003,1,1945,44.22616959
58,2003,3,1945,31.37735367
59,2003,0,1944,39.1361351
59,2003,1,1944,42.66575241
59,2003,3,1944,30.20946693
60,2003,0,1943,38.45470428
60,2003,1,1943,42.72176361
60,2003,3,1943,27.75023079
61,2003,0,1942,37.41524124
61,2003,1,1942,41.48038864
61,2003,3,1942,26.97363472
62,2003,0,1941,32.37176514
62,2003,1,1941,34.90207672
62,2003,3,1941,25.21800232
63,2003,0,1940,32.77655029
63,2003,1,1940,33.57795334
63,2003,3,1940,30.02124023
64,2003,0,1939,33.54708099
64,2003,1,1939,35.44108582
64,2003,3,1939,27.5619278
65,2003,0,1938,32.07172775
65,2003,1,1938,32.37862778
65,2003,3,1938,30.9940033
66,2003,0,1937,32.65331268
66,2003,1,1937,33.0883522
66,2003,3,1937,30.78794479
67,2003,0,1936,32.30776215
67,2003,1,1936,34.0255394
67,2003,3,1936,26.43853188
68,2003,0,1935,30.47582626
68,2003,1,1935,30.34318542
68,2003,3,1935,31.08109283
69,2003,0,1934,33.19190979
69,2003,1,1934,34.08633041
69,2003,3,1934,30.31496239
70,2003,0,1933,27.02164841
70,2003,1,1933,28.23821831
70,2003,3,1933,22.53883934
71,2003,0,1932,29.56618881
71,2003,1,1932,28.16806793
71,2003,3,1932,35.05841827
72,2003,0,1931,27.14196777
72,2003,1,1931,26.66773796
72,2003,3,1931,29.24636459
73,2003,0,1930,33.23234558
73,2003,1,1930,33.83177185
73,2003,3,1930,30.70627403
74,2003,0,1929,28.36883163
74,2003,1,1929,29.0760479
74,2003,3,1929,25.4004364
25,2004,0,1979,31.24809265
25,2004,1,1979,41.6328392
25,2004,3,1979,8.593600273
26,2004,0,1978,30.6444664
26,2004,1,1978,40.57250214
26,2004,3,1978,9.414294243
27,2004,0,1977,32.84512711
27,2004,1,1977,43.6504631
27,2004,3,1977,10.01699352
28,2004,0,1976,29.81671333
28,2004,1,1976,43.2650528
28,2004,3,1976,8.530780792
29,2004,0,1975,30.57465744
29,2004,1,1975,45.00971985
29,2004,3,1975,7.269771576
30,2004,0,1974,28.16400719
30,2004,1,1974,38.05914307
30,2004,3,1974,9.893632889
31,2004,0,1973,32.75961304
31,2004,1,1973,46.21041489
31,2004,3,1973,9.155770302
32,2004,0,1972,33.19557571
32,2004,1,1972,47.92070007
32,2004,3,1972,9.503462791
33,2004,0,1971,32.43416595
33,2004,1,1971,46.442379
33,2004,3,1971,10.35355759
34,2004,0,1970,35.86413956
34,2004,1,1970,50.35047531
34,2004,3,1970,10.94128132
35,2004,0,1969,37.37735748
35,2004,1,1969,51.66691208
35,2004,3,1969,12.40426731
36,2004,0,1968,36.45505142
36,2004,1,1968,50.66570282
36,2004,3,1968,11.38250732
37,2004,0,1967,42.45285416
37,2004,1,1967,58.68394852
37,2004,3,1967,13.86804581
38,2004,0,1966,43.99142075
38,2004,1,1966,58.71054077
38,2004,3,1966,14.1943388
39,2004,0,1965,44.92165375
39,2004,1,1965,58.31384277
39,2004,3,1965,16.93377876
40,2004,0,1964,48.2267952
40,2004,1,1964,62.46825027
40,2004,3,1964,18.10838318
41,2004,0,1963,50.41447449
41,2004,1,1963,66.59793854
41,2004,3,1963,16.03607941
42,2004,0,1962,54.8399353
42,2004,1,1962,72.10940552
42,2004,3,1962,18.5369854
43,2004,0,1961,53.37005997
43,2004,1,1961,71.12818146
43,2004,3,1961,17.09880066
44,2004,0,1960,56.91119766
44,2004,1,1960,73.6965332
44,2004,3,1960,20.22035789
45,2004,0,1959,54.74930954
45,2004,1,1959,70.16307068
45,2004,3,1959,21.48052025
46,2004,0,1958,56.18803024
46,2004,1,1958,72.64231873
46,2004,3,1958,21.12377167
47,2004,0,1957,58.56575394
47,2004,1,1957,76.38783264
47,2004,3,1957,22.12872124
48,2004,0,1956,62.53271484
48,2004,1,1956,78.94754028
48,2004,3,1956,26.85636902
49,2004,0,1955,58.38287354
49,2004,1,1955,77.06084442
49,2004,3,1955,22.89321709
50,2004,0,1954,53.53623962
50,2004,1,1954,68.01615143
50,2004,3,1954,24.84559822
51,2004,0,1953,53.46720886
51,2004,1,1953,69.34764862
51,2004,3,1953,25.4844017
52,2004,0,1952,55.3595047
52,2004,1,1952,68.57000732
52,2004,3,1952,28.7395668
53,2004,0,1951,51.74384308
53,2004,1,1951,65.50086975
53,2004,3,1951,28.10077286
54,2004,0,1950,52.48025894
54,2004,1,1950,62.88342285
54,2004,3,1950,33.76983643
55,2004,0,1949,42.97724915
55,2004,1,1949,52.8366394
55,2004,3,1949,24.21785355
56,2004,0,1948,44.14280701
56,2004,1,1948,52.574543
56,2004,3,1948,28.21298981
57,2004,0,1947,41.54291916
57,2004,1,1947,49.9003334
57,2004,3,1947,25.39319992
58,2004,0,1946,40.60296631
58,2004,1,1946,46.27904892
58,2004,3,1946,28.7986927
59,2004,0,1945,40.90436935
59,2004,1,1945,44.24238968
59,2004,3,1945,32.62693024
60,2004,0,1944,38.004776
60,2004,1,1944,42.61713409
60,2004,3,1944,27.04176331
61,2004,0,1943,38.0496788
61,2004,1,1943,43.28013992
61,2004,3,1943,25.59742355
62,2004,0,1942,37.54671478
62,2004,1,1942,43.74894714
62,2004,3,1942,22.8476944
63,2004,0,1941,36.68181229
63,2004,1,1941,38.85212326
63,2004,3,1941,29.81845284
64,2004,0,1940,35.14270401
64,2004,1,1940,37.08602905
64,2004,3,1940,28.60043144
65,2004,0,1939,28.05640411
65,2004,1,1939,29.33233833
65,2004,3,1939,24.11928558
66,2004,0,1938,32.00079727
66,2004,1,1938,31.66891861
66,2004,3,1938,33.30492401
67,2004,0,1937,36.74272537
67,2004,1,1937,39.26263046
67,2004,3,1937,28.37698746
68,2004,0,1936,30.25309372
68,2004,1,1936,32.97067642
68,2004,3,1936,21.18223572
69,2004,0,1935,30.88364792
69,2004,1,1935,30.31450272
69,2004,3,1935,33.27972794
70,2004,0,1934,30.67473602
70,2004,1,1934,31.36588669
70,2004,3,1934,28.13920403
71,2004,0,1933,29.73155022
71,2004,1,1933,31.56842041
71,2004,3,1933,24.18304825
72,2004,0,1932,33.60899353
72,2004,1,1932,33.93202972
72,2004,3,1932,32.41836929
73,2004,0,1931,27.43332863
73,2004,1,1931,27.81214333
73,2004,3,1931,25.99108887
74,2004,0,1930,28.96736526
74,2004,1,1930,28.83979607
74,2004,3,1930,29.49845314
25,2005,0,1980,32.54023361
25,2005,1,1980,43.31018066
25,2005,3,1980,9.108078957
26,2005,0,1979,34.35284424
26,2005,1,1979,47.8459549
26,2005,3,1979,6.907976151
27,2005,0,1978,32.15128708
27,2005,1,1978,43.14007187
27,2005,3,1978,10.09448719
28,2005,0,1977,33.18639755
28,2005,1,1977,44.44804764
28,2005,3,1977,10.67768764
29,2005,0,1976,32.16558838
29,2005,1,1976,44.62773132
29,2005,3,1976,9.378647804
30,2005,0,1975,32.9691124
30,2005,1,1975,47.15954208
30,2005,3,1975,9.544102669
31,2005,0,1974,34.64889908
31,2005,1,1974,48.91147995
31,2005,3,1974,10.91268921
32,2005,0,1973,38.22589111
32,2005,1,1973,52.79906845
32,2005,3,1973,13.09765053
33,2005,0,1972,36.07448578
33,2005,1,1972,51.05605316
33,2005,3,1972,9.913053513
34,2005,0,1971,37.02595901
34,2005,1,1971,51.02091217
34,2005,3,1971,12.08930969
35,2005,0,1970,37.84625626
35,2005,1,1970,52.37033081
35,2005,3,1970,13.08579731
36,2005,0,1969,38.10070038
36,2005,1,1969,52.2970047
36,2005,3,1969,13.57974529
37,2005,0,1968,41.10669708
37,2005,1,1968,55.27312851
37,2005,3,1968,15.42955685
38,2005,0,1967,43.54959869
38,2005,1,1967,58.23042679
38,2005,3,1967,15.19103241
39,2005,0,1966,45.73295593
39,2005,1,1966,60.71777344
39,2005,3,1966,16.32211494
40,2005,0,1965,46.85257721
40,2005,1,1965,61.10131073
40,2005,3,1965,17.20518494
41,2005,0,1964,52.33709335
41,2005,1,1964,67.57167053
41,2005,3,1964,20.52759933
42,2005,0,1963,53.70965195
42,2005,1,1963,70.55780792
42,2005,3,1963,16.60021019
43,2005,0,1962,56.68663788
43,2005,1,1962,73.19579315
43,2005,3,1962,19.62114143
44,2005,0,1961,57.73470306
44,2005,1,1961,74.31363678
44,2005,3,1961,20.6685791
45,2005,0,1960,58.00415802
45,2005,1,1960,73.01282501
45,2005,3,1960,22.64770508
46,2005,0,1959,60.899189
46,2005,1,1959,76.45580292
46,2005,3,1959,24.28724098
47,2005,0,1958,60.93183136
47,2005,1,1958,77.35299683
47,2005,3,1958,23.13772964
48,2005,0,1957,59.90159225
48,2005,1,1957,75.72074127
48,2005,3,1957,24.25751305
49,2005,0,1956,61.07330704
49,2005,1,1956,76.4019928
49,2005,3,1956,26.16728401
50,2005,0,1955,54.63111115
50,2005,1,1955,67.16053772
50,2005,3,1955,27.66891098
51,2005,0,1954,59.11650085
51,2005,1,1954,72.87898254
51,2005,3,1954,29.05738831
52,2005,0,1953,57.47599411
52,2005,1,1953,72.81786346
52,2005,3,1953,26.29695892
53,2005,0,1952,55.61103439
53,2005,1,1952,68.06687927
53,2005,3,1952,31.30193329
54,2005,0,1951,53.17534637
54,2005,1,1951,65.21413422
54,2005,3,1951,29.81951904
55,2005,0,1950,52.07006073
55,2005,1,1950,62.93334961
55,2005,3,1950,31.44933701
56,2005,0,1949,46.42022705
56,2005,1,1949,55.01728058
56,2005,3,1949,29.80091476
57,2005,0,1948,44.83302307
57,2005,1,1948,54.50572968
57,2005,3,1948,25.99348068
58,2005,0,1947,43.72634888
58,2005,1,1947,50.58091736
58,2005,3,1947,29.9231472
59,2005,0,1946,40.4572258
59,2005,1,1946,46.1286087
59,2005,3,1946,28.37068939
60,2005,0,1945,37.85115814
60,2005,1,1945,43.91373444
60,2005,3,1945,24.17140388
61,2005,0,1944,40.96007156
61,2005,1,1944,45.95111465
61,2005,3,1944,28.50842285
62,2005,0,1943,37.84264755
62,2005,1,1943,41.64606094
62,2005,3,1943,28.21401215
63,2005,0,1942,36.64847565
63,2005,1,1942,40.79903793
63,2005,3,1942,25.49255371
64,2005,0,1941,35.52724838
64,2005,1,1941,38.07327271
64,2005,3,1941,28.15417099
65,2005,0,1940,34.74992752
65,2005,1,1940,37.83040619
65,2005,3,1940,24.96821404
66,2005,0,1939,31.76651764
66,2005,1,1939,34.32289505
66,2005,3,1939,23.48062515
67,2005,0,1938,30.37454224
67,2005,1,1938,32.10144043
67,2005,3,1938,24.84372139
68,2005,0,1937,30.82774544
68,2005,1,1937,33.11156464
68,2005,3,1937,23.08924103
69,2005,0,1936,29.35812759
69,2005,1,1936,30.99178314
69,2005,3,1936,23.49311447
70,2005,0,1935,26.659338
70,2005,1,1935,26.77474594
70,2005,3,1935,26.24307251
71,2005,0,1934,30.09849739
71,2005,1,1934,29.87924576
71,2005,3,1934,30.89061737
72,2005,0,1933,30.43252754
72,2005,1,1933,29.94363213
72,2005,3,1933,32.28475571
73,2005,0,1932,31.3358078
73,2005,1,1932,32.13656998
73,2005,3,1932,28.19510078
74,2005,0,1931,30.65524673
74,2005,1,1931,31.18039894
74,2005,3,1931,28.58098412
25,2006,0,1981,37.80864716
25,2006,1,1981,50.65688705
25,2006,3,1981,9.103508949
26,2006,0,1980,37.26748657
26,2006,1,1980,49.72921753
26,2006,3,1980,10.27711201
27,2006,0,1979,39.41638565
27,2006,1,1979,52.2466507
27,2006,3,1979,11.64541721
28,2006,0,1978,36.29602051
28,2006,1,1978,49.93268585
28,2006,3,1978,8.422030449
29,2006,0,1977,37.16520309
29,2006,1,1977,49.63621902
29,2006,3,1977,11.36934376
30,2006,0,1976,35.63471985
30,2006,1,1976,51.10419846
30,2006,3,1976,8.817866325
31,2006,0,1975,39.20598984
31,2006,1,1975,56.78588867
31,2006,3,1975,9.83576107
32,2006,0,1974,36.03253174
32,2006,1,1974,50.28958893
32,2006,3,1974,10.46027565
33,2006,0,1973,36.76768494
33,2006,1,1973,50.99085999
33,2006,3,1973,11.04555225
34,2006,0,1972,40.10840225
34,2006,1,1972,56.36820221
34,2006,3,1972,10.84543991
35,2006,0,1971,41.38380051
35,2006,1,1971,56.98519516
35,2006,3,1971,14.13357735
36,2006,0,1970,40.46549225
36,2006,1,1970,56.52802658
36,2006,3,1970,13.51200104
37,2006,0,1969,44.37299728
37,2006,1,1969,61.38227844
37,2006,3,1969,14.61786747
38,2006,0,1968,47.3612709
38,2006,1,1968,64.25164032
38,2006,3,1968,16.82003212
39,2006,0,1967,48.61446762
39,2006,1,1967,64.55303955
39,2006,3,1967,17.37317276
40,2006,0,1966,45.15304947
40,2006,1,1966,59.58217621
40,2006,3,1966,16.18906403
41,2006,0,1965,52.26173019
41,2006,1,1965,69.050354
41,2006,3,1965,17.77066612
42,2006,0,1964,56.24584579
42,2006,1,1964,72.75009155
42,2006,3,1964,19.95168877
43,2006,0,1963,58.38037491
43,2006,1,1963,75.44527435
43,2006,3,1963,20.906744
44,2006,0,1962,61.71306229
44,2006,1,1962,78.37454224
44,2006,3,1962,23.8535614
45,2006,0,1961,58.06204224
45,2006,1,1961,73.73881531
45,2006,3,1961,22.31868744
46,2006,0,1960,67.26259613
46,2006,1,1960,85.1446228
46,2006,3,1960,25.83854294
47,2006,0,1959,64.02268982
47,2006,1,1959,80.52294922
47,2006,3,1959,25.50922394
48,2006,0,1958,64.13523865
48,2006,1,1958,80.06777954
48,2006,3,1958,26.33465195
49,2006,0,1957,62.69437027
49,2006,1,1957,78.64848328
49,2006,3,1957,26.1441021
50,2006,0,1956,60.54692078
50,2006,1,1956,75.31866455
50,2006,3,1956,27.61956596
51,2006,0,1955,64.31083679
51,2006,1,1955,80.38409424
51,2006,3,1955,29.31178856
52,2006,0,1954,65.72520447
52,2006,1,1954,79.01996613
52,2006,3,1954,37.30908585
53,2006,0,1953,59.20542908
53,2006,1,1953,73.27549744
53,2006,3,1953,31.03381348
54,2006,0,1952,55.19116211
54,2006,1,1952,66.84344482
54,2006,3,1952,32.23431015
55,2006,0,1951,54.27315521
55,2006,1,1951,66.63576508
55,2006,3,1951,30.86278152
56,2006,0,1950,51.78521347
56,2006,1,1950,63.63214111
56,2006,3,1950,29.23256302
57,2006,0,1949,47.08446503
57,2006,1,1949,56.10626984
57,2006,3,1949,29.72459221
58,2006,0,1948,45.90413666
58,2006,1,1948,53.77169037
58,2006,3,1948,30.43500137
59,2006,0,1947,43.08086395
59,2006,1,1947,48.45620346
59,2006,3,1947,32.11556625
60,2006,0,1946,40.31663132
60,2006,1,1946,45.09553146
60,2006,3,1946,30.0596447
61,2006,0,1945,39.72821426
61,2006,1,1945,43.80702209
61,2006,3,1945,30.75621605
62,2006,0,1944,35.55029678
62,2006,1,1944,40.00762939
62,2006,3,1944,24.44097328
63,2006,0,1943,36.45152283
63,2006,1,1943,41.58558273
63,2006,3,1943,23.37355995
64,2006,0,1942,34.00480652
64,2006,1,1942,37.52615356
64,2006,3,1942,24.5364933
65,2006,0,1941,32.09737396
65,2006,1,1941,33.70157242
65,2006,3,1941,27.40297699
66,2006,0,1940,37.51779556
66,2006,1,1940,40.44884491
66,2006,3,1940,28.58114433
67,2006,0,1939,29.94368744
67,2006,1,1939,31.90114594
67,2006,3,1939,24.09279823
68,2006,0,1938,32.78779602
68,2006,1,1938,34.49061203
68,2006,3,1938,27.24462318
69,2006,0,1937,29.54921532
69,2006,1,1937,30.9627552
69,2006,3,1937,24.61966896
70,2006,0,1936,27.84764099
70,2006,1,1936,28.07775497
70,2006,3,1936,27.00541496
71,2006,0,1935,28.20653152
71,2006,1,1935,29.58119011
71,2006,3,1935,23.34767151
72,2006,0,1934,27.97800446
72,2006,1,1934,29.39105988
72,2006,3,1934,22.80495644
73,2006,0,1933,29.9353199
73,2006,1,1933,30.38259697
73,2006,3,1933,28.19209099
74,2006,0,1932,28.56416893
74,2006,1,1932,27.59692574
74,2006,3,1932,32.24542236
25,2007,0,1982,36.8452301
25,2007,1,1982,49.06399536
25,2007,3,1982,9.407506943
26,2007,0,1981,38.7351532
26,2007,1,1981,52.64791489
26,2007,3,1981,9.472829819
27,2007,0,1980,38.03171158
27,2007,1,1980,51.14923096
27,2007,3,1980,11.11580658
28,2007,0,1979,40.78046036
28,2007,1,1979,54.86661148
28,2007,3,1979,13.10968781
29,2007,0,1978,40.91837311
29,2007,1,1978,55.20662689
29,2007,3,1978,12.87092686
30,2007,0,1977,38.45418549
30,2007,1,1977,54.42230988
30,2007,3,1977,11.20134544
31,2007,0,1976,41.08586884
31,2007,1,1976,59.93704605
31,2007,3,1976,9.548804283
32,2007,0,1975,41.26284409
32,2007,1,1975,57.93550491
32,2007,3,1975,13.24187946
33,2007,0,1974,41.68424225
33,2007,1,1974,59.83265686
33,2007,3,1974,11.63264084
34,2007,0,1973,44.83558273
34,2007,1,1973,62.08300781
34,2007,3,1973,13.92894363
35,2007,0,1972,42.40579987
35,2007,1,1972,59.50208664
35,2007,3,1972,13.39507484
36,2007,0,1971,41.44580078
36,2007,1,1971,57.09949493
36,2007,3,1971,15.36980057
37,2007,0,1970,44.70039749
37,2007,1,1970,61.8012619
37,2007,3,1970,15.90361595
38,2007,0,1969,46.87106705
38,2007,1,1969,64.0396347
38,2007,3,1969,17.34270668
39,2007,0,1968,50.03857803
39,2007,1,1968,67.47891998
39,2007,3,1968,18.1444149
40,2007,0,1967,48.40902328
40,2007,1,1967,62.89092255
40,2007,3,1967,20.37388992
41,2007,0,1966,55.89842987
41,2007,1,1966,73.77542877
41,2007,3,1966,20.32662773
42,2007,0,1965,56.31879425
42,2007,1,1965,72.50016022
42,2007,3,1965,22.04602623
43,2007,0,1964,60.46308517
43,2007,1,1964,79.16607666
43,2007,3,1964,20.91690445
44,2007,0,1963,61.37335968
44,2007,1,1963,78.80531311
44,2007,3,1963,23.7090683
45,2007,0,1962,62.31336212
45,2007,1,1962,79.77106476
45,2007,3,1962,23.66073418
46,2007,0,1961,65.92749023
46,2007,1,1961,83.93995667
46,2007,3,1961,25.90305519
47,2007,0,1960,64.90177917
47,2007,1,1960,82.69617462
47,2007,3,1960,24.12522888
48,2007,0,1959,67.78614807
48,2007,1,1959,86.14237976
48,2007,3,1959,26.92762756
49,2007,0,1958,65.16117859
49,2007,1,1958,79.67053986
49,2007,3,1958,31.7361412
50,2007,0,1957,63.23078918
50,2007,1,1957,78.32675171
50,2007,3,1957,29.75033379
51,2007,0,1956,67.58441162
51,2007,1,1956,85.72385406
51,2007,3,1956,27.9541626
52,2007,0,1955,65.84181976
52,2007,1,1955,82.57496643
52,2007,3,1955,29.33831978
53,2007,0,1954,63.26765442
53,2007,1,1954,77.99949646
53,2007,3,1954,32.12462234
54,2007,0,1953,59.0855484
54,2007,1,1953,73.93248749
54,2007,3,1953,29.58943748
55,2007,0,1952,57.07281113
55,2007,1,1952,69.76047516
55,2007,3,1952,32.56694031
56,2007,0,1951,54.43379211
56,2007,1,1951,66.32660675
56,2007,3,1951,31.61161423
57,2007,0,1950,53.82280731
57,2007,1,1950,64.97077942
57,2007,3,1950,32.56595993
58,2007,0,1949,50.89664459
58,2007,1,1949,59.60085297
58,2007,3,1949,34.24818802
59,2007,0,1948,46.01723862
59,2007,1,1948,53.79868698
59,2007,3,1948,30.71294212
60,2007,0,1947,42.6893959
60,2007,1,1947,47.42156219
60,2007,3,1947,33.14912796
61,2007,0,1946,43.25801086
61,2007,1,1946,49.70834351
61,2007,3,1946,29.99560356
62,2007,0,1945,39.73378372
62,2007,1,1945,44.15330124
62,2007,3,1945,29.64326286
63,2007,0,1944,39.75541687
63,2007,1,1944,45.13775635
63,2007,3,1944,26.86404991
64,2007,0,1943,38.97999191
64,2007,1,1943,41.6007576
64,2007,3,1943,32.55305862
65,2007,0,1942,32.04282761
65,2007,1,1942,33.97659302
65,2007,3,1942,26.78946877
66,2007,0,1941,33.73072433
66,2007,1,1941,35.86924362
66,2007,3,1941,27.64996529
67,2007,0,1940,35.71844482
67,2007,1,1940,37.4168663
67,2007,3,1940,30.63408279
68,2007,0,1939,33.54224396
68,2007,1,1939,35.334095
68,2007,3,1939,27.77625275
69,2007,0,1938,33.11227417
69,2007,1,1938,34.66738892
69,2007,3,1938,27.96815109
70,2007,0,1937,27.48210335
70,2007,1,1937,27.9817009
70,2007,3,1937,25.74743652
71,2007,0,1936,29.34650612
71,2007,1,1936,30.14141273
71,2007,3,1936,26.61247253
72,2007,0,1935,30.13204575
72,2007,1,1935,29.92802429
72,2007,3,1935,30.86811638
73,2007,0,1934,27.85859489
73,2007,1,1934,27.70434952
73,2007,3,1934,28.40530586
74,2007,0,1933,28.07921219
74,2007,1,1933,27.94961166
74,2007,3,1933,28.56393433
25,2008,0,1983,35.7045784
25,2008,1,1983,47.84305191
25,2008,3,1983,9.332885742
26,2008,0,1982,36.4249649
26,2008,1,1982,49.23090744
26,2008,3,1982,9.84907341
27,2008,0,1981,39.13713074
27,2008,1,1981,53.69348526
27,2008,3,1981,10.53055286
28,2008,0,1980,42.0562973
28,2008,1,1980,57.84851074
28,2008,3,1980,11.22599983
29,2008,0,1979,41.74916077
29,2008,1,1979,57.46098328
29,2008,3,1979,10.86505699
30,2008,0,1978,40.36218643
30,2008,1,1978,57.37261963
30,2008,3,1978,10.52350426
31,2008,0,1977,43.61349487
31,2008,1,1977,61.59263611
31,2008,3,1977,12.17116642
32,2008,0,1976,42.34463501
32,2008,1,1976,59.40336609
32,2008,3,1976,13.21696186
33,2008,0,1975,43.67939377
33,2008,1,1975,62.25491333
33,2008,3,1975,12.21061802
34,2008,0,1974,41.89222336
34,2008,1,1974,58.02647018
34,2008,3,1974,13.86667442
35,2008,0,1973,44.56900787
35,2008,1,1973,62.72688293
35,2008,3,1973,13.85059929
36,2008,0,1972,44.97096634
36,2008,1,1972,62.20402145
36,2008,3,1972,15.17027092
37,2008,0,1971,47.97712326
37,2008,1,1971,67.246315
37,2008,3,1971,15.41851234
38,2008,0,1970,48.93143463
38,2008,1,1970,68.70071411
38,2008,3,1970,16.44335175
39,2008,0,1969,49.01514435
39,2008,1,1969,66.82693481
39,2008,3,1969,17.67681885
40,2008,0,1968,47.25977707
40,2008,1,1968,64.66696167
40,2008,3,1968,16.03399849
41,2008,0,1967,55.69465637
41,2008,1,1967,77.19995117
41,2008,3,1967,15.92356682
42,2008,0,1966,57.09801865
42,2008,1,1966,74.55121613
42,2008,3,1966,21.95729256
43,2008,0,1965,59.7606926
43,2008,1,1965,76.58998108
43,2008,3,1965,25.21186829
44,2008,0,1964,62.18835831
44,2008,1,1964,80.35018158
44,2008,3,1964,23.82026672
45,2008,0,1963,64.26722717
45,2008,1,1963,83.65938568
45,2008,3,1963,23.09250641
46,2008,0,1962,68.82723236
46,2008,1,1962,87.46463013
46,2008,3,1962,28.11010551
47,2008,0,1961,69.86269379
47,2008,1,1961,88.49485779
47,2008,3,1961,28.57912064
48,2008,0,1960,67.03561401
48,2008,1,1960,83.60070038
48,2008,3,1960,28.68770599
49,2008,0,1959,70.3116684
49,2008,1,1959,88.58384705
49,2008,3,1959,29.75577545
50,2008,0,1958,66.63628387
50,2008,1,1958,83.16806793
50,2008,3,1958,29.56437683
51,2008,0,1957,70.55171967
51,2008,1,1957,87.13258362
51,2008,3,1957,32.5014801
52,2008,0,1956,67.84752655
52,2008,1,1956,84.84579468
52,2008,3,1956,30.94244003
53,2008,0,1955,65.48472595
53,2008,1,1955,81.29346466
53,2008,3,1955,30.96351624
54,2008,0,1954,65.99446106
54,2008,1,1954,80.44482422
54,2008,3,1954,35.69390488
55,2008,0,1953,62.47554779
55,2008,1,1953,76.1571579
55,2008,3,1953,34.66563416
56,2008,0,1952,61.56665039
56,2008,1,1952,75.64228821
56,2008,3,1952,33.58987045
57,2008,0,1951,55.86722565
57,2008,1,1951,66.89847565
57,2008,3,1951,34.90451813
58,2008,0,1950,52.76889038
58,2008,1,1950,60.66230774
58,2008,3,1950,37.31913376
59,2008,0,1949,51.44493866
59,2008,1,1949,61.32970428
59,2008,3,1949,32.10403061
60,2008,0,1948,46.86260986
60,2008,1,1948,54.14771271
60,2008,3,1948,32.54876328
61,2008,0,1947,42.93027496
61,2008,1,1947,49.58765793
61,2008,3,1947,29.58458138
62,2008,0,1946,42.31256485
62,2008,1,1946,48.71863556
62,2008,3,1946,29.05900955
63,2008,0,1945,42.91269684
63,2008,1,1945,47.01145554
63,2008,3,1945,33.41052246
64,2008,0,1944,39.98006439
64,2008,1,1944,44.44582748
64,2008,3,1944,29.01188469
65,2008,0,1943,36.2751236
65,2008,1,1943,40.33407211
65,2008,3,1943,25.80092049
66,2008,0,1942,37.88230896
66,2008,1,1942,40.3666153
66,2008,3,1942,31.23690033
67,2008,0,1941,34.26841354
67,2008,1,1941,36.71776581
67,2008,3,1941,27.33290863
68,2008,0,1940,34.37560654
68,2008,1,1940,37.30028534
68,2008,3,1940,25.04620552
69,2008,0,1939,32.4741478
69,2008,1,1939,36.13797379
69,2008,3,1939,20.96764565
70,2008,0,1938,31.73354721
70,2008,1,1938,32.64225388
70,2008,3,1938,28.77403259
71,2008,0,1937,29.23927116
71,2008,1,1937,31.19024277
71,2008,3,1937,22.62756348
72,2008,0,1936,29.32614708
72,2008,1,1936,29.3097496
72,2008,3,1936,29.3823185
73,2008,0,1935,32.91923904
73,2008,1,1935,32.45689011
73,2008,3,1935,34.58043671
74,2008,0,1934,30.72751617
74,2008,1,1934,31.27284622
74,2008,3,1934,28.76449776
25,2009,0,1984,34.37174225
25,2009,1,1984,46.90726089
25,2009,3,1984,10.07703495
26,2009,0,1983,38.99071503
26,2009,1,1983,54.86274719
26,2009,3,1983,10.5771389
27,2009,0,1982,36.65693283
27,2009,1,1982,52.61911011
27,2009,3,1982,8.509003639
28,2009,0,1981,40.11203384
28,2009,1,1981,56.78604126
28,2009,3,1981,10.01525211
29,2009,0,1980,43.31483078
29,2009,1,1980,62.95443726
29,2009,3,1980,10.73525047
30,2009,0,1979,42.70817947
30,2009,1,1979,60.5398941
30,2009,3,1979,12.44679928
31,2009,0,1978,40.29737854
31,2009,1,1978,58.26268387
31,2009,3,1978,12.0130167
32,2009,0,1977,43.65638733
32,2009,1,1977,63.2624054
32,2009,3,1977,12.82797813
33,2009,0,1976,44.33273697
33,2009,1,1976,62.13388062
33,2009,3,1976,15.36357117
34,2009,0,1975,44.62315369
34,2009,1,1975,63.40490723
34,2009,3,1975,13.73649788
35,2009,0,1974,42.27941132
35,2009,1,1974,59.53149414
35,2009,3,1974,13.82790852
36,2009,0,1973,48.80072021
36,2009,1,1973,66.720047
36,2009,3,1973,17.65832329
37,2009,0,1972,47.8514328
37,2009,1,1972,65.19730377
37,2009,3,1972,18.11807632
38,2009,0,1971,48.9046402
38,2009,1,1971,67.123909
38,2009,3,1971,17.24300957
39,2009,0,1970,49.23283768
39,2009,1,1970,67.32202911
39,2009,3,1970,18.58384895
40,2009,0,1969,50.40416718
40,2009,1,1969,68.82843018
40,2009,3,1969,17.7141037
41,2009,0,1968,56.5868988
41,2009,1,1968,74.89455414
41,2009,3,1968,22.62650108
42,2009,0,1967,55.67172241
42,2009,1,1967,74.54328918
42,2009,3,1967,20.18359756
43,2009,0,1966,58.59566498
43,2009,1,1966,77.57244873
43,2009,3,1966,20.12160683
44,2009,0,1965,62.26786041
44,2009,1,1965,79.51901245
44,2009,3,1965,25.68903732
45,2009,0,1964,61.85498047
45,2009,1,1964,78.63079834
45,2009,3,1964,25.97001076
46,2009,0,1963,70.99649048
46,2009,1,1963,90.85520172
46,2009,3,1963,28.3525753
47,2009,0,1962,69.52692413
47,2009,1,1962,87.83039856
47,2009,3,1962,29.05515671
48,2009,0,1961,68.31149292
