female_id,male_id,cycle_id,consort,conceptive,female_hybridscore,male_hybridscore,female_gendiv,male_gendiv,gen_distance,female_age,male_rank,female_rank,males_present,females_present,male_rank_transform,gen_distance_transform,rank_interact,assort_index,female_age_transform
DRO,APH,7001,0,0,0.043666667,0.173666667,0.6429,0.7857,0.0004,11.52087611,10,4,10,20,0.019145196,0.99999984,40,0.790250111,-0.031357425
DRO,DEP,7001,0,0,0.043666667,0.311,0.6429,0.9286,0.0134,11.52087611,5,4,10,20,0.070742873,0.99982044,20,0.658913666,-0.031357425
DRO,EXO,7001,0,0,0.043666667,0.107,0.6429,0.7857,-0.0377,11.52087611,3,4,10,20,0.119325112,0.99857871,12,0.854005666,-0.031357425
DRO,GAS,7001,0,0,0.043666667,0.115,0.6429,0.7857,0.0569,11.52087611,7,4,10,20,0.041940494,0.99676239,28,0.846355,-0.031357425
DRO,KHA,7001,0,0,0.043666667,0.079666667,0.6429,0.8571,0.312,11.52087611,4,4,10,20,0.091877099,0.902656,16,0.880145444,-0.031357425
DRO,REX,7001,0,0,0.043666667,0.39,0.6429,0.8571,0.0454,11.52087611,2,4,10,20,0.154973138,0.99793884,8,0.583363333,-0.031357425
DRO,SPY,7001,0,0,0.043666667,0.091333333,0.6429,0.6429,-0.0063,11.52087611,9,4,10,20,0.024864766,0.99996031,36,0.868988222,-0.031357425
DRO,SUJ,7001,0,0,0.043666667,0.627333333,0.6429,0.9286,-0.2456,11.52087611,8,4,10,20,0.032293042,0.93968064,32,0.356393556,-0.031357425
DRO,TAL,7001,0,0,0.043666667,0.601,0.6429,0.7143,-0.072,11.52087611,6,4,10,20,0.054470093,0.994816,24,0.381577,-0.031357425
DRO,NYU,7005,1,0,0.043666667,0.048666667,0.6429,0.7857,0.1124,11.62765229,1,4,11,20,0.149937411,0.98736624,4,0.909791777,-0.028714457
DRO,APH,7005,0,0,0.043666667,0.173666667,0.6429,0.7857,0.0004,11.62765229,10,4,11,20,0.029833083,0.99999984,40,0.790250111,-0.028714457
DRO,DEP,7005,0,0,0.043666667,0.311,0.6429,0.9286,0.0134,11.62765229,5,4,11,20,0.073157741,0.99982044,20,0.658913666,-0.028714457
DRO,EXO,7005,0,0,0.043666667,0.107,0.6429,0.7857,-0.0377,11.62765229,3,4,11,20,0.104733387,0.99857871,12,0.854005666,-0.028714457
DRO,GAS,7005,0,0,0.043666667,0.115,0.6429,0.7857,0.0569,11.62765229,7,4,11,20,0.051101709,0.99676239,28,0.846355,-0.028714457
DRO,ICA,7005,0,0,0.043666667,0.650666667,0.6429,1,0.1034,11.62765229,9,4,11,20,0.035695262,0.98930844,36,0.334079111,-0.028714457
DRO,KHA,7005,0,0,0.043666667,0.079666667,0.6429,0.8571,0.312,11.62765229,4,4,11,20,0.087533182,0.902656,16,0.880145444,-0.028714457
DRO,REX,7005,0,0,0.043666667,0.39,0.6429,0.8571,0.0454,11.62765229,2,4,11,20,0.125313419,0.99793884,8,0.583363333,-0.028714457
DRO,SPY,7005,0,0,0.043666667,0.091333333,0.6429,0.6429,-0.0063,11.62765229,11,4,11,20,0.024933641,0.99996031,44,0.868988222,-0.028714457
DRO,SUJ,7005,0,0,0.043666667,0.627333333,0.6429,0.9286,-0.2456,11.62765229,8,4,11,20,0.042709354,0.93968064,32,0.356393556,-0.028714457
DRO,TAL,7005,0,0,0.043666667,0.601,0.6429,0.7143,-0.072,11.62765229,6,4,11,20,0.061143157,0.994816,24,0.381577,-0.028714457
DRO,SUJ,7009,1,1,0.043666667,0.627333333,0.6429,0.9286,-0.2456,11.72895277,8,4,10,19,0.032293042,0.93968064,32,0.356393556,-0.026314569
DRO,APH,7009,0,1,0.043666667,0.173666667,0.6429,0.7857,0.0004,11.72895277,9,4,10,19,0.024864766,0.99999984,36,0.790250111,-0.026314569
DRO,DEP,7009,0,1,0.043666667,0.311,0.6429,0.9286,0.0134,11.72895277,4,4,10,19,0.091877099,0.99982044,16,0.658913666,-0.026314569
DRO,EXO,7009,0,1,0.043666667,0.107,0.6429,0.7857,-0.0377,11.72895277,3,4,10,19,0.119325112,0.99857871,12,0.854005666,-0.026314569
DRO,GAS,7009,0,1,0.043666667,0.115,0.6429,0.7857,0.0569,11.72895277,7,4,10,19,0.041940494,0.99676239,28,0.846355,-0.026314569
DRO,KHA,7009,0,1,0.043666667,0.079666667,0.6429,0.8571,0.312,11.72895277,5,4,10,19,0.070742873,0.902656,20,0.880145444,-0.026314569
DRO,NYU,7009,0,1,0.043666667,0.048666667,0.6429,0.7857,0.1124,11.72895277,1,4,10,19,0.201270908,0.98736624,4,0.909791777,-0.026314569
DRO,REX,7009,0,1,0.043666667,0.39,0.6429,0.8571,0.0454,11.72895277,2,4,10,19,0.154973138,0.99793884,8,0.583363333,-0.026314569
DRO,SPY,7009,0,1,0.043666667,0.091333333,0.6429,0.6429,-0.0063,11.72895277,10,4,10,19,0.019145196,0.99996031,40,0.868988222,-0.026314569
DRO,TAL,7009,0,1,0.043666667,0.601,0.6429,0.7143,-0.072,11.72895277,6,4,10,19,0.054470093,0.994816,24,0.381577,-0.026314569
DRO,BLU,7013,0,0,0.043666667,0.038,0.6429,0.6429,0.0901,13.36071184,8,3,9,21,0.022014382,0.99188199,24,0.919992666,-0.00208515
DRO,DEP,7013,0,0,0.043666667,0.311,0.6429,0.9286,0.0134,13.36071184,2,3,9,21,0.172793277,0.99982044,6,0.658913666,-0.00208515
DRO,EXO,7013,0,0,0.043666667,0.107,0.6429,0.7857,-0.0377,13.36071184,7,3,9,21,0.03103439,0.99857871,21,0.854005666,-0.00208515
DRO,GAS,7013,0,0,0.043666667,0.115,0.6429,0.7857,0.0569,13.36071184,9,3,9,21,0.015615999,0.99676239,27,0.846355,-0.00208515
DRO,NAF,7013,0,0,0.043666667,0.056666667,0.6429,0.7143,0.2358,13.36071184,6,3,9,21,0.04375019,0.94439836,18,0.90214111,-0.00208515
DRO,NYU,7013,0,0,0.043666667,0.048666667,0.6429,0.7857,0.1124,13.36071184,3,3,9,21,0.122571673,0.98736624,9,0.909791777,-0.00208515
DRO,REX,7013,0,0,0.043666667,0.39,0.6429,0.8571,0.0454,13.36071184,1,3,9,21,0.243592305,0.99793884,3,0.583363333,-0.00208515
DRO,SUJ,7013,0,0,0.043666667,0.627333333,0.6429,0.9286,-0.2456,13.36071184,4,3,9,21,0.086946757,0.93968064,12,0.356393556,-0.00208515
DRO,TAL,7013,0,0,0.043666667,0.601,0.6429,0.7143,-0.072,13.36071184,5,3,9,21,0.061676066,0.994816,15,0.381577,-0.00208515
DRO,REX,7017,1,0,0.043666667,0.39,0.6429,0.8571,0.0454,13.55509925,1,3,12,20,0.088360604,0.99793884,3,0.583363333,-0.001009881
DRO,BLU,7017,0,0,0.043666667,0.038,0.6429,0.6429,0.0901,13.55509925,10,3,12,20,0.036775292,0.99188199,30,0.919992666,-0.001009881
DRO,DEP,7017,0,0,0.043666667,0.311,0.6429,0.9286,0.0134,13.55509925,2,3,12,20,0.080160126,0.99982044,6,0.658913666,-0.001009881
DRO,EXO,7017,0,0,0.043666667,0.107,0.6429,0.7857,-0.0377,13.55509925,9,3,12,20,0.040537449,0.99857871,27,0.854005666,-0.001009881
DRO,GAS,7017,0,0,0.043666667,0.115,0.6429,0.7857,0.0569,13.55509925,11,3,12,20,0.03336229,0.99676239,33,0.846355,-0.001009881
DRO,ICA,7017,0,0,0.043666667,0.650666667,0.6429,1,0.1034,13.55509925,12,3,12,20,0.030266038,0.98930844,36,0.334079111,-0.001009881
DRO,NAF,7017,0,0,0.043666667,0.056666667,0.6429,0.7143,0.2358,13.55509925,8,3,12,20,0.044684479,0.94439836,24,0.90214111,-0.001009881
DRO,NYL,7017,0,0,0.043666667,0.247333333,0.6429,0.8571,-0.1265,13.55509925,7,3,12,20,0.049255755,0.98399775,21,0.719800222,-0.001009881
DRO,NYU,7017,0,0,0.043666667,0.048666667,0.6429,0.7857,0.1124,13.55509925,3,3,12,20,0.07272071,0.98736624,9,0.909791777,-0.001009881
DRO,SUJ,7017,0,0,0.043666667,0.627333333,0.6429,0.9286,-0.2456,13.55509925,5,3,12,20,0.059849089,0.93968064,15,0.356393556,-0.001009881
DRO,TAL,7017,0,0,0.043666667,0.601,0.6429,0.7143,-0.072,13.55509925,6,3,12,20,0.054294678,0.994816,18,0.381577,-0.001009881
DRO,BLU,7022,1,1,0.043666667,0.038,0.6429,0.6429,0.0901,13.67282683,10,4,11,21,0.029833083,0.99188199,40,0.919992666,-0.000546134
DRO,NAF,7022,1,1,0.043666667,0.056666667,0.6429,0.7143,0.2358,13.67282683,8,4,11,21,0.042709354,0.94439836,32,0.90214111,-0.000546134
DRO,DEP,7022,0,1,0.043666667,0.311,0.6429,0.9286,0.0134,13.67282683,2,4,11,21,0.125313419,0.99982044,8,0.658913666,-0.000546134
DRO,EXO,7022,0,1,0.043666667,0.107,0.6429,0.7857,-0.0377,13.67282683,9,4,11,21,0.035695262,0.99857871,36,0.854005666,-0.000546134
DRO,GAS,7022,0,1,0.043666667,0.115,0.6429,0.7857,0.0569,13.67282683,12,4,11,21,0.020838827,0.99676239,48,0.846355,-0.000546134
DRO,NYL,7022,0,1,0.043666667,0.247333333,0.6429,0.8571,-0.1265,13.67282683,7,4,11,21,0.051101709,0.98399775,28,0.719800222,-0.000546134
DRO,NYU,7022,0,1,0.043666667,0.048666667,0.6429,0.7857,0.1124,13.67282683,3,4,11,21,0.104733387,0.98736624,12,0.909791777,-0.000546134
DRO,ORN,7022,0,1,0.043666667,0.566333333,0.6429,0.8571,-0.1081,13.67282683,11,4,11,21,0.024933641,0.98831439,44,0.414729889,-0.000546134
DRO,REX,7022,0,1,0.043666667,0.39,0.6429,0.8571,0.0454,13.67282683,1,4,11,21,0.149937411,0.99793884,4,0.583363333,-0.000546134
DRO,SUJ,7022,0,1,0.043666667,0.627333333,0.6429,0.9286,-0.2456,13.67282683,6,4,11,21,0.061143157,0.93968064,24,0.356393556,-0.000546134
DRO,TAL,7022,0,1,0.043666667,0.601,0.6429,0.7143,-0.072,13.67282683,5,4,11,21,0.073157741,0.994816,20,0.381577,-0.000546134
DRO,APO,7026,1,0,0.043666667,0.515333333,0.6429,1,-0.0939,15.75085558,7,6,11,23,0.051101709,0.99118279,42,0.463502889,-0.015640282
DRO,BLU,7026,0,0,0.043666667,0.038,0.6429,0.6429,0.0901,15.75085558,10,6,11,23,0.029833083,0.99188199,60,0.919992666,-0.015640282
DRO,DEP,7026,0,0,0.043666667,0.311,0.6429,0.9286,0.0134,15.75085558,3,6,11,23,0.104733387,0.99982044,18,0.658913666,-0.015640282
DRO,EBA,7026,0,0,0.043666667,0.087333333,0.6429,0.9286,-0.0018,15.75085558,2,6,11,23,0.125313419,0.99999676,12,0.872813556,-0.015640282
DRO,GAS,7026,0,0,0.043666667,0.115,0.6429,0.7857,0.0569,15.75085558,11,6,11,23,0.024933641,0.99676239,66,0.846355,-0.015640282
DRO,LIB,7026,0,0,0.043666667,0.044333333,0.6429,0.7857,0.0819,15.75085558,12,6,11,23,0.020838827,0.99329239,72,0.913935889,-0.015640282
DRO,OBR,7026,0,0,0.043666667,0.208666667,0.6429,0.7857,-0.0241,15.75085558,4,6,11,23,0.087533182,0.99941919,24,0.756778444,-0.015640282
DRO,ORN,7026,0,0,0.043666667,0.566333333,0.6429,0.8571,-0.1081,15.75085558,6,6,11,23,0.061143157,0.98831439,36,0.414729889,-0.015640282
DRO,REX,7026,0,0,0.043666667,0.39,0.6429,0.8571,0.0454,15.75085558,1,6,11,23,0.149937411,0.99793884,6,0.583363333,-0.015640282
DRO,TAL,7026,0,0,0.043666667,0.601,0.6429,0.7143,-0.072,15.75085558,5,6,11,23,0.073157741,0.994816,30,0.381577,-0.015640282
DRO,APO,7031,1,0,0.043666667,0.515333333,0.6429,1,-0.0939,15.86584531,6,6,10,22,0.054470093,0.99118279,36,0.463502889,-0.017762136
DRO,EBA,7031,0,0,0.043666667,0.087333333,0.6429,0.9286,-0.0018,15.86584531,2,6,10,22,0.154973138,0.99999676,12,0.872813556,-0.017762136
DRO,GAS,7031,0,0,0.043666667,0.115,0.6429,0.7857,0.0569,15.86584531,10,6,10,22,0.019145196,0.99676239,60,0.846355,-0.017762136
DRO,GYP,7031,0,0,0.043666667,0.612,0.6429,1,-0.0892,15.86584531,8,6,10,22,0.032293042,0.99204336,48,0.371057333,-0.017762136
DRO,LIB,7031,0,0,0.043666667,0.044333333,0.6429,0.7857,0.0819,15.86584531,11,6,10,22,0.014741281,0.99329239,66,0.913935889,-0.017762136
DRO,OBR,7031,0,0,0.043666667,0.208666667,0.6429,0.7857,-0.0241,15.86584531,3,6,10,22,0.119325112,0.99941919,18,0.756778444,-0.017762136
DRO,ORN,7031,0,0,0.043666667,0.566333333,0.6429,0.8571,-0.1081,15.86584531,5,6,10,22,0.070742873,0.98831439,30,0.414729889,-0.017762136
DRO,REX,7031,0,0,0.043666667,0.39,0.6429,0.8571,0.0454,15.86584531,1,6,10,22,0.201270908,0.99793884,6,0.583363333,-0.017762136
DRO,TAL,7031,0,0,0.043666667,0.601,0.6429,0.7143,-0.072,15.86584531,4,6,10,22,0.091877099,0.994816,24,0.381577,-0.017762136
DRO,APO,7036,1,0,0.043666667,0.515333333,0.6429,1,-0.0939,16.07939767,9,5,11,21,0.035695262,0.99118279,45,0.463502889,-0.022060687
DRO,EBA,7036,0,0,0.043666667,0.087333333,0.6429,0.9286,-0.0018,16.07939767,3,5,11,21,0.104733387,0.99999676,15,0.872813556,-0.022060687
DRO,FIG,7036,0,0,0.043666667,0.386666667,0.6429,1,-0.0368,16.07939767,4,5,11,21,0.087533182,0.99864576,20,0.586551111,-0.022060687
DRO,GAS,7036,0,0,0.043666667,0.115,0.6429,0.7857,0.0569,16.07939767,10,5,11,21,0.029833083,0.99676239,50,0.846355,-0.022060687
DRO,LIB,7036,0,0,0.043666667,0.044333333,0.6429,0.7857,0.0819,16.07939767,11,5,11,21,0.024933641,0.99329239,55,0.913935889,-0.022060687
DRO,OBR,7036,0,0,0.043666667,0.208666667,0.6429,0.7857,-0.0241,16.07939767,7,5,11,21,0.051101709,0.99941919,35,0.756778444,-0.022060687
DRO,ORN,7036,0,0,0.043666667,0.566333333,0.6429,0.8571,-0.1081,16.07939767,8,5,11,21,0.042709354,0.98831439,40,0.414729889,-0.022060687
DRO,REX,7036,0,0,0.043666667,0.39,0.6429,0.8571,0.0454,16.07939767,2,5,11,21,0.125313419,0.99793884,10,0.583363333,-0.022060687
DRO,TAL,7036,0,0,0.043666667,0.601,0.6429,0.7143,-0.072,16.07939767,6,5,11,21,0.061143157,0.994816,30,0.381577,-0.022060687
DRO,REX,7040,1,1,0.043666667,0.39,0.6429,0.8571,0.0454,16.29842574,6,5,14,20,0.014040802,0.99793884,30,0.583363333,-0.026952862
DRO,APO,7040,0,1,0.043666667,0.515333333,0.6429,1,-0.0939,16.29842574,9,5,14,20,0.013406873,0.99118279,45,0.463502889,-0.026952862
DRO,ARS,7040,0,1,0.043666667,0.136333333,0.6429,0.9286,0.1065,16.29842574,11,5,14,20,0.013000236,0.98865775,55,0.825953222,-0.026952862
DRO,EBA,7040,0,1,0.043666667,0.087333333,0.6429,0.9286,-0.0018,16.29842574,1,5,14,20,0.015164657,0.99999676,5,0.872813556,-0.026952862
DRO,GAS,7040,0,1,0.043666667,0.115,0.6429,0.7857,0.0569,16.29842574,13,5,14,20,0.012605932,0.99676239,65,0.846355,-0.026952862
DRO,LIB,7040,0,1,0.043666667,0.044333333,0.6429,0.7857,0.0819,16.29842574,14,5,14,20,0.012413288,0.99329239,70,0.913935889,-0.026952862
DRO,NYU,7040,0,1,0.043666667,0.048666667,0.6429,0.7857,0.1124,16.29842574,15,5,14,20,0.012223588,0.98736624,75,0.909791777,-0.026952862
DRO,OBR,7040,0,1,0.043666667,0.208666667,0.6429,0.7857,-0.0241,16.29842574,5,5,14,20,0.014258704,0.99941919,25,0.756778444,-0.026952862
DRO,ORN,7040,0,1,0.043666667,0.566333333,0.6429,0.8571,-0.1081,16.29842574,10,5,14,20,0.013201989,0.98831439,50,0.414729889,-0.026952862
DRO,TAL,7040,0,1,0.043666667,0.601,0.6429,0.7143,-0.072,16.29842574,4,5,14,20,0.014479987,0.994816,20,0.381577,-0.026952862
DUD,AMI,7116,1,0,0.036333333,0.465,0.6429,0.7857,0.0582,13.52498289,4,3,10,14,0.091877099,0.99661276,12,0.515561667,-0.001151231
DUD,APH,7116,0,0,0.036333333,0.173666667,0.6429,0.7857,0.0559,13.52498289,10,3,10,14,0.019145196,0.99687519,30,0.796309889,-0.001151231
DUD,EDW,7116,0,0,0.036333333,0.514666667,0.6429,1,-0.1395,13.52498289,2,3,10,14,0.154973138,0.98053975,6,0.467699555,-0.001151231
DUD,GAS,7116,0,0,0.036333333,0.115,0.6429,0.7857,0.1916,13.52498289,3,3,10,14,0.119325112,0.96328944,9,0.852845,-0.001151231
DUD,GOL,7116,0,0,0.036333333,0.066333333,0.6429,0.7857,0.1035,13.52498289,6,3,10,14,0.054470093,0.98928775,18,0.899743445,-0.001151231
DUD,NOA,7116,0,0,0.036333333,0.408,0.6429,0.7857,0.1479,13.52498289,1,3,10,14,0.201270908,0.97812559,3,0.570490667,-0.001151231
DUD,PEP,7116,0,0,0.036333333,0.546666667,0.6429,0.7857,-0.0184,13.52498289,7,3,10,14,0.041940494,0.99966144,21,0.436862222,-0.001151231
DUD,SPY,7116,0,0,0.036333333,0.091333333,0.6429,0.6429,0.0068,13.52498289,5,3,10,14,0.070742873,0.99995376,15,0.875651778,-0.001151231
DUD,ZEN,7116,0,0,0.036333333,0.205333333,0.6429,0.7857,-0.1238,13.52498289,9,3,10,14,0.024864766,0.98467356,27,0.765793778,-0.001151231
DUD,PLA,7120,1,1,0.036333333,0.037666667,0.6429,0.7857,0.2277,13.63997262,4,3,11,14,0.087533182,0.94815271,12,0.927368556,-0.000661325
DUD,APH,7120,1,1,0.036333333,0.173666667,0.6429,0.7857,0.0559,13.63997262,10,3,11,14,0.029833083,0.99687519,30,0.796309889,-0.000661325
DUD,AMI,7120,1,1,0.036333333,0.465,0.6429,0.7857,0.0582,13.63997262,5,3,11,14,0.073157741,0.99661276,15,0.515561667,-0.000661325
DUD,EDW,7120,0,1,0.036333333,0.514666667,0.6429,1,-0.1395,13.63997262,2,3,11,14,0.125313419,0.98053975,6,0.467699555,-0.000661325
DUD,GAS,7120,0,1,0.036333333,0.115,0.6429,0.7857,0.1916,13.63997262,3,3,11,14,0.104733387,0.96328944,9,0.852845,-0.000661325
DUD,GOL,7120,0,1,0.036333333,0.066333333,0.6429,0.7857,0.1035,13.63997262,7,3,11,14,0.051101709,0.98928775,21,0.899743445,-0.000661325
DUD,NOA,7120,0,1,0.036333333,0.408,0.6429,0.7857,0.1479,13.63997262,1,3,11,14,0.149937411,0.97812559,3,0.570490667,-0.000661325
DUD,PEP,7120,0,1,0.036333333,0.546666667,0.6429,0.7857,-0.0184,13.63997262,8,3,11,14,0.042709354,0.99966144,24,0.436862222,-0.000661325
DUD,SPY,7120,0,1,0.036333333,0.091333333,0.6429,0.6429,0.0068,13.63997262,6,3,11,14,0.061143157,0.99995376,18,0.875651778,-0.000661325
DUD,ZEN,7120,0,1,0.036333333,0.205333333,0.6429,0.7857,-0.1238,13.63997262,11,3,11,14,0.024933641,0.98467356,33,0.765793778,-0.000661325
DUD,NOA,7124,1,0,0.036333333,0.408,0.6429,0.7857,0.1479,15.10746064,3,4,9,16,0.122571673,0.97812559,12,0.570490667,-0.006257495
DUD,AMI,7124,1,0,0.036333333,0.465,0.6429,0.7857,0.0582,15.10746064,6,4,9,16,0.04375019,0.99661276,24,0.515561667,-0.006257495
DUD,APH,7124,0,0,0.036333333,0.173666667,0.6429,0.7857,0.0559,15.10746064,5,4,9,16,0.061676066,0.99687519,20,0.796309889,-0.006257495
DUD,EXO,7124,0,0,0.036333333,0.107,0.6429,0.7857,-0.0636,15.10746064,1,4,9,16,0.243592305,0.99595504,4,0.860554334,-0.006257495
DUD,GAS,7124,0,0,0.036333333,0.115,0.6429,0.7857,0.1916,15.10746064,4,4,9,16,0.086946757,0.96328944,16,0.852845,-0.006257495
DUD,GOL,7124,0,0,0.036333333,0.066333333,0.6429,0.7857,0.1035,15.10746064,8,4,9,16,0.022014382,0.98928775,32,0.899743445,-0.006257495
DUD,PEP,7124,0,0,0.036333333,0.546666667,0.6429,0.7857,-0.0184,15.10746064,9,4,9,16,0.015615999,0.99966144,36,0.436862222,-0.006257495
DUD,PLA,7124,0,0,0.036333333,0.037666667,0.6429,0.7857,0.2277,15.10746064,2,4,9,16,0.172793277,0.94815271,8,0.927368556,-0.006257495
DUD,SPY,7124,0,0,0.036333333,0.091333333,0.6429,0.6429,0.0068,15.10746064,7,4,9,16,0.03103439,0.99995376,28,0.875651778,-0.006257495
DUD,EXO,7129,1,0,0.036333333,0.107,0.6429,0.7857,-0.0636,15.22792608,1,4,9,16,0.243592305,0.99595504,4,0.860554334,-0.00769287
DUD,APH,7129,1,0,0.036333333,0.173666667,0.6429,0.7857,0.0559,15.22792608,5,4,9,16,0.061676066,0.99687519,20,0.796309889,-0.00769287
DUD,AMI,7129,0,0,0.036333333,0.465,0.6429,0.7857,0.0582,15.22792608,8,4,9,16,0.022014382,0.99661276,32,0.515561667,-0.00769287
DUD,GAS,7129,0,0,0.036333333,0.115,0.6429,0.7857,0.1916,15.22792608,4,4,9,16,0.086946757,0.96328944,16,0.852845,-0.00769287
DUD,GOL,7129,0,0,0.036333333,0.066333333,0.6429,0.7857,0.1035,15.22792608,7,4,9,16,0.03103439,0.98928775,28,0.899743445,-0.00769287
DUD,NOA,7129,0,0,0.036333333,0.408,0.6429,0.7857,0.1479,15.22792608,3,4,9,16,0.122571673,0.97812559,12,0.570490667,-0.00769287
DUD,PEP,7129,0,0,0.036333333,0.546666667,0.6429,0.7857,-0.0184,15.22792608,9,4,9,16,0.015615999,0.99966144,36,0.436862222,-0.00769287
DUD,PLA,7129,0,0,0.036333333,0.037666667,0.6429,0.7857,0.2277,15.22792608,2,4,9,16,0.172793277,0.94815271,8,0.927368556,-0.00769287
DUD,SPY,7129,0,0,0.036333333,0.091333333,0.6429,0.6429,0.0068,15.22792608,6,4,9,16,0.04375019,0.99995376,24,0.875651778,-0.00769287
DUD,EXO,7133,1,1,0.036333333,0.107,0.6429,0.7857,-0.0636,15.32375086,2,4,9,16,0.172793277,0.99595504,8,0.860554334,-0.008940389
DUD,AMI,7133,1,1,0.036333333,0.465,0.6429,0.7857,0.0582,15.32375086,7,4,9,16,0.03103439,0.99661276,28,0.515561667,-0.008940389
DUD,APH,7133,0,1,0.036333333,0.173666667,0.6429,0.7857,0.0559,15.32375086,5,4,9,16,0.061676066,0.99687519,20,0.796309889,-0.008940389
DUD,GAS,7133,0,1,0.036333333,0.115,0.6429,0.7857,0.1916,15.32375086,4,4,9,16,0.086946757,0.96328944,16,0.852845,-0.008940389
DUD,GOL,7133,0,1,0.036333333,0.066333333,0.6429,0.7857,0.1035,15.32375086,8,4,9,16,0.022014382,0.98928775,32,0.899743445,-0.008940389
DUD,NOA,7133,0,1,0.036333333,0.408,0.6429,0.7857,0.1479,15.32375086,1,4,9,16,0.243592305,0.97812559,4,0.570490667,-0.008940389
DUD,PEP,7133,0,1,0.036333333,0.546666667,0.6429,0.7857,-0.0184,15.32375086,9,4,9,16,0.015615999,0.99966144,36,0.436862222,-0.008940389
DUD,PLA,7133,0,1,0.036333333,0.037666667,0.6429,0.7857,0.2277,15.32375086,3,4,9,16,0.122571673,0.94815271,12,0.927368556,-0.008940389
DUD,SPY,7133,0,1,0.036333333,0.091333333,0.6429,0.6429,0.0068,15.32375086,6,4,9,16,0.04375019,0.99995376,24,0.875651778,-0.008940389
DUD,NYU,7137,1,0,0.036333333,0.048666667,0.6429,0.7857,0.0005,17.18822724,1,7,6,17,0.326916593,0.99999975,7,0.916768222,-0.051861188
DUD,APH,7137,1,0,0.036333333,0.173666667,0.6429,0.7857,0.0559,17.18822724,7,7,6,17,0.009519145,0.99687519,49,0.796309889,-0.051861188
DUD,GAS,7137,1,0,0.036333333,0.115,0.6429,0.7857,0.1916,17.18822724,5,7,6,17,0.030941709,0.96328944,35,0.852845,-0.051861188
DUD,EXO,7137,0,0,0.036333333,0.107,0.6429,0.7857,-0.0636,17.18822724,2,7,6,17,0.181327551,0.99595504,14,0.860554334,-0.051861188
DUD,NAT,7137,0,0,0.036333333,0.036666667,0.6429,0.6923,0.0056,17.18822724,3,7,6,17,0.100575136,0.99996864,21,0.928332222,-0.051861188
DUD,REX,7137,0,0,0.036333333,0.39,0.6429,0.8571,0.0171,17.18822724,4,7,6,17,0.055785003,0.99970759,28,0.587836667,-0.051861188
DUD,SPY,7137,0,0,0.036333333,0.091333333,0.6429,0.6429,0.0068,17.18822724,6,7,6,17,0.017162128,0.99995376,42,0.875651778,-0.051861188
DUD,NYU,7142,1,0,0.036333333,0.048666667,0.6429,0.7857,0.0005,17.28131417,1,7,12,18,0.088360604,0.99999975,7,0.916768222,-0.054933789
DUD,EXO,7142,1,0,0.036333333,0.107,0.6429,0.7857,-0.0636,17.28131417,4,7,12,18,0.065971723,0.99595504,28,0.860554334,-0.054933789
DUD,APH,7142,0,0,0.036333333,0.173666667,0.6429,0.7857,0.0559,17.28131417,9,7,12,18,0.040537449,0.99687519,63,0.796309889,-0.054933789
DUD,GAS,7142,0,0,0.036333333,0.115,0.6429,0.7857,0.1916,17.28131417,7,7,12,18,0.049255755,0.96328944,49,0.852845,-0.054933789
DUD,KHA,7142,0,0,0.036333333,0.079666667,0.6429,0.8571,0.0681,17.28131417,3,7,12,18,0.07272071,0.99536239,21,0.886894556,-0.054933789
DUD,NAT,7142,0,0,0.036333333,0.036666667,0.6429,0.6923,0.0056,17.28131417,5,7,12,18,0.059849089,0.99996864,35,0.928332222,-0.054933789
DUD,PEP,7142,0,0,0.036333333,0.546666667,0.6429,0.7857,-0.0184,17.28131417,10,7,12,18,0.036775292,0.99966144,70,0.436862222,-0.054933789
DUD,REX,7142,0,0,0.036333333,0.39,0.6429,0.8571,0.0171,17.28131417,2,7,12,18,0.080160126,0.99970759,14,0.587836667,-0.054933789
DUD,SPY,7142,0,0,0.036333333,0.091333333,0.6429,0.6429,0.0068,17.28131417,8,7,12,18,0.044684479,0.99995376,56,0.875651778,-0.054933789
DUD,SUJ,7142,0,0,0.036333333,0.627333333,0.6429,0.9286,-0.1424,17.28131417,12,7,12,18,0.030266038,0.97972224,84,0.359126445,-0.054933789
DUD,TAL,7142,0,0,0.036333333,0.601,0.6429,0.7143,-0.0577,17.28131417,6,7,12,18,0.054294678,0.99667071,42,0.384503,-0.054933789
DUD,NYU,7147,1,1,0.036333333,0.048666667,0.6429,0.7857,0.0005,17.36618754,1,7,11,18,0.149937411,0.99999975,7,0.916768222,-0.05781234
DUD,APH,7147,0,1,0.036333333,0.173666667,0.6429,0.7857,0.0559,17.36618754,10,7,11,18,0.029833083,0.99687519,70,0.796309889,-0.05781234
DUD,EXO,7147,0,1,0.036333333,0.107,0.6429,0.7857,-0.0636,17.36618754,4,7,11,18,0.087533182,0.99595504,28,0.860554334,-0.05781234
DUD,GAS,7147,0,1,0.036333333,0.115,0.6429,0.7857,0.1916,17.36618754,7,7,11,18,0.051101709,0.96328944,49,0.852845,-0.05781234
DUD,KHA,7147,0,1,0.036333333,0.079666667,0.6429,0.8571,0.0681,17.36618754,3,7,11,18,0.104733387,0.99536239,21,0.886894556,-0.05781234
DUD,NAT,7147,0,1,0.036333333,0.036666667,0.6429,0.6923,0.0056,17.36618754,5,7,11,18,0.073157741,0.99996864,35,0.928332222,-0.05781234
