"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x561839580","x1425573381441671175",2021-08-11 21:42:34,"EnergyAuditorKE","PowerAfricaSolar - You Will Pay More for Water, Alcohol and Boda Bodas as KRA Raises Tax https://t.co/3wubem2KdH https://t.co/Fb3JPRZh7y","dlvr.it",112,,,,FALSE,FALSE,0,0,,,,,"dlvr.it/S5T89W","https://t.co/3wubem2KdH","http://dlvr.it/S5T89W","http://pbs.twimg.com/media/E8inb4HVgAEc-uC.jpg","https://t.co/Fb3JPRZh7y","https://twitter.com/EnergyAuditorKE/status/1425573381441671175/photo/1","photo","http://pbs.twimg.com/media/E8inb4HVgAEc-uC.jpg","https://t.co/Fb3JPRZh7y","https://twitter.com/EnergyAuditorKE/status/1425573381441671175/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EnergyAuditorKE/status/1425573381441671175","Solar Energy Auditors, Design & Installation Kenya","Kenya","Solar Energy Audit, Solar Design, Sales and Installation In Nairobi Kenya","https://t.co/vCqvqY64GQ",FALSE,2004,2013,10,77045,4,2012-04-24 05:41:36,FALSE,"https://t.co/vCqvqY64GQ","https://powerafricasolar.com/",,"https://pbs.twimg.com/profile_banners/561839580/1605936862","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1330021710150569984/36PfL16x_normal.jpg"
"x1375746743590084610","x1425487137940676614",2021-08-11 15:59:52,"EnockKwesiga1","Some times i wonder why kcca has not put up a plan of gazetting  some places in Kampala where these boda bodas can pack so that the town can be eased!!!!!!!!!!","Twitter for Android",159,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EnockKwesiga1/status/1425487137940676614","Enock Kwesiga","Kampala, Uganda","Investigative Journalist,Tv Host, Critical thinker, Political Analyst.Husband,Father, Pastor (BIBLE READER, GOD FEARING).","https://t.co/mbV5wU8XNS",FALSE,12,342,0,21,106,2021-03-27 09:49:47,FALSE,"https://t.co/mbV5wU8XNS","http://enockkug.org",,"https://pbs.twimg.com/profile_banners/1375746743590084610/1627408543",,"http://pbs.twimg.com/profile_images/1420085150243774465/112yVEm1_normal.jpg"
"x865930968644931586","x1425478913019551747",2021-08-11 15:27:11,"mareawinyfridah","The wind on boda bodas is dangerous, mind your wigs guys. I nearly left mine in some junction","Twitter for iPhone",93,,,,FALSE,FALSE,58,3,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mareawinyfridah/status/1425478913019551747","Nabuwufu","Kampala, Uganda","Voice for the male gender. They also have rights. Media personality @toptv_ug | Radio Host @996kampalafm Voice OA | Social Media Strategist @xiaomiug_ MUFC",,FALSE,8114,6941,0,31395,45124,2017-05-20 14:03:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/865930968644931586/1601814761","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1413840506375872518/jg-_k-3R_normal.jpg"
"x4202526155","x1425439405477670915",2021-08-11 12:50:12,"kenyan_digest","You Will Pay More for Water, Alcohol and Boda Bodas as KRA Raises Tax - https://t.co/lARWAXNlez https://t.co/FLKA9bvvk8","Kenyan Digest ",95,,,,FALSE,FALSE,0,0,,,,,"kenyandigest.com/you-will-pay-m…","https://t.co/lARWAXNlez","https://kenyandigest.com/you-will-pay-more-for-water-alcohol-and-boda-bodas-as-kra-raises-tax/","http://pbs.twimg.com/media/E8gtleRXEAchUhN.jpg","https://t.co/FLKA9bvvk8","https://twitter.com/kenyan_digest/status/1425439405477670915/photo/1","photo","http://pbs.twimg.com/media/E8gtleRXEAchUhN.jpg","https://t.co/FLKA9bvvk8","https://twitter.com/kenyan_digest/status/1425439405477670915/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kenyan_digest/status/1425439405477670915","The Kenyan Digest","Nairobi, Kenya","News  on Politics, Entertainment, News Alerts and Other Topics Talk to Us KenyanDigest@Gmail.Com","https://t.co/OQH5f8vIpW",FALSE,2833,0,5,315794,1,2015-11-16 14:56:16,FALSE,"https://t.co/OQH5f8vIpW","http://kenyandigest.com",,"https://pbs.twimg.com/profile_banners/4202526155/1535565391","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1034862309200605187/m6OKWs-Q_normal.jpg"
"x440789951","x1425423449623773187",2021-08-11 11:46:48,"JohnNgila","@KRACare expects Kenyans to understand inflation as they increase the cost of 31 goods including motorcycles (boda bodas), bottled water and juice, beer and spirits, cigarettes and fuel from October 1.

You guys are just wicked. 

#Overtaxation","Twitter for Android",244,,"x2327093641","KRACare",FALSE,FALSE,0,0,,,"Overtaxation",,,,,,,,,,,,,"x2327093641","KRACare","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JohnNgila/status/1425423449623773187","JohnNgila <U+0001F1F0><U+0001F1EA><U+0001F1F9><U+0001F1FF><U+0001F1FA><U+0001F1EC>","Nairobi","Design Thinking Coach. Social Transformation advocate. Activist.","https://t.co/4PBN0WdCP4",FALSE,14730,12569,5,13134,29952,2011-12-19 12:21:33,FALSE,"https://t.co/4PBN0WdCP4","https://basicinvestmentedu.blogspot.com",,"https://pbs.twimg.com/profile_banners/440789951/1575826216","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1367155483593818115/IzUd4ma6_normal.jpg"
"x486371251","x1425348006614900737",2021-08-11 06:47:01,"Business_KE","Kenya Revenue Authority (KRA) is set to implement the annual inflation tax adjustment on excise duty. https://t.co/iPjz6P8VVn","Buffer",125,,,,FALSE,FALSE,1,0,,,,,"buff.ly/3AuBXPq","https://t.co/iPjz6P8VVn","https://buff.ly/3AuBXPq",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Business_KE/status/1425348006614900737","Business Today Kenya","Nairobi, Kenya","Kenya's No. 1 source of Breaking News, Media Updates,  Business News Today, Management Insight,  NSE Kenya Updates, Entrepreneurship, and Career advice.","https://t.co/6YvQZ15qUx",FALSE,3035,186,29,22732,45,2012-02-08 06:54:42,FALSE,"https://t.co/6YvQZ15qUx","http://www.businesstoday.co.ke",,"https://pbs.twimg.com/profile_banners/486371251/1554645057","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114888596408950784/NkOQnXKL_normal.png"
"x1266335283261431809","x1425343347481354247",2021-08-11 06:28:30,"NellyWizdom","As if museveni opened boda bodas for only women.....
Mulagawa ba dear <U+0001F612>","Twitter for Android",71,,,,FALSE,FALSE,18,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NellyWizdom/status/1425343347481354247","Ñëlly khlãssic","ask yourself","professional over thinker, <U+0001F602> Recovering ice cream <U+0001F366>addict, here to avoid my friends on Facebook, Student, follow me I'll follow you back . <U+0001F4DE>+256708518468",,FALSE,5893,5998,0,4592,12789,2020-05-29 11:47:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/1266335283261431809/1611414567",,"http://pbs.twimg.com/profile_images/1415289561387831301/K8XjfNW__normal.jpg"
"x3024440130","x1425204224363831301",2021-08-10 21:15:40,"LL_Weddings","Throwing it back on a Tuesday to one of my favorites<U+0001F90D> <U+0001F4F8> by @LoveMeDoPhoto #weddings #weddingofficiant #weddingphotography
 #philadelphiaofficiant #fallwedding #fall #philadelphiaweddingplanner #phillyweddingplanner #weddingplanning #boda #bodas #eventos #fiesta #weddingplanner https://t.co/zV8UF4pMzX","Twitter for iPhone",277,,,,FALSE,FALSE,0,0,,,"weddings weddingofficiant weddingphotography philadelphiaofficiant fallwedding fall philadelphiaweddingplanner phillyweddingplanner weddingplanning boda bodas eventos fiesta weddingplanner",,,,,"http://pbs.twimg.com/media/E8dXr49WYAAY_V8.jpg","https://t.co/zV8UF4pMzX","https://twitter.com/LL_Weddings/status/1425204224363831301/photo/1","photo","http://pbs.twimg.com/media/E8dXr49WYAAY_V8.jpg","https://t.co/zV8UF4pMzX","https://twitter.com/LL_Weddings/status/1425204224363831301/photo/1",,"x199388188","LoveMeDoPhoto","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LL_Weddings/status/1425204224363831301","Love & Laughter Weddings","PA, NY, NJ, FL, Worldwide","Welcome! Let’s Start Planning!<U+2728> Love & Laughter Weddings is THE one-stop-shop for all your wedding needs! <U+2728> •Planners •Bilingual Officiants •Live Music","https://t.co/I9xSkLefjX",FALSE,851,36,16,534,154,2015-02-17 23:01:30,FALSE,"https://t.co/I9xSkLefjX","http://LoveAndLaughterWeddings.com",,"https://pbs.twimg.com/profile_banners/3024440130/1570481532","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/588128150288105472/uq8ZfeWF_normal.jpg"
"x3024440130","x1423132110668378120",2021-08-05 04:01:50,"LL_Weddings","Who said being clean can’t look cute?! Sanitizing station at Becca + Chris’ boho chic backyard micro wedding<U+2728>  #weddingplanner #philadelphiaweddingplanner 
#phillyweddingplanner  #eventplanning #weddingplanning  #philly #philadelphia #boda #bodas #fiesta #boho #bohowedding https://t.co/1NHvcLP1cY","Twitter for iPhone",273,,,,FALSE,FALSE,0,0,,,"weddingplanner philadelphiaweddingplanner phillyweddingplanner eventplanning weddingplanning philly philadelphia boda bodas fiesta boho bohowedding",,,,,"http://pbs.twimg.com/media/E7_7GNgWEAYkVY6.jpg","https://t.co/1NHvcLP1cY","https://twitter.com/LL_Weddings/status/1423132110668378120/photo/1","photo","http://pbs.twimg.com/media/E7_7GNgWEAYkVY6.jpg","https://t.co/1NHvcLP1cY","https://twitter.com/LL_Weddings/status/1423132110668378120/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LL_Weddings/status/1423132110668378120","Love & Laughter Weddings","PA, NY, NJ, FL, Worldwide","Welcome! Let’s Start Planning!<U+2728> Love & Laughter Weddings is THE one-stop-shop for all your wedding needs! <U+2728> •Planners •Bilingual Officiants •Live Music","https://t.co/I9xSkLefjX",FALSE,851,36,16,534,154,2015-02-17 23:01:30,FALSE,"https://t.co/I9xSkLefjX","http://LoveAndLaughterWeddings.com",,"https://pbs.twimg.com/profile_banners/3024440130/1570481532","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/588128150288105472/uq8ZfeWF_normal.jpg"
"x3024440130","x1424881564295512071",2021-08-09 23:53:32,"LL_Weddings","Name a more perfect + romantic wedding shot- I’ll wait. <U+0001F4F8> by the great Liz Gibbs.  #weddingplanner #weddingofficiant #weddingphotography #philadelphiaweddingplanner #philadelphiaweddingofficiant 
#phillyweddingplanner #eventplanning #weddingplanning #boda #bodas #eventos #fiesta https://t.co/7dj6V3N3RZ","Twitter for iPhone",279,,,,FALSE,FALSE,1,0,,,"weddingplanner weddingofficiant weddingphotography philadelphiaweddingplanner philadelphiaweddingofficiant phillyweddingplanner eventplanning weddingplanning boda bodas eventos fiesta",,,,,"http://pbs.twimg.com/media/E8YyOoWXsAMwj9m.jpg","https://t.co/7dj6V3N3RZ","https://twitter.com/LL_Weddings/status/1424881564295512071/photo/1","photo","http://pbs.twimg.com/media/E8YyOoWXsAMwj9m.jpg","https://t.co/7dj6V3N3RZ","https://twitter.com/LL_Weddings/status/1424881564295512071/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LL_Weddings/status/1424881564295512071","Love & Laughter Weddings","PA, NY, NJ, FL, Worldwide","Welcome! Let’s Start Planning!<U+2728> Love & Laughter Weddings is THE one-stop-shop for all your wedding needs! <U+2728> •Planners •Bilingual Officiants •Live Music","https://t.co/I9xSkLefjX",FALSE,851,36,16,534,154,2015-02-17 23:01:30,FALSE,"https://t.co/I9xSkLefjX","http://LoveAndLaughterWeddings.com",,"https://pbs.twimg.com/profile_banners/3024440130/1570481532","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/588128150288105472/uq8ZfeWF_normal.jpg"
"x1416999061949923329","x1425155877741400070",2021-08-10 18:03:34,"OluwaBu70146834","@Graciouszs @ruthekyak Dnt b stupid boda bodas are working","Twitter for Android",35,"x1425144418064023552","x2717158107","Graciouszs",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2717158107 x856801541038252032","Graciouszs ruthekyak","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OluwaBu70146834/status/1425155877741400070","Burna23","Kampala, Uganda","#Smallcitbigdreams #Areacode k4
               #NagzVille",,FALSE,100,199,0,527,567,2021-07-19 05:51:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/1416999061949923329/1628420728",,"http://pbs.twimg.com/profile_images/1423712666598707207/US-kY6AW_normal.jpg"
"x1292142908439658498","x1425110349540433922",2021-08-10 15:02:39,"marxmende","Boda-bodas and those high vis vests are a spy’s best friend when running through these dark Kanairo streets.","Twitter for iPhone",108,"x1425110347065741324","x1292142908439658498","marxmende",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/marxmende/status/1425110349540433922","Marx Verstappen","Nairobi, Kenya","communist at heart, capitalist in thought. tech. pop culture. destroy and conquer.",,FALSE,11,242,0,393,160,2020-08-08 16:58:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1292142908439658498/1596977909",,"http://pbs.twimg.com/profile_images/1315922078764335104/o87FFAPh_normal.jpg"
"x3402412635","x1425087077360848899",2021-08-10 13:30:10,"ADFmagazine","#Uganda’s popular boda-bodas are now part of the government’s surveillance system thanks to #Russia - https://t.co/0Va0WHJVbw","Hootsuite Inc.",125,,,,FALSE,FALSE,0,0,,,"Uganda Russia",,"ow.ly/UGAD50FNQ2L","https://t.co/0Va0WHJVbw","http://ow.ly/UGAD50FNQ2L",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ADFmagazine/status/1425087077360848899","ADF Magazine","Africa","Africa Defense Forum (ADF) magazine is a security affairs journal that focuses on all issues affecting peace, stability, and good governance in Africa.","https://t.co/eiFtgoUia6",FALSE,1434,337,32,17668,670,2015-08-04 09:19:35,FALSE,"https://t.co/eiFtgoUia6","http://adf-magazine.com",,"https://pbs.twimg.com/profile_banners/3402412635/1626712398","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417160619090927621/BVKaALIa_normal.jpg"
"x59858425","x1425064526244888606",2021-08-10 12:00:34,"GlobalPress","Do you know what boda bodas are? These motorcycle taxis are a viable job option for many young people in Uganda. Read how the pandemic is affecting this business, via Apophia Agiresaasi.
https://t.co/0CFZ0UBB00
#youthunemployment #pandemiclife","Hootsuite Inc.",243,,,,FALSE,FALSE,1,0,,,"youthunemployment pandemiclife",,"ow.ly/Op6o50FNs5A","https://t.co/0CFZ0UBB00","http://ow.ly/Op6o50FNs5A",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GlobalPress/status/1425064526244888606","Global Press Journal","Global","An award-winning news publication that delivers world-class, local reporting from the least-covered places on earth.","https://t.co/OYaO0bthYK",FALSE,9092,4751,407,10300,1159,2009-07-24 19:02:09,TRUE,"https://t.co/OYaO0bthYK","http://www.globalpressjournal.com/",,"https://pbs.twimg.com/profile_banners/59858425/1615213153","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/878264653863723008/2G2L3nUD_normal.jpg"
"x35728486","x1425035376935292935",2021-08-10 10:04:44,"TimmNju","@NPSOfficial_KE @IG_NPS @FredMatiangi    @Kenyajudiciary @kilimanispeaks Police @ Prestige Junction allow boda bodas to ignore Traffic lights which blocks cars. Police stop cars &amp; charge drivers with jumping lights claim. How do we out an end to malpractice.","Twitter for Android",262,,"x3342530218","NPSOfficial_KE",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3342530218 x1115292287343501313 x1378889792 x2876367612 x726725610","NPSOfficial_KE IG_NPS FredMatiangi Kenyajudiciary kilimanispeaks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TimmNju/status/1425035376935292935","TimmNju","Nairobi, Kenya","",,FALSE,122,32,0,726,20,2009-04-27 12:24:53,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/227316221/TIMM_Only_normal.jpg"
"x63231936","x1425003108539592707",2021-08-10 07:56:31,"WaithakaNjoroge","@Nairobi3601 @Disembe We were discussing boda bodas not politicians!","Twitter for Android",46,"x1425000886741393410","x1167772490275393537","Nairobi3601",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1167772490275393537 x625159168","Nairobi3601 Disembe","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WaithakaNjoroge/status/1425003108539592707","George_Njoroge","Nakuru","Father, Husband, Leader, Coach, Mentor......  & God favoured child",,FALSE,780,2641,0,7257,10064,2009-08-05 19:39:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/63231936/1512222202","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1309013144656916482/hcXE1Yxo_normal.jpg"
"x1319646379661295618","x1424999389987233809",2021-08-10 07:41:44,"baazi_original","@LubegaBetty @PoliceUg @HillaryTaylorVI @AthousandBrains @Davioulive @begumasz @Lilshaaft8 @StandUpUganda @Pliam_ @TeamGoodMusic8 @ShafiqSwalle256 @itsNowOrNeverUg Police officers have Boda bodas Sis, its their second economic activity from the time of Kayihura","Twitter for Android",97,"x1424997785334689794","x1181099766865911808","LubegaBetty",FALSE,FALSE,1,2,,,,,,,,,,,,,,,,"x1181099766865911808 x728192225490915328 x352285526 x1190027703279333381 x56687763 x1262996103869411329 x1238356001545428992 x1371969382235144198 x1221418848135581701 x202907521 x1072526293303025669 x1239861080261709829","LubegaBetty PoliceUg HillaryTaylorVI AthousandBrains Davioulive begumasz Lilshaaft8 StandUpUganda Pliam_ TeamGoodMusic8 ShafiqSwalle256 itsNowOrNeverUg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/baazi_original/status/1424999389987233809","Hon. Makindye E<U+0001F454>","Kampala, Uganda","Your Learned Friend <U+270D><U+FE0F><U+0001F454><U+0001F4D8><U+0001F4D8> from a humble background, respect all humans with their fertile imaginations. Am perfectly Human. <U+261D><U+FE0F><U+261D><U+FE0F> Kalama Moses <U+0001F454>",,FALSE,2866,4994,1,20877,42635,2020-10-23 14:27:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1319646379661295618/1609483581",,"http://pbs.twimg.com/profile_images/1416144308651151366/jiDftE_Z_normal.jpg"
"x1273894620","x1424998157742747649",2021-08-10 07:36:50,"kiela_w","@GeraldWaimiri @Ma3Route @PGKangethe Boda bodas are a menace.","Twitter for Android",24,"x1424997467406360588","x1642748948","GeraldWaimiri",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1642748948 x585372692 x21839944","GeraldWaimiri Ma3Route PGKangethe","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kiela_w/status/1424998157742747649","Alexis","","Christ follower<U+23E9>daring to be different<U+0001F531><U+23E9>A believer of visionary leadership<U+0001F30D>",,FALSE,835,769,4,9703,53685,2013-03-17 03:17:31,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1284710128088952832/TzRErL0E_normal.jpg"
"x1401183589518163971","x1424997164229570562",2021-08-10 07:32:53,"ssozigeorge1","@JKabuleta They cannot charge him with that case , sectarianism , inciting violence and others, the day he told boda bodas that they shouldn’t carry Rwandese, banyankore , bakiga.","Twitter for iPhone",168,"x1424986342820360238","x1034165057343635463","JKabuleta",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x1034165057343635463","JKabuleta","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ssozigeorge1/status/1424997164229570562","Brooke Williams","","Father, husband/ human rights Activist!",,FALSE,168,387,0,2097,7762,2021-06-05 14:26:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/1401183589518163971/1625835761",,"http://pbs.twimg.com/profile_images/1413171152843952133/uJgYiFyy_normal.jpg"
"x3395219182","x1424977365600542720",2021-08-10 06:14:13,"IsaacBakayana","The anger with which bodas are canned for riding one second after “boda time” suggests they insulted some Afande’s mother!","Twitter for iPhone",122,,,,FALSE,FALSE,17,1,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IsaacBakayana/status/1424977365600542720","Isaac Bakayana","Kampala, Uganda","Human","https://t.co/jQxlH92oUG",FALSE,1215,246,2,865,21,2015-07-30 07:51:08,FALSE,"https://t.co/jQxlH92oUG","http://www.arcadialaw.co.ug",,"https://pbs.twimg.com/profile_banners/3395219182/1543741595","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1069155848914644992/Eg49VlxS_normal.jpg"
"x1244217418341384192","x1424967581434355713",2021-08-10 05:35:20,"WilbertNamanya","I over use bodas, now I always move with my helmet, whenever am to use the taxi, all taxi people think I came riding and they say, ""Oyo alina boda"" <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>","Twitter for Android",154,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WilbertNamanya/status/1424967581434355713","™Rider<U+2606>","Kampala, Uganda","Middle brown color, beard their, tall 6ft, spectacled, 75kgs, employed, fun maker, free and social, Uganda International citizen of Ntungamo<U+0001F1FA><U+0001F1EC>","https://t.co/7d8hWclCEf",FALSE,908,864,1,8959,13157,2020-03-29 10:59:59,FALSE,"https://t.co/7d8hWclCEf","https://www.buwego.com/ElevateToursAndTravel",,"https://pbs.twimg.com/profile_banners/1244217418341384192/1621147115",,"http://pbs.twimg.com/profile_images/1419907222780497924/yl3ciu1v_normal.jpg"
"x20087934","x1424956170968649740",2021-08-10 04:50:00,"K24Tv","The four men who were on three Boda Bodas were said to have been out on a mission to steal sheep and goats in one of the homesteads. https://t.co/TyVG2dnlLa","Twitter Web App",156,,,,FALSE,FALSE,21,2,,,,,"k24tv.co.ke/news/angry-mob…","https://t.co/TyVG2dnlLa","https://www.k24tv.co.ke/news/angry-mob-sets-ablaze-four-suspected-thieves-three-motorcycles-in-kitengela-42113/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/K24Tv/status/1424956170968649740","K24 TV","Nairobi, Kenya","K24 is Kenya's number 1 Social TV station owned by the Mediamax Network Limited. Follow us on instagram https://t.co/lRntSsAyea Periscope: https://t.co/9MOgddKTuB","https://t.co/OgBrPwh1Xj",FALSE,1751797,1490,772,281279,36188,2009-02-04 20:16:24,TRUE,"https://t.co/OgBrPwh1Xj","https://live.k24tv.co.ke/",,"https://pbs.twimg.com/profile_banners/20087934/1628506792","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1166671038123560960/ZC44IE9K_normal.jpg"
"x172179550","x1424925898567000064",2021-08-10 02:49:42,"kjossy","@sikikasafety The worst road I have driven. Boda bodas from Mulot to kisii is a nightmare","Twitter for Android",75,"x1424734548240240655","x941654415748075521","sikikasafety",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x941654415748075521","sikikasafety","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kjossy/status/1424925898567000064","josiah muturi","","",,FALSE,24,258,0,108,102,2010-07-29 02:38:38,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1235860190924124160/0gf7PUIK_normal.jpg"
"x236824703","x1424838850237681664",2021-08-09 21:03:48,"BaronTum","@ThaGreenman7 The thieves we have been looking for that steal Boda bodas with iron bars","Twitter for iPhone",73,"x1424609140593278977","x1188210208255991808","ThaGreenman7",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1188210208255991808","ThaGreenman7","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BaronTum/status/1424838850237681664","#KundaNaturalHoney#","kampala","A God fearing Tax Consultant, a simple Human and a Honey vendor!","https://t.co/vq5uh7ja9g",FALSE,938,1267,0,2767,10765,2011-01-11 13:12:06,FALSE,"https://t.co/vq5uh7ja9g","http://tamassociates.com",,"https://pbs.twimg.com/profile_banners/236824703/1626278606","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1418212976700522513/zm_iecEw_normal.jpg"
