"id","name","color","length","rfs","owners","url","longitude","latitude"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8171811","12.73458624"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8205014","12.74734996"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8245053","12.76230364"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8289975","12.77944691"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8340756","12.79868407"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8397397","12.8202051"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.845892","12.84381898"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8526303","12.86942991"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8598569","12.89713248"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8676694","12.92683079"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8760678","12.95852412"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8848568","12.99221172"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.8942318","13.02770246"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.9039975","13.06518581"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.914349","13.10456575"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.9251888","13.14584133"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.936517","13.18882142"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.9483334","13.23350509"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.9605404","13.28008148"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.9732357","13.32835939"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.9864193","13.37833779"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.9998958","13.42992059"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.0139583","13.48320167"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.0284114","13.53798996"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.0432552","13.59447421"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.0584895","13.65246335"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.0741145","13.71195622"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.0902278","13.77295159"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.106634","13.83535339"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.1234309","13.89925522"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.1406184","13.96456097"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.1581965","14.03117461"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.1760676","14.09909491"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.1943293","14.16841528"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.2129816","14.23903967"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.2319269","14.31087211"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.2510675","14.38391133"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.2706964","14.458156"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.2905206","14.53360479"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.3107354","14.61016181"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.3312432","14.68782576"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.352044","14.7665953"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.3730401","14.84637466"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.3943291","14.92716256"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.4377861","15.09166438"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.4377861","15.09166438"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","114.4377861","15.09166438"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","140.7509511","36.80186125"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","144.7445029","33.05533796"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","135.5093532","29.88316854"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","129.5974434","30.97192473"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","129.5974434","30.97192473"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","128.5827956","31.15762929"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","121.3953007","31.61980006"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","126.4700042","24.48405255"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","124.2087753","19.13503882"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","118.1525296","20.14765677"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","113.9491146","22.27149158"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","109.4738248","7.007396435"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","103.3226573","3.815177474"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","104.0795903","3.897607531"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","104.679004","2.360789726"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","104.3853519","1.359670928"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","104.3853519","1.359670928"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","104.1969731","1.315737624"
"1049","APCN-2","#0982c5","19,000 km","37226","SingTel,  Verizon,  KDDI,  Chunghwa Telecom,  AT&T,  BT,  Orange,  Softbank Telecom,  NTT,  Tata Communications,  Telekom Malaysia,  Starhub,  PLDT,  China Unicom,  KT,  SingTel Optus,  Telstra,  PCCW,  China Telecom,  LG Uplus,  HKBN Enterprise Solutions,  Vodafone","http://www.apcn2na.com","104.1969731","1.315737624"
