measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,22,All Ages,698,Drowning,2,Percent,2019,0.004196189640599114,0.004533612333407153,0.003867831489725258
1,Deaths,1,Global,3,Both,22,All Ages,698,Drowning,3,Rate,2019,3.0661459233798705,3.384146209127988,2.778303277230506
1,Deaths,1,Global,3,Both,22,All Ages,699,"Fire, heat, and hot substances",1,Number,2019,111292.38571275011,132392.33642190395,88188.86246783144
1,Deaths,1,Global,3,Both,22,All Ages,699,"Fire, heat, and hot substances",2,Percent,2019,0.0019688442016860814,0.0023149129992800594,0.0015503637404960828
1,Deaths,1,Global,3,Both,22,All Ages,699,"Fire, heat, and hot substances",3,Rate,2019,1.4383572802993867,1.7110557899243168,1.1397643384096732
1,Deaths,1,Global,3,Both,22,All Ages,700,Poisonings,1,Number,2019,77162.18457113681,85440.5372127463,63755.10788626166
1,Deaths,1,Global,3,Both,22,All Ages,700,Poisonings,2,Percent,2019,0.0013648040183291362,0.001488327520663868,0.001122204675945643
1,Deaths,1,Global,3,Both,22,All Ages,700,Poisonings,3,Rate,2019,0.9972541178887179,1.104244625053133,0.8239793135638709
1,Deaths,1,Global,3,Both,22,All Ages,701,Poisoning by carbon monoxide,1,Number,2019,41142.25181366388,45934.81266375779,32957.279130917974
1,Deaths,1,Global,3,Both,22,All Ages,701,Poisoning by carbon monoxide,2,Percent,2019,0.0007278290423827539,0.0008096509143078561,0.0005814998861427719
1,Deaths,1,Global,3,Both,22,All Ages,701,Poisoning by carbon monoxide,3,Rate,2019,0.5317278180812188,0.5936674983734778,0.425944165660779
1,Deaths,1,Global,3,Both,22,All Ages,703,Poisoning by other means,1,Number,2019,36019.93275747284,44044.59696595055,27735.12880030415
1,Deaths,1,Global,3,Both,22,All Ages,703,Poisoning by other means,2,Percent,2019,0.0006369749759463809,0.0007663204592296099,0.0004877387488386308
1,Deaths,1,Global,3,Both,22,All Ages,703,Poisoning by other means,3,Rate,2019,0.4655262998074989,0.569238104638541,0.3584524150010057
1,Deaths,1,Global,3,Both,22,All Ages,704,Exposure to mechanical forces,1,Number,2019,122397.09504814612,140743.01547191857,95417.13913521888
1,Deaths,1,Global,3,Both,22,All Ages,704,Exposure to mechanical forces,2,Percent,2019,0.002164823114584175,0.0024425369434193985,0.0016946614219796737
1,Deaths,1,Global,3,Both,22,All Ages,704,Exposure to mechanical forces,3,Rate,2019,1.5818759892917658,1.8189810530059582,1.2331835269909077
1,Deaths,1,Global,3,Both,22,All Ages,391,Other nutritional deficiencies,1,Number,2019,39335.23517192243,45913.58973522957,33756.052885361365
1,Deaths,1,Global,3,Both,22,All Ages,391,Other nutritional deficiencies,2,Percent,2019,0.0006958840721098614,0.00080201380734804,0.0006008574166383883
1,Deaths,1,Global,3,Both,22,All Ages,391,Other nutritional deficiencies,3,Rate,2019,0.5083736997772115,0.5933932104825108,0.4362676216425849
1,Deaths,1,Global,3,Both,22,All Ages,393,Sexually transmitted infections excluding HIV,1,Number,2019,89890.96651800082,177792.66287187676,36198.740121739596
1,Deaths,1,Global,3,Both,22,All Ages,393,Sexually transmitted infections excluding HIV,2,Percent,2019,0.001589458929645326,0.003166300574665513,0.0006438859348803217
1,Deaths,1,Global,3,Both,22,All Ages,393,Sexually transmitted infections excluding HIV,3,Rate,2019,1.161762552723338,2.29781551889476,0.46783722945930817
1,Deaths,1,Global,3,Both,22,All Ages,394,Syphilis,1,Number,2019,83681.78967754357,170424.22460775013,29799.156372464186
1,Deaths,1,Global,3,Both,22,All Ages,394,Syphilis,2,Percent,2019,0.0014796096346861678,0.0030590972998315808,0.0005324591931128831
1,Deaths,1,Global,3,Both,22,All Ages,394,Syphilis,3,Rate,2019,1.0815143429654015,2.202584863591906,0.38512817602582244
1,Deaths,1,Global,3,Both,22,All Ages,395,Chlamydial infection,1,Number,2019,971.6511249637605,1108.425857779314,757.3910905046873
1,Deaths,1,Global,3,Both,22,All Ages,395,Chlamydial infection,2,Percent,2019,1.71897679903429e-05,1.9459106246524915e-05,1.3315025003236773e-05
1,Deaths,1,Global,3,Both,22,All Ages,395,Chlamydial infection,3,Rate,2019,0.012557745622507614,0.01432544007389644,0.009788621046125203
1,Deaths,1,Global,3,Both,22,All Ages,396,Gonococcal infection,1,Number,2019,2962.872703969969,3362.1461673367694,2324.376719607823
1,Deaths,1,Global,3,Both,22,All Ages,396,Gonococcal infection,2,Percent,2019,5.241840234502119e-05,5.900224160298286e-05,4.100439955348257e-05
1,Deaths,1,Global,3,Both,22,All Ages,396,Gonococcal infection,3,Rate,2019,0.03829255251437482,0.0434528147298535,0.03004054729705826
1,Deaths,1,Global,3,Both,22,All Ages,399,Other sexually transmitted infections,1,Number,2019,2274.653011523485,2604.0416862754264,1725.2153650942514
1,Deaths,1,Global,3,Both,22,All Ages,399,Other sexually transmitted infections,2,Percent,2019,4.0241124623792714e-05,4.544385769128722e-05,3.053166352300364e-05
1,Deaths,1,Global,3,Both,22,All Ages,399,Other sexually transmitted infections,3,Rate,2019,0.02939791162105447,0.033654973731309365,0.02229690795624121
1,Deaths,1,Global,3,Both,22,All Ages,400,Acute hepatitis,1,Number,2019,79176.47756543248,95318.02782270027,65752.08582873369
1,Deaths,1,Global,3,Both,22,All Ages,400,Acute hepatitis,2,Percent,2019,0.0014003694132377973,0.0016724260318194209,0.0011746466184335807
1,Deaths,1,Global,3,Both,22,All Ages,400,Acute hepatitis,3,Rate,2019,1.02328710275508,1.2319025994862258,0.8497885164464977
1,Deaths,1,Global,3,Both,22,All Ages,401,Acute hepatitis A,1,Number,2019,39277.866294263506,52350.64585110241,27987.170205188428
1,Deaths,1,Global,3,Both,22,All Ages,401,Acute hepatitis A,2,Percent,2019,0.0006947234054777904,0.0009308768803987085,0.0004958491904870976
1,Deaths,1,Global,3,Both,22,All Ages,401,Acute hepatitis A,3,Rate,2019,0.5076322569344242,0.6765865616598201,0.36170983092690634
1,Deaths,1,Global,3,Both,22,All Ages,402,Acute hepatitis B,1,Number,2019,32484.1422581803,44694.858915719684,23894.923183874784
1,Deaths,1,Global,3,Both,22,All Ages,402,Acute hepatitis B,2,Percent,2019,0.0005745227987192504,0.0007814838815068783,0.00043039949646747725
1,Deaths,1,Global,3,Both,22,All Ages,402,Acute hepatitis B,3,Rate,2019,0.4198292831275138,0.5776421747243973,0.30882109772028565
1,Deaths,1,Global,3,Both,22,All Ages,403,Acute hepatitis C,1,Number,2019,5482.604885611749,8444.648206511281,3307.162870497779
1,Deaths,1,Global,3,Both,22,All Ages,403,Acute hepatitis C,2,Percent,2019,9.694917144702695e-05,0.0001476921965440484,6.022998001774903e-05
1,Deaths,1,Global,3,Both,22,All Ages,403,Acute hepatitis C,3,Rate,2019,0.07085789923291405,0.10913973269252263,0.042742203444124154
1,Deaths,1,Global,3,Both,22,All Ages,404,Acute hepatitis E,1,Number,2019,1931.8641273770058,2881.189734310021,1120.6561109499564
1,Deaths,1,Global,3,Both,22,All Ages,404,Acute hepatitis E,2,Percent,2019,3.417403759373009e-05,5.0552041358357514e-05,2.0359763566578465e-05
1,Deaths,1,Global,3,Both,22,All Ages,404,Acute hepatitis E,3,Rate,2019,0.024967663460228995,0.03723687118151069,0.01448350545793181
1,Deaths,1,Global,3,Both,22,All Ages,408,Other unspecified infectious diseases,1,Number,2019,71684.32298164422,85394.30252088414,50848.07131825817
1,Deaths,1,Global,3,Both,22,All Ages,408,Other unspecified infectious diseases,2,Percent,2019,0.0012680136369168675,0.0014909999275765108,0.0008959818347576684
1,Deaths,1,Global,3,Both,22,All Ages,408,Other unspecified infectious diseases,3,Rate,2019,0.9264575216323025,1.103647081876963,0.6571670928015715
1,Deaths,1,Global,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2019,42034124.45851615,43942475.73422497,40081323.113309674
1,Deaths,1,Global,3,Both,22,All Ages,409,Non-communicable diseases,2,Percent,2019,0.7436713518938817,0.7571679422733784,0.7282061652373859
1,Deaths,1,Global,3,Both,22,All Ages,409,Non-communicable diseases,3,Rate,2019,543.2544962417023,567.9182765462151,518.0162374527689
1,Deaths,1,Global,3,Both,22,All Ages,410,Neoplasms,1,Number,2019,10079637.370515272,10661851.823638072,9412880.552790586
1,Deaths,1,Global,3,Both,22,All Ages,410,Neoplasms,2,Percent,2019,0.17832791829091943,0.1854537079271458,0.16872615597624202
1,Deaths,1,Global,3,Both,22,All Ages,410,Neoplasms,3,Rate,2019,130.27054548078993,137.79516086199075,121.65329357427706
1,Deaths,1,Global,3,Both,22,All Ages,411,Esophageal cancer,1,Number,2019,498067.0629658689,551461.5980101664,438411.3253084035
1,Deaths,1,Global,3,Both,22,All Ages,411,Esophageal cancer,2,Percent,2019,0.00881068047258424,0.009632432527594834,0.007830348904421853
1,Deaths,1,Global,3,Both,22,All Ages,411,Esophageal cancer,3,Rate,2019,6.4370835570309675,7.127161478510612,5.666085037934471
1,Deaths,1,Global,3,Both,22,All Ages,414,Stomach cancer,1,Number,2019,957185.1581946526,1034646.0111530086,870949.1175109464
1,Deaths,1,Global,3,Both,22,All Ages,414,Stomach cancer,2,Percent,2019,0.016932608766455016,0.01802378592367446,0.015776158723050146
1,Deaths,1,Global,3,Both,22,All Ages,414,Stomach cancer,3,Rate,2019,12.37078558489444,13.371899731898356,11.256259769428937
1,Deaths,1,Global,3,Both,22,All Ages,417,Liver cancer,1,Number,2019,484576.64071791794,525797.585404775,444091.3551567831
1,Deaths,1,Global,3,Both,22,All Ages,417,Liver cancer,2,Percent,2019,0.008571929336422496,0.009168306706847224,0.008017701687945944
1,Deaths,1,Global,3,Both,22,All Ages,417,Liver cancer,3,Rate,2019,6.262731583799519,6.795476438817631,5.739494483085745
1,Deaths,1,Global,3,Both,22,All Ages,294,All causes,1,Number,2019,56526959.50942301,59205882.99965871,53742682.45222171
1,Deaths,1,Global,3,Both,22,All Ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,Deaths,1,Global,3,Both,22,All Ages,294,All causes,3,Rate,2019,730.5617830263885,765.1845389397262,694.5774238993181
1,Deaths,1,Global,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2019,10193394.500717144,11394855.75453491,9188550.18966926
1,Deaths,1,Global,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2019,0.18027129847909354,0.19650609209350395,0.16671373963796404
1,Deaths,1,Global,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2019,131.740757439712,147.26859908277598,118.7540187593712
1,Deaths,1,Global,3,Both,22,All Ages,297,Tuberculosis,1,Number,2019,1179766.1569963933,1292664.7539458463,1078546.0573195703
1,Deaths,1,Global,3,Both,22,All Ages,297,Tuberculosis,2,Percent,2019,0.0208687438589398,0.022628262634932148,0.019542098433273994
1,Deaths,1,Global,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2019,15.247451387612648,16.706567551021728,13.939269643188872
1,Deaths,1,Global,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2019,863837.3475455467,996044.8659236442,786074.8619570773
1,Deaths,1,Global,3,Both,22,All Ages,298,HIV/AIDS,2,Percent,2019,0.015288299240690624,0.017696038771454925,0.013786984240107821
1,Deaths,1,Global,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2019,11.164346328630318,12.873013506098005,10.159333842250142
1,Deaths,1,Global,3,Both,22,All Ages,300,HIV/AIDS resulting in other diseases,1,Number,2019,646759.537950076,780472.7578557285,551850.8279178313
1,Deaths,1,Global,3,Both,22,All Ages,300,HIV/AIDS resulting in other diseases,2,Percent,2019,0.01144526584366752,0.013999413167359273,0.009809138003440873
1,Deaths,1,Global,3,Both,22,All Ages,300,HIV/AIDS resulting in other diseases,3,Rate,2019,8.358804459584734,10.086931519597382,7.132191936504789
1,Deaths,1,Global,3,Both,22,All Ages,302,Diarrheal diseases,1,Number,2019,1534443.0268555675,2219095.9014942963,1088681.674216746
1,Deaths,1,Global,3,Both,22,All Ages,302,Diarrheal diseases,2,Percent,2019,0.02713945979120439,0.03902285269978057,0.01944074761621466
1,Deaths,1,Global,3,Both,22,All Ages,302,Diarrheal diseases,3,Rate,2019,19.83134142329275,28.67988429895958,14.070263675359284
1,Deaths,1,Global,3,Both,22,All Ages,319,Typhoid fever,1,Number,2019,110029.0425915364,191205.7054086891,52810.45217403625
1,Deaths,1,Global,3,Both,22,All Ages,319,Typhoid fever,2,Percent,2019,0.0019458736450712855,0.0033933992332921417,0.0009280530242743513
1,Deaths,1,Global,3,Both,22,All Ages,319,Typhoid fever,3,Rate,2019,1.4220296693467018,2.471167426666642,0.682529158432133
1,Deaths,1,Global,3,Both,22,All Ages,320,Paratyphoid fever,1,Number,2019,23337.276282463215,45679.59613587355,9800.832032241806
1,Deaths,1,Global,3,Both,22,All Ages,320,Paratyphoid fever,2,Percent,2019,0.00041294840411177237,0.0008093809675023079,0.00017161901634025247
1,Deaths,1,Global,3,Both,22,All Ages,320,Paratyphoid fever,3,Rate,2019,0.3016139965754517,0.5903690467446079,0.12666722899580563
1,Deaths,1,Global,3,Both,22,All Ages,321,Other intestinal infectious diseases,1,Number,2019,1396.2017370548185,1850.9204352566967,1000.1341353263674
1,Deaths,1,Global,3,Both,22,All Ages,321,Other intestinal infectious diseases,2,Percent,2019,2.4692348576954722e-05,3.288593598409331e-05,1.7828161118602932e-05
1,Deaths,1,Global,3,Both,22,All Ages,321,Other intestinal infectious diseases,3,Rate,2019,0.01804469299852004,0.023921536646521715,0.012925863756174358
1,Deaths,1,Global,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2019,2493199.8842711323,2736184.331352105,2268183.4785341863
1,Deaths,1,Global,3,Both,22,All Ages,322,Lower respiratory infections,2,Percent,2019,0.04410106695868293,0.04707395626481195,0.040617634347162306
1,Deaths,1,Global,3,Both,22,All Ages,322,Lower respiratory infections,3,Rate,2019,32.22243985351216,35.362802477784726,29.314298534537357
1,Deaths,1,Global,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2019,9464.118279868493,14913.706480864414,5536.739734325481
1,Deaths,1,Global,3,Both,22,All Ages,328,Upper respiratory infections,2,Percent,2019,0.00016734462066488777,0.00025927453452625934,9.842934475373667e-05
1,Deaths,1,Global,3,Both,22,All Ages,328,Upper respiratory infections,3,Rate,2019,0.12231549662883939,0.19274668393187253,0.0715575450646269
1,Deaths,1,Global,3,Both,22,All Ages,329,Otitis media,1,Number,2019,667.392410550122,1399.7575571269342,410.1876558696053
1,Deaths,1,Global,3,Both,22,All Ages,329,Otitis media,2,Percent,2019,1.179839866539472e-05,2.525215717678709e-05,7.38948496633383e-06
1,Deaths,1,Global,3,Both,22,All Ages,329,Otitis media,3,Rate,2019,0.008625466390926236,0.01809064888000648,0.005301318660126398
1,Deaths,1,Global,3,Both,22,All Ages,332,Meningitis,1,Number,2019,236221.5399901221,277426.0570706991,204381.44016087303
1,Deaths,1,Global,3,Both,22,All Ages,332,Meningitis,2,Percent,2019,0.00417712085760631,0.004812850909778984,0.003664516298253733
1,Deaths,1,Global,3,Both,22,All Ages,332,Meningitis,3,Rate,2019,3.0529579326773217,3.5854904751734353,2.641452337738741
1,Deaths,1,Global,3,Both,22,All Ages,337,Encephalitis,1,Number,2019,89896.92763786775,122873.77862265502,76531.52856527054
1,Deaths,1,Global,3,Both,22,All Ages,337,Encephalitis,2,Percent,2019,0.00158992393020667,0.0021704870262890244,0.0013746515503938461
1,Deaths,1,Global,3,Both,22,All Ages,337,Encephalitis,3,Rate,2019,1.1618395950124787,1.5880367098604078,0.9891034375740431
1,Deaths,1,Global,3,Both,22,All Ages,338,Diphtheria,1,Number,2019,4367.877568488541,6199.62330775185,2942.433274771332
1,Deaths,1,Global,3,Both,22,All Ages,338,Diphtheria,2,Percent,2019,7.721978758797375e-05,0.00010774067690425506,5.252442911022455e-05
1,Deaths,1,Global,3,Both,22,All Ages,338,Diphtheria,3,Rate,2019,0.05645101827817244,0.08012473865763349,0.038028390670734345
1,Deaths,1,Global,3,Both,22,All Ages,339,Whooping cough,1,Number,2019,116510.30449778795,212097.97310073665,53501.72965673463
1,Deaths,1,Global,3,Both,22,All Ages,339,Whooping cough,2,Percent,2019,0.0020593840859805847,0.0037180425020257517,0.0009546612544247142
1,Deaths,1,Global,3,Both,22,All Ages,339,Whooping cough,3,Rate,2019,1.5057943419133002,2.7411818139436104,0.6914633186047129
1,Deaths,1,Global,3,Both,22,All Ages,340,Tetanus,1,Number,2019,34683.72824081155,48457.09288607982,25943.00429315885
1,Deaths,1,Global,3,Both,22,All Ages,340,Tetanus,2,Percent,2019,0.0006132280296017921,0.0008482448607590709,0.00046134934511278346
1,Deaths,1,Global,3,Both,22,All Ages,340,Tetanus,3,Rate,2019,0.44825701869540735,0.6262657763014566,0.33529076458308243
1,Deaths,1,Global,3,Both,22,All Ages,705,Unintentional firearm injuries,1,Number,2019,20065.290343669138,25080.408851070948,14711.127585993043
1,Deaths,1,Global,3,Both,22,All Ages,705,Unintentional firearm injuries,2,Percent,2019,0.0003548561088125807,0.00043818210326080134,0.00025992857705866624
1,Deaths,1,Global,3,Both,22,All Ages,705,Unintentional firearm injuries,3,Rate,2019,0.25932642437577913,0.3241424688022502,0.1901285279240994
1,Deaths,1,Global,3,Both,22,All Ages,707,Other exposure to mechanical forces,1,Number,2019,102331.80470447711,117370.32489813889,78109.90765799249
1,Deaths,1,Global,3,Both,22,All Ages,707,Other exposure to mechanical forces,2,Percent,2019,0.0018099670057715952,0.002026686253931503,0.0013897531081582487
1,Deaths,1,Global,3,Both,22,All Ages,707,Other exposure to mechanical forces,3,Rate,2019,1.3225495649159866,1.516909357519522,1.0095026144319157
1,Deaths,1,Global,3,Both,22,All Ages,708,Adverse effects of medical treatment,1,Number,2019,105788.37857282435,116785.2094399874,89115.51344799511
1,Deaths,1,Global,3,Both,22,All Ages,708,Adverse effects of medical treatment,2,Percent,2019,0.0018714868678882865,0.002027914495112701,0.0015786675007676088
1,Deaths,1,Global,3,Both,22,All Ages,708,Adverse effects of medical treatment,3,Rate,2019,1.3672227755457076,1.5093472491716955,1.1517404963029465
1,Deaths,1,Global,3,Both,22,All Ages,709,Animal contact,1,Number,2019,93452.5668508453,113733.40690432368,61930.12076407923
1,Deaths,1,Global,3,Both,22,All Ages,709,Animal contact,2,Percent,2019,0.001653188539490865,0.002010406779744421,0.001107449300670026
1,Deaths,1,Global,3,Both,22,All Ages,709,Animal contact,3,Rate,2019,1.207793139051909,1.4699053559361805,0.8003929424313576
1,Deaths,1,Global,3,Both,22,All Ages,710,Venomous animal contact,1,Number,2019,79741.16938806872,98495.4471679906,51244.320685500395
1,Deaths,1,Global,3,Both,22,All Ages,710,Venomous animal contact,2,Percent,2019,0.0014106708759213011,0.001733501042757071,0.0008905991541270596
1,Deaths,1,Global,3,Both,22,All Ages,710,Venomous animal contact,3,Rate,2019,1.0305852533788888,1.2729679807213667,0.662288271205078
1,Deaths,1,Global,3,Both,22,All Ages,711,Non-venomous animal contact,1,Number,2019,13711.39746277629,17123.47852966161,11282.691828666691
1,Deaths,1,Global,3,Both,22,All Ages,711,Non-venomous animal contact,2,Percent,2019,0.00024251766356956167,0.0003016533499045668,0.00020214010692972686
1,Deaths,1,Global,3,Both,22,All Ages,711,Non-venomous animal contact,3,Rate,2019,0.1772078856730218,0.22130606554485388,0.14581897790405568
1,Deaths,1,Global,3,Both,22,All Ages,712,Foreign body,1,Number,2019,114413.29171572214,123667.49696756557,104996.4952462025
1,Deaths,1,Global,3,Both,22,All Ages,712,Foreign body,2,Percent,2019,0.0020239454669506774,0.00213176876175097,0.0018892793007735298
1,Deaths,1,Global,3,Both,22,All Ages,712,Foreign body,3,Rate,2019,1.478692275741855,1.59829482907133,1.3569883723500202
1,Deaths,1,Global,3,Both,22,All Ages,713,Pulmonary aspiration and foreign body in airway,1,Number,2019,108953.11941723188,117328.7546370032,100125.55752992412
1,Deaths,1,Global,3,Both,22,All Ages,713,Pulmonary aspiration and foreign body in airway,2,Percent,2019,0.0019273767204139856,0.00202999770973322,0.0018015710932760948
1,Deaths,1,Global,3,Both,22,All Ages,713,Pulmonary aspiration and foreign body in airway,3,Rate,2019,1.4081242981850346,1.5163720980532471,1.2940357392365833
1,Deaths,1,Global,3,Both,22,All Ages,715,Foreign body in other body part,1,Number,2019,5460.172298490306,6473.526809071611,4581.6472989052945
1,Deaths,1,Global,3,Both,22,All Ages,715,Foreign body in other body part,2,Percent,2019,9.656874653669026e-05,0.00011295306436626243,8.183547935716101e-05
1,Deaths,1,Global,3,Both,22,All Ages,715,Foreign body in other body part,3,Rate,2019,0.07056797755682251,0.08366470316373749,0.059213806101287236
1,Deaths,1,Global,3,Both,22,All Ages,716,Other unintentional injuries,1,Number,2019,106778.71863308626,118850.45710573056,83323.83513335594
1,Deaths,1,Global,3,Both,22,All Ages,716,Other unintentional injuries,2,Percent,2019,0.0018885753792933025,0.0020331486686231645,0.0014817872496075684
1,Deaths,1,Global,3,Both,22,All Ages,716,Other unintentional injuries,3,Rate,2019,1.3800220594008161,1.5360387788448049,1.0768880918400332
1,Deaths,1,Global,3,Both,22,All Ages,1023,Other cardiovascular and circulatory diseases,1,Number,2019,276988.762182864,301329.5567338334,252564.30242219215
1,Deaths,1,Global,3,Both,22,All Ages,1023,Other cardiovascular and circulatory diseases,2,Percent,2019,0.004900626804439086,0.005284876865918414,0.004480941153550334
1,Deaths,1,Global,3,Both,22,All Ages,1023,Other cardiovascular and circulatory diseases,3,Rate,2019,3.579838819118737,3.8944224164281023,3.26417392174816
1,Deaths,1,Global,3,Both,22,All Ages,1026,Total burden related to hepatitis B,1,Number,2019,555487.3505908635,630127.8218148944,487100.4980393431
1,Deaths,1,Global,3,Both,22,All Ages,1026,Total burden related to hepatitis B,2,Percent,2019,0.009825809124518373,0.010940940244350173,0.008733704042182001
1,Deaths,1,Global,3,Both,22,All Ages,1026,Total burden related to hepatitis B,3,Rate,2019,7.179190828910875,8.1438539952407,6.2953502443616
1,Deaths,1,Global,3,Both,22,All Ages,1027,Total burden related to hepatitis C,1,Number,2019,542315.6120530263,608894.1243016206,476714.40671648056
1,Deaths,1,Global,3,Both,22,All Ages,1027,Total burden related to hepatitis C,2,Percent,2019,0.00959430356209699,0.010773827532807449,0.008472162559733192
1,Deaths,1,Global,3,Both,22,All Ages,1027,Total burden related to hepatitis C,3,Rate,2019,7.008957565433186,7.869426924509,6.161119048108413
1,Deaths,1,Global,3,Both,22,All Ages,1028,Total burden related to Non-alcoholic fatty liver disease (NAFLD),1,Number,2019,168969.36232351421,211294.71221144503,130575.16852731662
1,Deaths,1,Global,3,Both,22,All Ages,1028,Total burden related to Non-alcoholic fatty liver disease (NAFLD),2,Percent,2019,0.0029892972317195447,0.0037399120966964093,0.002298728107245257
1,Deaths,1,Global,3,Both,22,All Ages,1028,Total burden related to Non-alcoholic fatty liver disease (NAFLD),3,Rate,2019,2.183782034045551,2.7308003656469193,1.687570475507101
1,Deaths,1,Global,3,Both,22,All Ages,1029,Total cancers,1,Number,2019,10022803.886709914,10603827.677667692,9359049.84790855
1,Deaths,1,Global,3,Both,22,All Ages,1029,Total cancers,2,Percent,2019,0.17732212756035093,0.18441173364235855,0.16781932858754592
1,Deaths,1,Global,3,Both,22,All Ages,1029,Total cancers,3,Rate,2019,129.53602213786158,137.0452492462486,120.95757853703662
1,Deaths,1,Global,3,Both,22,All Ages,341,Measles,1,Number,2019,83392.02904351121,180402.0305195067,30998.62645283179
1,Deaths,1,Global,3,Both,22,All Ages,341,Measles,2,Percent,2019,0.0014744936754325045,0.0031886171165836493,0.0005501196419908531
1,Deaths,1,Global,3,Both,22,All Ages,341,Measles,3,Rate,2019,1.077769438811941,2.331539326043915,0.40063028348401836
1,Deaths,1,Global,3,Both,22,All Ages,342,Varicella and herpes zoster,1,Number,2019,14553.078835504608,17103.37707132163,12909.447009335861
1,Deaths,1,Global,3,Both,22,All Ages,342,Varicella and herpes zoster,2,Percent,2019,0.00025739624247578924,0.0003005931478334201,0.0002320404142639922
1,Deaths,1,Global,3,Both,22,All Ages,342,Varicella and herpes zoster,3,Rate,2019,0.18808588529898768,0.22104627168058563,0.16684337361985516
1,Deaths,1,Global,3,Both,22,All Ages,344,Neglected tropical diseases and malaria,1,Number,2019,747343.7153240553,1247137.8087542348,406562.0758628991
1,Deaths,1,Global,3,Both,22,All Ages,344,Neglected tropical diseases and malaria,2,Percent,2019,0.01321213830772649,0.021997295719169398,0.007310734971779823
1,Deaths,1,Global,3,Both,22,All Ages,344,Neglected tropical diseases and malaria,3,Rate,2019,9.65876746138615,16.118171384951907,5.254461192164362
1,Deaths,1,Global,3,Both,22,All Ages,487,Leukemia,1,Number,2019,334592.256603814,360213.8975287531,306817.6857332145
1,Deaths,1,Global,3,Both,22,All Ages,487,Leukemia,2,Percent,2019,0.005919288462202081,0.006251005501515168,0.005483681639570287
1,Deaths,1,Global,3,Both,22,All Ages,487,Leukemia,3,Rate,2019,4.324313879478297,4.6554513020574255,3.9653517100264652
1,Deaths,1,Global,3,Both,22,All Ages,490,Other neoplasms,1,Number,2019,56833.483805362215,70481.82861194001,46585.64801462105
1,Deaths,1,Global,3,Both,22,All Ages,490,Other neoplasms,2,Percent,2019,0.0010057907305685736,0.0012622457068256333,0.0008196362447791115
1,Deaths,1,Global,3,Both,22,All Ages,490,Other neoplasms,3,Rate,2019,0.7345233429285264,0.9109163278650368,0.6020789791697163
1,Deaths,1,Global,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2019,18562509.66780174,19721374.125197165,17079965.261932913
1,Deaths,1,Global,3,Both,22,All Ages,491,Cardiovascular diseases,2,Percent,2019,0.32841069007971574,0.3423674428134741,0.3040359010140207
1,Deaths,1,Global,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2019,239.9042912982645,254.88160639938135,220.74369440844276
1,Deaths,1,Global,3,Both,22,All Ages,492,Rheumatic heart disease,1,Number,2019,305650.5008264473,340485.95590408775,259219.7403337557
1,Deaths,1,Global,3,Both,22,All Ages,492,Rheumatic heart disease,2,Percent,2019,0.005407079269000603,0.005975510681375089,0.004634237912642551
1,Deaths,1,Global,3,Both,22,All Ages,492,Rheumatic heart disease,3,Rate,2019,3.9502668603545685,4.4004848164400014,3.350189667680555
1,Deaths,1,Global,3,Both,22,All Ages,493,Ischemic heart disease,1,Number,2019,9137791.14375969,9743550.131249908,8395682.479271226
1,Deaths,1,Global,3,Both,22,All Ages,493,Ischemic heart disease,2,Percent,2019,0.16166801708936593,0.16923192564723324,0.14955481188861175
1,Deaths,1,Global,3,Both,22,All Ages,493,Ischemic heart disease,3,Rate,2019,118.09800224254036,125.9269102507862,108.50689325961953
1,Deaths,1,Global,3,Both,22,All Ages,494,Stroke,1,Number,2019,6552724.533525118,7015138.626045481,5995200.363738036
1,Deaths,1,Global,3,Both,22,All Ages,494,Stroke,2,Percent,2019,0.11592633355380423,0.12219426247836315,0.10776170478513476
1,Deaths,1,Global,3,Both,22,All Ages,494,Stroke,3,Rate,2019,84.68826486403988,90.66456478995202,77.48274991869663
1,Deaths,1,Global,3,Both,22,All Ages,495,Ischemic stroke,1,Number,2019,3293397.0405227416,3536075.9575457154,2973536.879309118
1,Deaths,1,Global,3,Both,22,All Ages,495,Ischemic stroke,2,Percent,2019,0.05826850314245427,0.061907529727753874,0.053011349266553556
1,Deaths,1,Global,3,Both,22,All Ages,495,Ischemic stroke,3,Rate,2019,42.564292065577,45.70070597960791,38.4303777046537
1,Deaths,1,Global,3,Both,22,All Ages,496,Intracerebral hemorrhage,1,Number,2019,2886196.394754801,3099351.1387402364,2644483.5750851464
