ID,REEF,LOCATION,CNTRY_ID,COUNTRY,LAT,LON,YEAR,DISEASE,SPECIES,SCALE,NOTES,REMARKS,INFO,SOURCE
30472.00000,Western Sambo D.,Florida Keys National Marine Sanctuary,USA,United States,24.47801,-81.71712,1997.00000,Black-band Disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30473.00000,Western Sambo D.,Florida Keys National Marine Sanctuary,USA,United States,24.47801,-81.71712,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31074.00000,Western Sambo D.,Florida Keys National Marine Sanctuary,USA,United States,24.47801,-81.71712,1998.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31075.00000,Western Sambo D.,Florida Keys National Marine Sanctuary,USA,United States,24.47801,-81.71712,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30474.00000,Western Sambo S.,Florida Keys National Marine Sanctuary,USA,United States,24.47951,-81.71716,1997.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30475.00000,Western Sambo S.,Florida Keys National Marine Sanctuary,USA,United States,24.47951,-81.71716,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31076.00000,Western Sambo S.,Florida Keys National Marine Sanctuary,USA,United States,24.47951,-81.71716,1998.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31077.00000,Western Sambo S.,Florida Keys National Marine Sanctuary,USA,United States,24.47951,-81.71716,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
28583.00000,Sambo Reef,,USA,United States,24.47952,-81.71617,1999.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,,"Proc. Natl. Acad. Sci. USA, Vol. 99, Issue 13, 8725-8730, June 25, 2002",ReefBase
30209.00000,Sambo Reef,,USA,United States,24.47952,-81.71617,1997.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,,"Proc. Natl. Acad. Sci. USA, Vol. 99, Issue 13, 8725-8730, June 25, 2002",ReefBase
30572.00000,Sambo Reef,,USA,United States,24.47952,-81.71617,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,,"Proc. Natl. Acad. Sci. USA, Vol. 99, Issue 13, 8725-8730, June 25, 2002",ReefBase
1759.00000,Western Sambo Deep,Florida Keys,USA,United States,24.47960,-81.71420,1996.00000,Disease unspecified,Montastrea annularis,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
3318.00000,Western Sambo ER 10,Florida,USA,United States,24.48002,-81.71458,2003.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30849.00000,AUTEC 2 South - 10m,Andros,BHS,Bahamas,24.48333,-77.69650,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30850.00000,AUTEC 2 South - 10m,Andros,BHS,Bahamas,24.48333,-77.69650,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30851.00000,AUTEC 2 South - 10m,Andros,BHS,Bahamas,24.48333,-77.69650,1998.00000,Black-band Disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30852.00000,AUTEC 2 South - 10m,Andros,BHS,Bahamas,24.48333,-77.69650,1998.00000,Black-band Disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30853.00000,AUTEC 2 South - 10m,Andros,BHS,Bahamas,24.48333,-77.69650,1998.00000,Black-band Disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30854.00000,AUTEC 2 South - 10m,Andros,BHS,Bahamas,24.48333,-77.69650,1998.00000,Black-band Disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30855.00000,AUTEC 2 South - 10m,Andros,BHS,Bahamas,24.48333,-77.69650,1998.00000,Black-band Disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30869.00000,AUTEC 2 South - 3m,Andros,BHS,Bahamas,24.48400,-77.69900,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30870.00000,AUTEC 2 South - 3m,Andros,BHS,Bahamas,24.48400,-77.69900,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30871.00000,AUTEC 2 South - 3m,Andros,BHS,Bahamas,24.48400,-77.69900,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30872.00000,AUTEC 2 South - 3m,Andros,BHS,Bahamas,24.48400,-77.69900,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30873.00000,AUTEC 2 South - 3m,Andros,BHS,Bahamas,24.48400,-77.69900,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30874.00000,AUTEC 2 South - 3m,Andros,BHS,Bahamas,24.48400,-77.69900,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30875.00000,AUTEC 2 South - 3m,Andros,BHS,Bahamas,24.48400,-77.69900,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30467.00000,Eastern Sambo D.,Florida Keys National Marine Sanctuary,USA,United States,24.48838,-81.66586,1997.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30468.00000,Eastern Sambo D.,Florida Keys National Marine Sanctuary,USA,United States,24.48838,-81.66586,1997.00000,Black-band Disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31070.00000,Eastern Sambo D.,Florida Keys National Marine Sanctuary,USA,United States,24.48838,-81.66586,1998.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31071.00000,Eastern Sambo D.,Florida Keys National Marine Sanctuary,USA,United States,24.48838,-81.66586,1998.00000,Black-band Disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31072.00000,Eastern Sambo D.,Florida Keys National Marine Sanctuary,USA,United States,24.48838,-81.66586,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30469.00000,Eastern Sambo S.,Florida Keys National Marine Sanctuary,USA,United States,24.49169,-81.66357,1997.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30470.00000,Eastern Sambo S.,Florida Keys National Marine Sanctuary,USA,United States,24.49169,-81.66357,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30478.00000,Western Head,Florida Keys National Marine Sanctuary,USA,United States,24.49771,-81.80557,1997.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30479.00000,Western Head,Florida Keys National Marine Sanctuary,USA,United States,24.49771,-81.80557,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31080.00000,Western Head,Florida Keys National Marine Sanctuary,USA,United States,24.49771,-81.80557,1998.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31081.00000,Western Head,Florida Keys National Marine Sanctuary,USA,United States,24.49771,-81.80557,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
3317.00000,Wser Patch,Florida,USA,United States,24.49938,-81.70232,2003.00000,White-band disease,Acropora cervicornis,no record,no record,AGGRA,,ReefBase
30476.00000,Cliff Green Patch,Florida Keys National Marine Sanctuary,USA,United States,24.50360,-81.76765,1997.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30477.00000,Cliff Green Patch,Florida Keys National Marine Sanctuary,USA,United States,24.50360,-81.76765,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31078.00000,Cliff Green Patch,Florida Keys National Marine Sanctuary,USA,United States,24.50360,-81.76765,1998.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31079.00000,Cliff Green Patch,Florida Keys National Marine Sanctuary,USA,United States,24.50360,-81.76765,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30856.00000,AUTEC 2 - 10m,Andros,BHS,Bahamas,24.50643,-77.69697,1998.00000,White plague,Acropora cervicornis,no record,no record,AGGRA,,ReefBase
30857.00000,AUTEC 2 - 10m,Andros,BHS,Bahamas,24.50643,-77.69697,1998.00000,White plague,Colpophyllia natans,no record,no record,AGGRA,,ReefBase
30858.00000,AUTEC 2 - 10m,Andros,BHS,Bahamas,24.50643,-77.69697,1998.00000,White plague,Meandrina maeandrites,no record,no record,AGGRA,,ReefBase
30859.00000,AUTEC 2 - 10m,Andros,BHS,Bahamas,24.50643,-77.69697,1998.00000,White plague,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30860.00000,AUTEC 2 - 10m,Andros,BHS,Bahamas,24.50643,-77.69697,1998.00000,White plague,,no record,no record,AGGRA,,ReefBase
3312.00000,Maryland Shoal,Florida,USA,United States,24.51387,-81.55965,2003.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30775.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30776.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30777.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30778.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30779.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30780.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30781.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30782.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30783.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30784.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30785.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea cavernosa,no record,no record,AGGRA,,ReefBase
30786.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30787.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,White plague,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30788.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30789.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,White plague,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30790.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,White plague,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30791.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,White plague,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30792.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30793.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,Black-band Disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30794.00000,Bristol Galley - 10m,Andros,BHS,Bahamas,24.52633,-77.68922,1998.00000,White plague,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30749.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Acropora cervicornis,no record,no record,AGGRA,,ReefBase
30750.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30751.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30752.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30753.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30754.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30755.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30756.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30757.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30758.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30759.00000,Sugar Rock - 10m,Andros,BHS,Bahamas,24.54022,-77.68207,1998.00000,White plague,Montastraea franksi,no record,no record,AGGRA,,ReefBase
30111.00000,Looe Key Reef D.,Florida Keys National Marine Sanctuary,USA,United States,24.54205,-81.41530,1996.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30112.00000,Looe Key Reef D.,Florida Keys National Marine Sanctuary,USA,United States,24.54205,-81.41530,1996.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30461.00000,Looe Key Reef D.,Florida Keys National Marine Sanctuary,USA,United States,24.54205,-81.41530,1997.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30462.00000,Looe Key Reef D.,Florida Keys National Marine Sanctuary,USA,United States,24.54205,-81.41530,1997.00000,Black-band Disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30463.00000,Looe Key Reef D.,Florida Keys National Marine Sanctuary,USA,United States,24.54205,-81.41530,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31060.00000,Looe Key Reef D.,Florida Keys National Marine Sanctuary,USA,United States,24.54205,-81.41530,1998.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31061.00000,Looe Key Reef D.,Florida Keys National Marine Sanctuary,USA,United States,24.54205,-81.41530,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
1739.00000,Looe Key Deep,Florida Keys,USA,United States,24.54210,-81.41530,1996.00000,White-band disease,Acropora cervicornis,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
1752.00000,Looe Key Deep,Florida Keys,USA,United States,24.54210,-81.41530,1996.00000,Disease unspecified,Siderastrea siderea,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
30762.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,White plague,Acropora palmata,no record,no record,AGGRA,,ReefBase
30763.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,Disease unspecified,Acropora palmata,no record,no record,AGGRA,,ReefBase
30764.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30765.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30766.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30767.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,Disease unspecified,Acropora palmata,no record,no record,AGGRA,,ReefBase
30768.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30769.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,White plague,Acropora palmata,no record,no record,AGGRA,,ReefBase
30770.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30771.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,White plague,Acropora palmata,no record,no record,AGGRA,,ReefBase
30772.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,White plague,Acropora palmata,no record,no record,AGGRA,,ReefBase
30773.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,AGGRA,,ReefBase
30774.00000,Sugar Rock - 3m,Andros,BHS,Bahamas,24.54480,-77.68372,1998.00000,White plague,Acropora palmata,no record,no record,AGGRA,,ReefBase
30564.00000,Looe Key Reef,,USA,United States,24.54500,-81.40667,1998.00000,Patchy necrosis/ white pox,Acropora palmata,no record,no record,,"Proc. Natl. Acad. Sci. USA, Vol. 99, Issue 13, 8725-8730, June 25, 2002",ReefBase
1754.00000,Looe Key Shallow,Florida Keys,USA,United States,24.54520,-81.40710,1996.00000,Disease unspecified,Montastrea annularis,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
30113.00000,Looe Key Reef S.,Florida Keys National Marine Sanctuary,USA,United States,24.54526,-81.40794,1996.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30114.00000,Looe Key Reef S.,Florida Keys National Marine Sanctuary,USA,United States,24.54526,-81.40794,1996.00000,Black-band Disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30115.00000,Looe Key Reef S.,Florida Keys National Marine Sanctuary,USA,United States,24.54526,-81.40794,1996.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30464.00000,Looe Key Reef S.,Florida Keys National Marine Sanctuary,USA,United States,24.54526,-81.40794,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31062.00000,Looe Key Reef S.,Florida Keys National Marine Sanctuary,USA,United States,24.54526,-81.40794,1998.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31063.00000,Looe Key Reef S.,Florida Keys National Marine Sanctuary,USA,United States,24.54526,-81.40794,1998.00000,Black-band Disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31064.00000,Looe Key Reef S.,Florida Keys National Marine Sanctuary,USA,United States,24.54526,-81.40794,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
1753.00000,Looe Key Shallow,Florida Keys,USA,United States,24.54530,-81.40790,1996.00000,Disease unspecified,Montastrea annularis,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
1731.00000,Looe Key Shallow,Florida Keys,USA,United States,24.54530,-81.40630,1996.00000,Black-band Disease,Montastrea annularis,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
1740.00000,Looe Key Shallow,Florida Keys,USA,United States,24.54530,-81.40630,1996.00000,White-band disease,Dichocoenia stokesii,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
1743.00000,Looe Key Shallow,Florida Keys,USA,United States,24.54530,-81.40630,1996.00000,Disease unspecified,Montastrea annularis,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
1755.00000,Looe Key Shallow,Florida Keys,USA,United States,24.54530,-81.40630,1996.00000,Disease unspecified,Diploria labyrinthiformis,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
1756.00000,Looe Key Shallow,Florida Keys,USA,United States,24.54530,-81.40630,1996.00000,Disease unspecified,Montastrea annularis,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
3311.00000,Looe Key Spa,Florida,USA,United States,24.54607,-81.40515,2003.00000,Black-band Disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30117.00000,W. Washerwoman,Florida Keys National Marine Sanctuary,USA,United States,24.54747,-81.58656,1996.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
30466.00000,W. Washerwoman,Florida Keys National Marine Sanctuary,USA,United States,24.54747,-81.58656,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31067.00000,W. Washerwoman,Florida Keys National Marine Sanctuary,USA,United States,24.54747,-81.58656,1998.00000,White-band disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31068.00000,W. Washerwoman,Florida Keys National Marine Sanctuary,USA,United States,24.54747,-81.58656,1998.00000,Black-band Disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31069.00000,W. Washerwoman,Florida Keys National Marine Sanctuary,USA,United States,24.54747,-81.58656,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
1484.00000,West Washerwoman Shoal,,USA,United States,24.54750,-81.58660,0.00000,Coral tumours,Pseudoplexaura spp.,Many (50+) colonies,no record,,"p. 685-697. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines.",ReefBase
1758.00000,W. Washer Women,Florida Keys,USA,United States,24.54750,-81.58660,1996.00000,Disease unspecified,Mycetophyllia ferox,no record,no record,"Florida Marine Research Institute, 1996",,ReefBase
3305.00000,Hens and Chickens,Florida,USA,United States,24.54940,-80.93389,2003.00000,Disease unspecified,Solenastrea bournonii,no record,no record,AGGRA,,ReefBase
3313.00000,Washerwoman Patch,Florida,USA,United States,24.55145,-81.58800,2003.00000,White-band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
3314.00000,Washerwoman Patch,Florida,USA,United States,24.55145,-81.58800,2003.00000,Disease unspecified,Porites astreoides,no record,no record,AGGRA,,ReefBase
3315.00000,Washerwoman Patch,Florida,USA,United States,24.55145,-81.58800,2003.00000,Disease unspecified,Siderastrea siderea,no record,no record,AGGRA,,ReefBase
3316.00000,Boca Chica Patch,Florida,USA,United States,24.55193,-81.70160,2003.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
1442.00000,,,BHS,Bahamas,24.56400,-77.64700,0.00000,White-band disease,Acropora cervicornis,no record,no record,"Smith, pers comm., cited in Richardson, 1998","Trends in Ecology & Evolution Volume 13, Issue 11: 438-443",ReefBase
3310.00000,Looe Key Patch,Florida,USA,United States,24.56460,-81.39308,2003.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30465.00000,Jaap Patch Reef,Florida Keys National Marine Sanctuary,USA,United States,24.58570,-81.58261,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31065.00000,Jaap Patch Reef,Florida Keys National Marine Sanctuary,USA,United States,24.58570,-81.58261,1998.00000,Black-band Disease,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
31066.00000,Jaap Patch Reef,Florida Keys National Marine Sanctuary,USA,United States,24.58570,-81.58261,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,Hydrobiologia 460:1-24,ReefBase
1493.00000,Looe Key Light,,USA,United States,24.58800,-81.42100,0.00000,Coral tumours,Pseudoplexaura spp.,Few (2-50) colonies,no record,,"p. 685-697. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines.",ReefBase
30830.00000,Green Cay - 10m,Andros,BHS,Bahamas,24.59583,-77.69333,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30831.00000,Green Cay - 10m,Andros,BHS,Bahamas,24.59583,-77.69333,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30832.00000,Green Cay - 10m,Andros,BHS,Bahamas,24.59583,-77.69333,1998.00000,Black-band Disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30833.00000,Green Cay - 10m,Andros,BHS,Bahamas,24.59583,-77.69333,1998.00000,Black-band Disease,Siderastrea siderea,no record,no record,AGGRA,,ReefBase
3306.00000,West of Sombrero HB,Florida,USA,United States,24.60517,-81.19360,2003.00000,Black-band Disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
3307.00000,West of Sombrero HB,Florida,USA,United States,24.60517,-81.19360,2003.00000,Black-band Disease,Siderastrea siderea,no record,no record,AGGRA,,ReefBase
3308.00000,Newfound Harbour Patch,Florida,USA,United States,24.61655,-81.39110,2003.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
3309.00000,Newfound Harbour Patch,Florida,USA,United States,24.61655,-81.39110,2003.00000,Disease unspecified,Siderastrea siderea,no record,no record,AGGRA,,ReefBase
135.00000,Looe Reef,Key West,USA,United States,24.61670,-81.40000,1984.00000,Black-band Disease,Montastrea annularis,no record,Severe (>50%) mortality,,Amer. Zool. 32:625-640.,ReefBase
136.00000,Looe Reef,Key West,USA,United States,24.61670,-81.40000,1985.00000,Black-band Disease,Montastrea annularis,no record,Severe (>50%) mortality,,Amer. Zool. 32:625-640.,ReefBase
137.00000,Looe Reef,Key West,USA,United States,24.61670,-81.40000,1986.00000,Black-band Disease,Montastrea annularis,no record,Severe (>50%) mortality,,Amer. Zool. 32:625-640.,ReefBase
138.00000,Looe Reef,Key West,USA,United States,24.61670,-81.40000,1991.00000,Black-band Disease,Montastrea annularis,no record,Severe (>50%) mortality,,Amer. Zool. 32:625-640.,ReefBase
147.00000,Looe Reef,Key West,USA,United States,24.61670,-81.40000,1984.00000,Black-band Disease,Montastrea cavernosa,no record,Severe (>50%) mortality,,Amer. Zool. 32:625-640.,ReefBase
148.00000,Looe Reef,Key West,USA,United States,24.61670,-81.40000,1985.00000,Black-band Disease,Montastrea cavernosa,no record,Severe (>50%) mortality,,Amer. Zool. 32:625-640.,ReefBase
