ID,LOCATION,CNTRY_ID,COUNTRY,LAT,LON,YEAR,MONTH,DATE_,SEVERITYCO,SEVERITY,NOTES,DEPTH,DURATION,PERCENTAGE,SPECIES,MORTALITY,RECOVERY,RB_SOURCE
696.00000,Pelonas Isalnds,CRI,Costa Rica,10.48000,-85.87000,1998.00000,,4/98,2.00000,Medium,small patch (10sq m) of Pocillopora sp bleached and remained bleached for five months.,,April - Sept,,Pocillopora,,regained normal appearance by Sept 1998,"Jimenez, C., Cortes, J., Leon, A. and Ruiz, E. 2001. Coral Bleaching  and Mortality associated with the 1997-1998 El Nino in an upwelling environemnt in the Eastern Pacific (Gulf of Papagayo, Costa Rica). Bulletin of Marine Science. 69(1):151-169"
697.00000,Silva de Afuera Island,PAN,Panama,8.10000,-81.90000,1997.00000,,09/97,3.00000,High,severe,18-20m,July 1997 - Sept 1997,,,3.80%,,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-125"
698.00000,La Plata Island,ECU,Ecuador,-1.28000,-81.07000,1998.00000,"5",05/20/98,2.00000,Medium,moderate,,,,,4.80%,,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-126"
699.00000,Lutao,TWN,Taiwan,23.15000,120.48330,1998.00000,,"1998",2.00000,Medium,30-50%,,,,,20% died,,GCRMN 2000. Chapter 8
700.00000,Lanyu,TWN,Taiwan,22.03330,121.55000,1998.00000,,"1998",2.00000,Medium,30-50%,,,,,20% died,,GCRMN 2000. Chapter 8
701.00000,Big Pine Key,USA_FLO,United States - Florida,24.69220,-81.37280,1983.00000,,06/83,3.00000,High,severely bleached,,,,,,,GCRMN 2000. Chapter 14
702.00000,Pta Los Picaros,ECU,Ecuador,-1.59000,-80.87000,1998.00000,"5",05/20/98,2.00000,Medium,moderate,,,,,3.30%,,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-127"
703.00000,Los Frailes,ECU,Ecuador,-1.48000,-80.80000,1998.00000,"5",05/20/98,2.00000,Medium,moderate,,,,,75.60%,,"Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-128"
704.00000,Cano Island,CRI,Costa Rica,8.73330,-83.88330,1987.00000,,"1987",3.00000,High,70% loss in cover of mostly Porites lobata,5-9m,,,Porites,,,"Guzman, H.M. and Cortes, J. 2001. Changes in reef community structure after fifteen years of natural disturbances in the Eastern Pacific (Costa Rica). Bulletin of Marine Science. 69(1):133-149"
705.00000,"Reef 1, Cano Island",CRI,Costa Rica,8.71600,-83.88400,1998.00000,,"1998",3.00000,High,100% bleached,3-14m,,,"Pocillopora, Psammocora, Porites","2% Pocillopora sp, 5% Porites lobata, 1% Psammocora sp",,"Guzman, H.M. and Cortes, J. 2001. Changes in reef community structure after fifteen years of natural disturbances in the Eastern Pacific (Costa Rica). Bulletin of Marine Science. 69(1):133-149"
706.00000,"Reef 2, Cano Island",CRI,Costa Rica,8.72790,-83.87800,1998.00000,,"1998",3.00000,High,100% bleached,3-14m,,,"Pocillopora, Psammocora, Porites","2% Pocillopora sp, 5% Porites lobata, 1% Psammocora sp",,"Guzman, H.M. and Cortes, J. 2001. Changes in reef community structure after fifteen years of natural disturbances in the Eastern Pacific (Costa Rica). Bulletin of Marine Science. 69(1):133-149"
707.00000,"Reef 3, Cano Island",CRI,Costa Rica,8.72790,-83.88700,1998.00000,,"1998",3.00000,High,100% bleached,3-14m,,,"Pocillopora, Psammocora, Porites","2% Pocillopora sp, 5% Porites lobata, 1% Psammocora sp",,"Guzman, H.M. and Cortes, J. 2001. Changes in reef community structure after fifteen years of natural disturbances in the Eastern Pacific (Costa Rica). Bulletin of Marine Science. 69(1):133-149"
708.00000,"Reef 4, Cano Island",CRI,Costa Rica,8.72000,-83.88400,1998.00000,,"1998",3.00000,High,100% bleached,3-14m,,,"Pocillopora, Psammocora, Porites","2% Pocillopora sp, 5% Porites lobata, 1% Psammocora sp",,"Guzman, H.M. and Cortes, J. 2001. Changes in reef community structure after fifteen years of natural disturbances in the Eastern Pacific (Costa Rica). Bulletin of Marine Science. 69(1):133-149"
709.00000,N Jabari,BHR,Bahrain,26.00000,50.50000,1998.00000,,8/98,3.00000,High,severe,,,,,85-90% mortality,,GCRMN 2000. Chapter 3
710.00000,Samahij,BHR,Bahrain,26.28000,50.63500,1998.00000,,8/98,3.00000,High,severe,,,,,85-90% mortality,,GCRMN 2000. Chapter 3
711.00000,Fasht Al Jarim,BHR,Bahrain,26.00000,50.50000,1998.00000,,8/98,3.00000,High,severe,,,,,,,GCRMN 2000. Chapter 3
712.00000,Fasht Al Adhom,BHR,Bahrain,26.00000,50.50000,1996.00000,,"1996",3.00000,High,100% bleaching,,,,,,,GCRMN 2000. Chapter 3
713.00000,"Reef 5, Cano Island",CRI,Costa Rica,8.72790,-83.89600,1998.00000,,"1998",3.00000,High,100% bleached,3-14m,,,"Pocillopora, Psammocora, Porites","2% Pocillopora sp, 5% Porites lobata, 1% Psammocora sp",,"Guzman, H.M. and Cortes, J. 2001. Changes in reef community structure after fifteen years of natural disturbances in the Eastern Pacific (Costa Rica). Bulletin of Marine Science. 69(1):133-149"
714.00000,"Playa Blanca Reef, Gorgona Island",COL,Colombia,2.96000,-78.17500,1998.00000,"4",04/04/98,2.00000,Medium,1% bl started July 97 on distal br tips (temps 28-29c). Dec 97 (temp 28-30c) mod. but widespread bl. Apr 98 mean bleached coral = 25%.  May 98 (temp 30.8c) all Pavonas varians bl to 3m. June 98 mean bl coral = 25%. Aug 98 reef recovery bl low.,,Jul 97 - Aug 98,,"Pocillopora, Pavona varians",some patches of algal overgrowth,,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
715.00000,"La Azufrada Reef, Gorgona Island",COL,Colombia,2.98000,-78.17000,1998.00000,"5",05/26/98,2.00000,Medium,"Bl st'd Oct97 m'ly br tips Poc. Apr98 mod but w'sprd. Poc part bl'd, Pav 60% col. surf bl'd & alg o'grth in patches. May98 adv & w'sprd bl'g  All mass to 4m tot bl'd. 15-32% bl'd total. Aug98 all Pav sp to 4m bl'd & tops rec. dead. Poc 50-90% bl'd",,Sept 97 - Aug 98,,"Pocillopora, Pavona",some patches of algal overgrowth,some recovery aug 98,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
716.00000,"Los Farallones Reef, Gorgona Island",COL,Colombia,2.95000,-78.21000,1998.00000,"7",07/30/98,0.00000,No Bleaching,no bleaching,,,,,,,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
717.00000,"Yundigua, Gorgona Island",COL,Colombia,3.00000,-78.16000,1998.00000,"5",05/29/98,2.00000,Medium,"All pocillopora bleached 1-4m, Massive Pavona & Porites totally bleached",1-4m,Apr-Aug,,"Pocillopora, Pavona, Porites",no partial mortality,,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
718.00000,"La Chola Reef, Utria",COL,Colombia,6.02000,-77.35000,1998.00000,"9",09/20/98,1.00000,Low,minimal bleaching,,,,,,,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
719.00000,Arakabasan,PLW,Palau,7.30000,134.35000,1998.00000,,9/98,3.00000,High,severe bleaching,3-30m,,,,significant mortality,,GCRMN 2000. Chapter 1
720.00000,Cemetary Island,PLW,Palau,7.50000,134.50000,1998.00000,,9/98,3.00000,High,severe bleaching,3-30m,,,,significant mortality,,GCRMN 2000. Chapter 1
721.00000,Little San Salvador,BHS,Bahamas,24.56600,-75.93300,1998.00000,,"1998",3.00000,High,60 % bleached. Up to 80% between 15-20m,15-20m,,,,,,GCRMN 2000. Chapter 1
722.00000,"Punta Diego, Utria",COL,Colombia,6.01000,-77.36000,1998.00000,"9",09/19/98,0.00000,No Bleaching,no bleaching,,,,,,,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
723.00000,"Playa Blanca, Utria",COL,Colombia,6.00000,-77.35000,1998.00000,"9",09/19/98,0.00000,No Bleaching,no bleaching,,,,,,,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
724.00000,"Cocalito, Utria",COL,Colombia,6.03000,-77.37000,1998.00000,"9",09/19/98,0.00000,No Bleaching,no bleaching,,,,,,,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
725.00000,Tebada Reef,COL,Colombia,6.40000,-77.42000,1998.00000,"6",06/13/98,1.00000,Low,"low to minimal bleaching (<1%) Bleaching spotted on Pocillopra, Psammocora occasional discoloration of tips",,29.8-30c,,"Pocillopora, Psammocora",,,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
726.00000,"El Mirador Reef, Malpelo Island",COL,Colombia,3.90000,-81.60000,1998.00000,"3",03/14/98,1.00000,Low,minimal bleaching,,,,,,,"Vargas-Angel, B., Zapata, F.A., Hernandez, H. and Jimenez, J.M. 2001. Coral and coral reef responses to the 1997-98 El Nino event on the Pacific coast of Colombia. Bulletin of Marine Science. 69(1):111-132"
727.00000,San Jose Island,MEX,Mexico,24.90000,-110.60000,1997.00000,,08/97,2.00000,Medium,1st noticed Aug in scleractinians between 0-10m. Oct 35% bleached,0-10m,Aug - Oct,,,Mortality 1st observed sept in monogeneric Pocillopora patches in shallow areas. Oct 50% mortality,,"Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266"
728.00000,San Gabriel Bay,MEX,Mexico,24.50000,-110.40000,1997.00000,,10/97,2.00000,Medium,34% bleached,,Aug - Oct,,,Nov 65% mortality,,"Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266"
729.00000,Pichilingue Bay,MEX,Mexico,24.30000,-110.30000,1997.00000,,10/97,2.00000,Medium,31% bleached,,Aug - Oct,,,Nov 58% mortality,,"Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266"
730.00000,Fasht Al Dibal,BHR,Bahrain,26.00000,50.50000,1996.00000,,"1996",3.00000,High,80% bleaching,,,,,,,GCRMN 2000. Chapter 3
731.00000,Abul Thama,BHR,Bahrain,26.00000,50.50000,1996.00000,,"1996",2.00000,Medium,33% bleaching,,,,,,,GCRMN 2000. Chapter 3
732.00000,Costa Rica - Pacific,CRI,Costa Rica,9.00000,-85.00000,1992.00000,,"1992",1.00000,Low,mild,,,,,some,,GCRMN 2000. Chapter 18
733.00000,Panama - Caribbean,PAN,Panama,7.70000,-82.05800,1995.00000,,"1995",1.00000,Low,mild,,,,,some,,"GCRMN 2000. Chapter 18, Table p. 340"
734.00000,Panama - Pacific,PAN,Panama,7.70000,-82.05800,1983.00000,,"1983",3.00000,High,severe,,,,,severe,,GCRMN 2000. Chapter 18
735.00000,Punta Pericos,MEX,Mexico,23.90000,-109.80000,1997.00000,,10/97,2.00000,Medium,32% bleached,,Aug - Oct,,,Nov 60% mortality,,"Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266"
736.00000,Cabo Pulmo,MEX,Mexico,23.40000,-109.40000,1997.00000,,07/97,2.00000,Medium,Bleaching 1st noticed July 97 on isolated but fully bleached Pocillopora spp (3m). Oct 30% bleached,3m,July - Oct,,,Mortality 1st observed sept in monogeneric Pocillopora patches in shallow areas. Nov 55% mortality,,"Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266"
737.00000,Chileno Bay,MEX,Mexico,23.00000,-109.70000,1997.00000,"9",09/16/97,2.00000,Medium,"Moderate bleaching; 19% bleached",,July - Oct,,,Sept 70% mortlaity,,"Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266"
738.00000,Concepcion Bay,MEX,Mexico,26.90000,-111.90000,1997.00000,,09/97,2.00000,Medium,moderate,,Sept - Oct,,Pocillopora,,,"Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266"
739.00000,San Carlos Bay,MEX,Mexico,27.90000,-111.00000,1997.00000,,09/97,2.00000,Medium,moderate,,Sept - Oct,,Pocillopora panamensis,,,"Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266"
740.00000,La Paz Bay,MEX,Mexico,24.10000,-110.40000,1997.00000,,09/97,2.00000,Medium,moderate,,Sept - Oct,,Pocillopora,Mortality 1st observed sept in monogeneric Pocillopora patches in shallow areas,,"Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266"
741.00000,Ovalau,FJI,Fiji,-17.66670,178.80000,2000.00000,,03/00,3.00000,High,extensive bleaching,,Jan - Apr,,,,,GCRMN 2000. Chapter 10
742.00000,Somosomo Strait,FJI,Fiji,-16.76670,-179.96670,2000.00000,,03/00,3.00000,High,extensive bleaching,,Jan - Apr,,,90% mortality,,GCRMN 2000. Chapter 10
743.00000,Taveuni,FJI,Fiji,-16.85000,-179.96670,2000.00000,,03/00,3.00000,High,extensive bleaching,,Jan - Apr,,,largely dead,,GCRMN 2000. Chapter 10
744.00000,Yasawa Islands,FJI,Fiji,-16.78330,177.51670,2000.00000,,03/00,3.00000,High,extensive bleaching,,Jan - Apr,,,90% mortality,,GCRMN 2000. Chapter 10
745.00000,"Tinian, Northern Mariana Islands",NMI,Northern Mariana Islands,14.55000,145.55000,1998.00000,,"1998",1.00000,Low,some bleaching,,,,,,,GCRMN 2000. Chapter 12
746.00000,New Caledonia,NCL,New Caledonia,-21.50000,165.50000,1995.00000,,"1995",1.00000,Low,some bleaching,,,,,minimal mortality,strong recovery,GCRMN 2000. Chapter 10
747.00000,Baker Island,USA_BHD,United States - Baker and Howland Islands,0.21670,-176.51670,1998.00000,,"1998",3.00000,High,major bleaching,,,,,,,GCRMN 2000. Chapter 13
748.00000,Kingman Island,USA-KIN,United States - Kingman Reef,6.40000,-162.40000,1998.00000,,"1998",3.00000,High,major bleaching,,,,,,,GCRMN 2000. Chapter 13
749.00000,Howland Island,USA_BHD,United States - Baker and Howland Islands,0.80000,-176.63330,1998.00000,,"1998",3.00000,High,major bleaching,,,,,,,GCRMN 2000. Chapter 13
750.00000,Kiribati,KIR,Kiribati,5.00000,170.00000,2000.00000,,"2000",1.00000,Low,slight bleaching,,,,,,,GCRMN 2000. Chapter 11
751.00000,Tonga,TON,Tonga,-20.00000,-175.00000,2000.00000,,02/00,3.00000,High,90% bleaching of Goniastrea & Platygyra,,,,"Goniastrea, Platygyra",2-5% coral death on outer slope,,GCRMN 2000. Chapter 11
752.00000,Cayos Cochinos,HND,Honduras,15.96670,-86.45000,1995.00000,,"1995",3.00000,High,73% corals bleached,,,,,,,GCRMN 2000. Chapter 16
753.00000,Cayos Cochinos,HND,Honduras,15.96670,-86.45000,1997.00000,,"1997",2.00000,Medium,less severe than in 1995,,,,,,,GCRMN 2000. Chapter 16
754.00000,Snake Keys,BLZ,Belize,16.18330,-88.56670,1997.00000,,"1997",1.00000,Low,bleaching,,,,,,,GCRMN 2000. Chapter 16
755.00000,Martinique,MTQ,Martinique,14.40000,-61.20000,1998.00000,,09/98,3.00000,High,59% corals affected with 69% surface bleached,,,,,20-30% dead in 1999,,GCRMN 2000. Chapter 17
756.00000,Guadaloupe,GLP,Guadeloupe,16.37270,-61.65160,1999.00000,,09/99,3.00000,High,50% bleaching,,,,,,,GCRMN 2000. Chapter 17
757.00000,"Misali Reef, Pemba Island",TZA,Tanzania,-5.23330,39.60000,1998.00000,,"1998",3.00000,High,severe bleaching 60-90%,,,,,,,GCRMN 2000. Chapter 4
758.00000,"Unguja Island, Zanzibar",TZA,Tanzania,-6.31670,39.36670,1998.00000,,"1998",2.00000,Medium,"Moderate bleaching; 10% bleaching",,,,,10% decrease in coral cover due to bleaching,,GCRMN 2000. Chapter 4
759.00000,Kunduchi,TZA,Tanzania,-6.66670,39.21670,1998.00000,,"1998",2.00000,Medium,Moderate bleaching,,,,,decrease in live coral cover from 43% to 35% due to bleaching,,GCRMN 2000. Chapter 4
760.00000,Inhaca Island,MOZ,Mozambique,-26.00360,32.91640,1999.00000,,"1999",1.00000,Low,bleaching observed early 1999,,,,,,,GCRMN 2000. Chapter 4
761.00000,Shikoku,JPN,Japan,33.75000,133.50000,1998.00000,,06/98,2.00000,Medium,"Moderate bleaching; 20% bleaching",,,,,,,GCRMN 2000. Chapter 1
762.00000,Hachijo Islands,JPN,Japan,33.08300,139.80000,1998.00000,,06/98,2.00000,Medium,"Moderate bleaching; 30-40% bleaching",,,,,,,GCRMN 2000. Chapter 1
763.00000,Agatti,IND,India,10.83330,72.20000,1998.00000,,"1998",3.00000,High,catastrophic,,,,Acropora,,,GCRMN 2000. Chapter 1
764.00000,Ashmore Reef,AUS,Australia,-12.26670,123.00000,1998.00000,,"1998",1.00000,Low,minor bleaching in lagoon,,,,,,,GCRMN 2000. Chapter 1
765.00000,Seringapatam Reef,AUS,Australia,-13.65000,122.03330,1998.00000,,"1998",3.00000,High,extensive bleaching. Hard coral reduction from 45 to 5%,,,,Acropora,almost 100% mortality in some species,,GCRMN 2000. Chapter 1
766.00000,Dampier Archipelago,AUS,Australia,-20.63330,116.65000,1998.00000,,03/98,3.00000,High,severe bleaching on fringing reefs in the inner islands,,,,"Pocilloporids, fungids, massive corals",,recovery highly variable,GCRMN 2000. Chapter 1
767.00000,"Mangrove Islands, Onslow",AUS,Australia,-21.45000,115.36670,1998.00000,,03/98,3.00000,High,"severe bleaching; 80% bleaching",,,,,,,GCRMN 2000. Chapter 1
768.00000,Ningaloo,AUS,Australia,-22.21670,113.81670,1998.00000,,"1998",0.00000,No Bleaching,no measurbale impact of bleaching,,,,,,,GCRMN 2000. Chapter 1
769.00000,Abrolhos Islands,AUS,Australia,-28.68330,113.83330,1998.00000,,"1998",0.00000,No Bleaching,no bleaching,,,,,,,GCRMN 2000. Chapter 1
770.00000,Posunotao,TWN,Taiwan,23.50000,121.00000,1998.00000,,8/98,3.00000,High,80% bleaching,,,,,,,GCRMN 2000. Chapter 1
771.00000,Bora Bora,PYF,French Polynesia,-16.50000,-151.75000,1998.00000,,"1998",1.00000,Low,minimal bleaching,,,,,,,GCRMN 2000. Chapter 1
772.00000,Tikehau,PYF,French Polynesia,-15.00000,-148.16670,1998.00000,,"1998",1.00000,Low,minimal bleaching,,,,,,,GCRMN 2000. Chapter 1
773.00000,Peleliu,PLW,Palau,7.00000,134.22000,1998.00000,,9/98,3.00000,High,10-70% at all depths,3-30m,,,,significant mortality,,GCRMN 2000. Chapter 1
774.00000,Kish,IRN,Iran,26.57690,53.94170,1996.00000,,07/96,2.00000,Medium,"Moderate bleaching; bleaching of Favia, Porites. 15% bleaching",,,,"Favia, Porties",,recovery of reefs by summer 1997,GCRMN 2000. Chapter 3
775.00000,Faroor,IRN,Iran,26.24000,55.14000,1996.00000,,07/96,2.00000,Medium,"Moderate bleaching; bleaching of Favia, Porites. 15% bleaching",,,,"Favia, Porties",,recovery of reefs by summer 1997,GCRMN 2000. Chapter 3
776.00000,Hindurabi Islands,IRN,Iran,26.70440,53.61690,1996.00000,,07/96,2.00000,Medium,"Moderate bleaching; bleaching of Favia, Porites. 15% bleaching",,,,"Favia, Porties",,recovery of reefs by summer 1997,GCRMN 2000. Chapter 3
777.00000,Dhofar,OMN,Oman,16.80000,54.00000,1998.00000,"5",May-98,3.00000,High,severe bleaching,,,,,100% mortality in shallow (2-3m) waters. Low levels in deeper water,,GCRMN 2000. Chapter 3
778.00000,SW Masirah Isalnd,OMN,Oman,20.41670,58.73330,1998.00000,,"1998",1.00000,Low,light,,,,,little or no mortality,,GCRMN 2000. Chapter 3
779.00000,Barr Al Hickman,OMN,Oman,20.40000,58.70000,1998.00000,,"1998",1.00000,Low,light,,,,,little or no mortality,,GCRMN 2000. Chapter 3
780.00000,Al Khor,QAT,Qatar,25.75000,51.41670,1998.00000,,"1998",3.00000,High,extensive,,,,,,,GCRMN 2000. Chapter 3
781.00000,Khor Al Oudeid,QAT,Qatar,26.00000,51.40000,1998.00000,,"1998",3.00000,High,extensive,,,,,,,GCRMN 2000. Chapter 3
782.00000,Abu Dhabi,ARE,United Arab Emirates,24.45000,54.38330,1998.00000,"8",Aug-98,3.00000,High,extensive,,Aug-Sept,,Acropora,what was left after 1996 event bleached and died,,GCRMN 2000. Chapter 3
783.00000,Abu Dhabi,ARE,United Arab Emirates,24.45000,54.38330,1996.00000,"8",Aug-96,3.00000,High,extensive,,Aug-Sept,,Acropora,98% mortality,,GCRMN 2000. Chapter 3
784.00000,Mitsmiouli,COM,Comoros,-11.41670,43.30000,1998.00000,,"1998",3.00000,High,40-50% coral bleached,,,,Acropora,,,GCRMN 2000. Chapter 5
785.00000,Itsamia,COM,Comoros,-12.35000,43.86670,1998.00000,,"1998",2.00000,Medium,"Moderate bleaching; 45% dead coral died due to bleaching",,,,,45%,,GCRMN 2000. Chapter 5
786.00000,Canzoni,COM,Comoros,-12.30000,43.80000,1998.00000,,"1998",3.00000,High,39% mortality on inner slopes. Outer slopes had 67% mortality,,,,Acropora,"39% inner slopes, 67% outer slopes",,GCRMN 2000. Chapter 5
787.00000,Toboggan,REU,Runion,-21.05000,55.23000,1998.00000,,4/98,2.00000,Medium,moderate,,,,Pocillopora,drop in live coral cover from 57% to 38% dut to bleaching,,GCRMN 2000. Chapter 5
788.00000,"Corne Nord, St Leu Ville Reef",REU,Runion,-21.26000,55.32500,1998.00000,,"1998",1.00000,Low,nminor bleaching,,,,Acropora,3% dead algal covered corals,,GCRMN 2000. Chapter 5
789.00000,Ternay Bay,SYC,Seychelles,-4.61690,55.36690,1998.00000,,6/98,3.00000,High,coral cover dropped from 54.6% in 1997 to 3% in June 1998 due to bleaching.,,,,,95% mortality,some recovery by March 2000 taking coral cover to 5%,GCRMN 2000. Chapter 5
790.00000,Trou aux Biches,MUS,Mauritius,-20.05000,57.53330,1998.00000,,2/98,2.00000,Medium,"Moderate bleaching; 6% corals completely bleached. 27% partially bleached",,,,Acropora,,no bleaching observed after 9 months,GCRMN 2000. Chapter 5
791.00000,Costa Rica - Caribbean,CRI,Costa Rica,10.00000,-82.50000,1982.00000,,"1982",3.00000,High,severe,,,,,severe,,GCRMN 2000. Chapter 18
792.00000,Costa Rica - Caribbean,CRI,Costa Rica,10.00000,-82.50000,1992.00000,,"1992",1.00000,Low,mild,,,,,some,,GCRMN 2000. Chapter 18
793.00000,Costa Rica - Pacific,CRI,Costa Rica,9.00000,-85.00000,1982.00000,,"1982",3.00000,High,severe,,,,,severe,,GCRMN 2000. Chapter 18
794.00000,Weligama,LKA,Sri Lanka,5.96670,80.41670,1998.00000,,"1998",3.00000,High,severe bleaching,10m,,,Acropora,coral cover down to 28%,below 10m all coral recovered,GCRMN 2000. Chapter 6
795.00000,Rumassala,LKA,Sri Lanka,6.01670,80.25000,1998.00000,,"1998",3.00000,High,severe bleaching,,,,Acropora,high mortality in Acropora,,GCRMN 2000. Chapter 6
796.00000,Koh Rong Samlem,KHM,Cambodia,10.63330,103.50000,1998.00000,,"1998",3.00000,High,extensive bleaching,,,,,,coral cover of upto 50% still remains despite bleaching,GCRMN 2000. Chapter 7
797.00000,Koh Rong,KHM,Cambodia,10.68330,103.28330,1998.00000,,"1998",3.00000,High,extensive bleaching,,,,,,strong recovery suggested by studies,GCRMN 2000. Chapter 7
798.00000,Koh Tang,KHM,Cambodia,10.26670,103.11670,1998.00000,,"1998",3.00000,High,extensive bleaching,,,,,,strong recovery suggested by studies,GCRMN 2000. Chapter 7
799.00000,Koh Damlung,KHM,Cambodia,10.80000,103.20000,1998.00000,,"1998",3.00000,High,extensive bleaching,,,,,,strong recovery suggested by studies,GCRMN 2000. Chapter 7
800.00000,Koh Thas,KHM,Cambodia,10.90000,103.10000,1998.00000,,"1998",3.00000,High,extensive bleaching,,,,,,strong recovery suggested by studies,GCRMN 2000. Chapter 7
801.00000,Tunku Abdul Rahman Park,MYS,Malaysia,6.00000,116.03330,1998.00000,,"1998",2.00000,Medium,"Moderate bleaching; bleaching up to 30-40%",,,,,,all colonies recovered 6 months later except very few that died,GCRMN 2000. Chapter 7
802.00000,Talang Talang Islands,MYS,Malaysia,1.90000,109.76670,1998.00000,,"1998",2.00000,Medium,"Moderate bleaching; large scale bleaching 40% colonies in 10m bleached, 25% in 10-20m.",10-20m,,,,,6 months later all colonies recovered,GCRMN 2000. Chapter 7
803.00000,Northern Mindanao,PHL,Philippines,9.00000,124.00000,1998.00000,,"1998",2.00000,Medium,bleaching,,,,,,,GCRMN 2000. Chapter 7
804.00000,Eastern Mindanao,PHL,Philippines,7.00000,126.00000,1998.00000,,"1998",2.00000,Medium,bleaching,,,,,,,GCRMN 2000. Chapter 7
805.00000,Binh Thuan,VNM,Vietnam,10.50000,108.00000,1998.00000,,"1998",2.00000,Medium,bleaching,,,,,,,GCRMN 2000. Chapter 7
806.00000,Sattahip,THA,Thailand,12.65000,100.90000,1998.00000,,"1998",3.00000,High,extensive bleaching,,,,Acropora,60-70% dead,strong recruitment,GCRMN 2000. Chapter 7
807.00000,Ryukyu Islands,JPN,Japan,26.50000,128.00000,1998.00000,,"1998",2.00000,Medium,bleaching,,,,,,,GCRMN 2000. Chapter 8
808.00000,Amami Islands,JPN,Japan,28.26670,129.35000,1998.00000,,"1998",2.00000,Medium,bleaching,,,,,,,GCRMN 2000. Chapter 8
