Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","52","Azerbaijan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","99.42","Fc","Calculated data"
"QI","Production Indices","52","Azerbaijan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","100.41","Fc","Calculated data"
"QI","Production Indices","52","Azerbaijan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","100.79","Fc","Calculated data"
"QI","Production Indices","52","Azerbaijan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","98.8","Fc","Calculated data"
"QI","Production Indices","52","Azerbaijan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","105.69","Fc","Calculated data"
"QI","Production Indices","52","Azerbaijan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","105.37","Fc","Calculated data"
"QI","Production Indices","52","Azerbaijan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","110.21","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1992","1992","index","77.82","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1993","1993","index","139.62","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1994","1994","index","61.14","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1995","1995","index","56.33","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1996","1996","index","65.28","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1997","1997","index","52.75","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1998","1998","index","29.03","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1999","1999","index","28.99","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","46.43","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","46.89","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","71.28","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","29.75","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","50.51","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","50.71","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","106.55","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","57.31","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","82.79","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","94.07","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","114.56","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","41.6","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","111.49","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","67.9","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","111.75","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","77.34","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","110.91","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","69.12","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","152.63","Fc","Calculated data"
"QI","Production Indices","57","Belarus","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","73.39","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1992","1992","index","72.34","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1993","1993","index","130.02","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1994","1994","index","57.09","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1995","1995","index","52.76","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1996","1996","index","61.35","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1997","1997","index","49.74","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1998","1998","index","27.49","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1999","1999","index","27.57","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","44.39","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","45.11","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","69.03","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","29.02","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","49.57","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","50.06","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","105.67","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","57.06","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","82.67","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","94.13","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","114.78","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","41.7","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","111.75","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","68.01","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","111.83","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","77.34","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","110.83","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","69.03","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","152.41","Fc","Calculated data"
"QI","Production Indices","57","Belarus","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","73.29","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","194.61","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","120.09","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","124.37","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","113.78","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","126.94","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","115.94","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","127.55","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","127.73","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","119.52","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","110.82","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","122.73","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","81.49","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","78.63","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","81.67","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","113.6","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","101.4","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","85","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","30.77","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","82.52","Fc","Calculated data"
"QI","Production Indices","255","Belgium","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","92.71","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","213.52","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","131.29","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","135.37","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","123.19","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","136.65","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","124.01","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","135.5","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","134.7","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","125.09","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","115.12","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","126.57","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","83.47","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","80.02","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","82.6","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","114.21","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","101.34","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","84.45","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","30.39","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","81.08","Fc","Calculated data"
"QI","Production Indices","255","Belgium","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","90.63","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1961","1961","index","30.17","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1962","1962","index","31.68","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1963","1963","index","33.18","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1964","1964","index","33.94","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1965","1965","index","34.69","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1966","1966","index","35.45","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1967","1967","index","36.2","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1968","1968","index","36.96","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1969","1969","index","37.71","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1970","1970","index","38.46","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1971","1971","index","39.22","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1972","1972","index","40.73","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1973","1973","index","41.48","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1974","1974","index","42.23","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1975","1975","index","43.74","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1976","1976","index","44.5","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1977","1977","index","45.25","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1978","1978","index","47.51","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1979","1979","index","48.27","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1980","1980","index","49.02","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1981","1981","index","49.78","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1982","1982","index","50.46","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1983","1983","index","51.28","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1984","1984","index","53.34","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1985","1985","index","55.81","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1986","1986","index","61.84","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1987","1987","index","64.86","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1988","1988","index","66.37","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1989","1989","index","67.88","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1990","1990","index","70.89","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1991","1991","index","73.91","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1992","1992","index","76.93","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1993","1993","index","79.94","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1994","1994","index","82.96","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1995","1995","index","86.25","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1996","1996","index","86.2","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1997","1997","index","84.18","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1998","1998","index","79.39","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1999","1999","index","80.97","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","76.93","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","90.5","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","113.13","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","85.98","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","89.25","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","157.19","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","111.73","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","106.73","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","75.99","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","98.39","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","261.94","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","313.02","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","115.63","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","118.11","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","120.58","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","80.06","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","99.36","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","121.26","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","55.57","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","65.18","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1961","1961","index","95.86","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1962","1962","index","98.2","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1963","1963","index","100.33","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1964","1964","index","99.93","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1965","1965","index","99.32","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1966","1966","index","98.51","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1967","1967","index","97.52","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1968","1968","index","96.41","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1969","1969","index","95.25","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1970","1970","index","94.07","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1971","1971","index","92.91","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1972","1972","index","93.47","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1973","1973","index","92.25","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1974","1974","index","91","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1975","1975","index","91.3","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1976","1976","index","89.95","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1977","1977","index","88.59","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1978","1978","index","90.13","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1979","1979","index","88.82","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1980","1980","index","87.61","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1981","1981","index","86.57","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1982","1982","index","85.54","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1983","1983","index","84.79","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1984","1984","index","85.91","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1985","1985","index","87.41","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1986","1986","index","93.95","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1987","1987","index","95.41","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1988","1988","index","94.72","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1989","1989","index","94.52","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1990","1990","index","97.12","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1991","1991","index","100.53","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1992","1992","index","104.65","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1993","1993","index","109.15","Fc","Calculated data"
"QI","Production Indices","18","Bhutan","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1994","1994","index","113.42","Fc","Calculated data"
