X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,#meta+water_source,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name
32.5763908622617,0.311270482483081,4427699680,node,12,,,,,,,pharmacy,42582836,,2016/10/02 13:39:55,,,,1e4e6a323546461bb0abd42c212b0709,,1,Nakivubo Green,,,,,,,,,,Bert Araali,,,,Life Care Pharmacy
33.6090953965141,0.942619234117188,3998182458,node,15,,,,,,,doctors,37253567,,2016/02/16 19:47:37,,,,e3860eeaedf34873a67b1a734ee264d9,,2,Ivukula Road,,,,,,,Ivukula,,,kadoch,,,,Life Savers Clinic
32.6333119476179,0.366450646550135,4005082506,node,9,,,,,,,pharmacy,37197963,,2016/02/14 04:38:31,,,,787ae499272f4d4ab333228c858f31f3,,1,,,,,,,,,,,Bert Araali,,,,Africa Affordable Medicines Ltd (Community Pharmacy)
32.5901372672853,0.339958887198947,3624611541,node,21,,,,,,,clinic,32278678,"Mo-Fr 9:00-18:30; Sa 9:00-13:00",2015/06/29 08:09:00,,,,379bd2ac7dbb4e84ae1513b666148659,,1,Prince Charles Drive,,,,,,,Kampala,,,Jotam,,60B,,World PolyClinic
,,183203838,way,6,,,,,,,hospital,13276261,,2012/09/27 19:02:14,,,,8146982c655a4c698ee74f882acb0b26,,1,,,,,,,,,,,Rbanick,,,,
32.5724375376299,0.369158839465484,9147833053,node,18,private,,,,,,clinic,112302714,,2021/10/09 14:08:48,,,,3b333fda3e0046c69bed82f5dd2136ca,,2,,,,,,,,Kanyanya,,,mueschel,,,,His Mercy Drug Shop
34.2337169164802,1.0352767312917,3946121869,node,12,,,,,,,clinic,36571251,,2016/01/14 14:22:04,,,,9d27ecce219b4eeaa95b3d95487c63fc,,1,,,,,,,,mbale,,,Nabulo Carol,,,,Walelela Health Centre
,,334187880,way,15,,,,,,,clinic,37825859,24/7,2016/03/14 17:33:06,,,,55614d6ac3ae4a76a8910b0de16265a2,,4,,,,,,,,Kasaala,,,Jotam,,,,Saint Mary's Health Centre
31.2451532794582,3.46700162293124,5587924038,node,37,,,yes,,,3,doctors,58548560,,2018/04/30 09:21:20,yes,,Rhema Medical Group,07e65326f60a43e19af47695f6585f50,piped_into_facility,1,,,,,operational,,,,,10,Shamillah,HOT-Uganda,,,Rhema Medical Centre Yumbe
31.3364632180595,3.52102994586417,5215672036,node,15,Refugee,,,,,,pharmacy,53573567,,2017/11/07 07:09:09,,,,ad0e4de41a5f4dfe8aa91de0d46ce469,,1,,,,,,,,,,,kiggudde,MSF,,,Drug shop
31.3375999717679,3.48968824969873,6351698908,node,31,Ministry Of Health,,yes,,,1,doctors,68363369,Mo-Su 07:00-20:00,2019/03/21 07:29:46,yes,,,b4b1ea31b20b46839f8aff56f63147f9,,1,,,,,operational,,,,,,Mbabani Allan,HOT_UG,,,Barakala Modern Drug Shop
31.1849482482577,3.10938554473842,5328918855,node,28,Save the Children,,yes,,,,clinic,59237038,Mo-Sa 07:30-15:00,2018/05/24 10:11:32,yes,,,79a046a7ea7d4660adca6c3328cd3bd4,water taps,5,,,,,operational,,,,,,Mbabani Allan,,,,Amino Health Centre
34.188197734011,1.14215563594269,3946138561,node,15,,,,,,,clinic,36571616,,2016/01/14 14:42:48,,,,a56250dd3c9040c693ce1e540bf91617,,1,Namunsi,,,,,,,mbale,,,naturinda,,,,St Peter's
32.139264218203,2.82239806489466,5456940767,node,9,,,,,,,doctors,57010399,,2018/03/08 19:29:12,,,,7d15946d6799401eb837083b7bd9f2f7,,2,,,,,,,,,,,mueschel,,,,Kagadima Health Centre II
33.395004238923,0.603957824122915,4050080869,node,12,,,,,,,clinic,37704512,,2016/03/09 10:19:28,,,,50d66aaaeb7d4669a6c4c34c1583be5e,,1,,,,,,,,Waibuga,,,kadoch,,,,Mawundo Church of Uganda Health Unit
32.5764514634216,0.314242453891325,4124066952,node,15,,,,,,,pharmacy,108170964,,2021/07/17 19:04:38,,,,cf8107d7542c400a8d903a37b472e921,,2,,,,,,,,kampala,,,Jens Kubieziel,,,pharmacy,Velvet Pharma Limited
32.5764092186297,0.34537016006874,4099179277,node,15,,,,,,,clinic,38311737,24/7,2016/04/05 08:51:00,,,,1d427230c6c54819a783eb2460061b92,,1,,,,,,,,kampala,,,Nswemumed,,,,The Allied Consultance clinic
32.5583407690537,0.365013233974906,7060880765,node,9,,,,,,,clinic,78483334,,2019/12/16 16:28:40,,,,91c22d89a2c74dc5b1088987b248d81d,,1,,,,,,,,,,,kiggudde,,,,GIF Medical Centre
29.6941005373864,-1.28000726437554,3920617793,node,9,,,,,,,pharmacy,36283088,,2015/12/31 14:04:05,,,,3cccdff6edf44e559a4f0d9cae222ba2,,1,,,,,,,,,,,Jotam,,,,Chuho Human Drug Store
31.781816616264,-0.386133365852459,7652093482,node,12,Government,,,,,,hospital,87131041,,2020/06/25 09:47:04,,,,0fedc27aa62d4190baedd024816d1826,,1,,,,,,,,,,,ekankaka,,,,Buwunga HC III
32.5733849441456,0.317923953403181,5470642166,node,15,,,yes,,,,pharmacy,57077079,,2018/03/11 10:19:14,,,,2a9b4c3e76e64fe09fc168eb39511255,,1,,,,,,,,,,,Bert Araali,,,pharmacy,Eastern Pharmacy Ltd
32.6062526496028,0.285553965356428,4102400497,node,15,,,,,,,doctors,38350343,,2016/04/06 12:49:20,,,,c79ad2c0c9fb40c7ad5d6e0dfd5cd603,,1,Soweto Road,,,,,,,kampala,,,gilbiz,,,,Women's Health Foundation
32.5010711641635,0.829706448828716,3673745032,node,9,,,,,,,clinic,32986786,,2015/07/30 17:09:31,,,,a303946854694f5f9f2e93bc56335328,,1,,,,,,,,,,,Jotam,,,,Kamelas Medical Centre
32.0177115347613,2.81513196067161,5456940764,node,9,,,,,,,doctors,57010399,,2018/03/08 19:29:12,,,,6d9bf664959a47e98bff30c9aa74c7f1,,2,,,,,,,,,,,mueschel,,,,Labongo Gali Health Centre II
34.1749460289127,1.07689589803334,3947925171,node,15,,,,,,,pharmacy,36592171,,2016/01/15 12:59:01,,,,8be00f75874d4ab9978f885c48371f5c,,1,Pallisa Road,,,,,,,mbale,,,mushisolomon,,,,Cornerstone Pharmaceuticals
31.6727499510657,-0.031000007379646,7652093451,node,12,Government,,,,,,clinic,87131041,,2020/06/25 09:47:04,,,,4b1e1fb3d7f14cf0a8a510672a747474,,1,,,,,,,,,,,ekankaka,,,,Kigangazzi HC II
32.0614166219268,-0.083500057906974,7651410057,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,29cc6bea90034dcca60507696ad3e73b,,1,,,,,,,,,,,ekankaka,,,,
32.4987214652469,0.83370419754732,3978017500,node,9,,,,,,,pharmacy,36899434,,2016/01/30 14:59:28,,,,8ea718bb10d043d691f516cd0766f1dd,,1,,,,,,,,,,,Jotam,,,,Soterias Pharmacy
32.586325261541,0.352376341474383,4123360424,node,18,,,,,,,doctors,71233776,,2019/06/13 22:19:37,,,,7780a2b88a6b485ab2700c68953d9137,,3,Kisingiri Road,,,,,,,kampala,,,mapman44,,,doctor,JB Orth Clinic
,,819345153,way,18,,,,,,,hospital,87123486,,2020/06/25 07:45:48,,,,486c20236b66469ca17acfeb295a1686,,1,Namungalwe Road,,,,,,,Namungalwe,,,Ambassador_Spock,,,hospital,Namungalwe Referal Treatment and Training Centre
30.9135737394552,3.03174204780444,5338522806,node,25,No partners,,yes,,,,doctors,59237038,,2018/05/24 10:11:40,yes,,,1896620674604e1ab7e81dbc9ffcb28f,water taps,5,,,,,operational,,,,,,Mbabani Allan,,,,Khadir Medical Clinic And Laboratory Services
31.4983166786926,-0.004933378157432,7651410001,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,405d4fd928424f808015b5d31d32c52b,,1,,,,,,,,,,,ekankaka,,,,
32.2257099707547,0.233779955282017,7651392372,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,9f19ba4fa4fe4863b9b0f385f6460c0e,,1,,,,,,,,,,,ekankaka,,,,
31.6857332676244,-0.58691674341307,7651410027,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,5ee31952f8d34091b77ae6747eea956f,,1,,,,,,,,,,,ekankaka,,,,
32.6030260359762,0.368677131490102,4107809620,node,15,,,,,,,pharmacy,38407570,,2016/04/08 14:34:42,,,,19491cd8f33c409aa8aefbce7896bfe3,,1,Kisaasi Road,,,,,,,kampala,,,mjoseph,,,,Pribern Pharmacy
33.2064572665293,0.433149724872408,4040429581,node,15,,,,,,,clinic,37642773,,2016/03/06 11:08:26,,,,46cdd527e9d44b3fa51ca40e1662063a,,2,Clive Road,,,,,,,Jinja Central Division,,,kadoch,,,,Krystal Children's Medical Centre
33.753830496296,1.25838572705013,3966678692,node,12,,,,,,,doctors,36904692,,2016/01/30 19:51:31,,,,ee4c04dbaee94026a4b1e8e83707f32e,,2,Palissa-kumi Road,,,,,,,Akisim Subcounty,,,mataharimhairi,,,,
32.0189831532918,3.39171947575929,5789319855,node,34,Private,,yes,,,0.0,doctors,109555070,,2021/08/12 07:47:53,yes,,,4679317692b446b3937aca1291fc85e9,,4,,,,,operational,,,,,0.0,Shamillah,Reach Uganda,,,Life Care Drug Shop
31.9689832568431,-0.076366723030162,7652093515,node,12,Government,,,,,,clinic,87131041,,2020/06/25 09:47:04,,,,a223b713f1a74b698e2b3e0945f9aff9,,1,,,,,,,,,,,ekankaka,,,,Nabyewanga HC II
32.5536919979156,0.304702339337297,2779078725,node,9,,,,,,,clinic,21586458,,2014/04/09 10:22:13,,,,a258792bca1f4f8daccb3d81d97fb0ca,,1,,,,,,,,,,,Kateregga1,,,,Adre Clinic
31.9881999433348,-0.043266755036029,7652093516,node,12,Government,,,,,,hospital,87131041,,2020/06/25 09:47:04,,,,4e62edc50232410d9b88353673dccdd2,,1,,,,,,,,,,,ekankaka,,,,Nindye HC III
33.2291700448347,0.464856536740058,4041781353,node,12,,,,,,,pharmacy,37628069,,2016/03/05 14:10:22,,,,aa4582ed1ca842ababd9242c1598cdab,,1,Wanyama Road,,,,,,,Bugembe,,,siima,,,,
33.4786307383423,0.614261278598946,4052772022,node,12,,,,,,,doctors,37955859,,2016/03/20 13:38:34,,,,7be1f48061224cafbeb169113644bb08,,2,,,,,,,,Central Division,,,kadoch,,,,Doctor's Plaza
,,801287980,way,12,,,,,,,hospital,89731281,,2020/08/21 08:24:34,,,,57e72e7f2261443a8843c6c00a3c4567,,2,,,,,,,,,,,Bakole_Import,,,hospital,Kisoro Hospital
,,650006545,way,12,,,,,,,clinic,88147512,,2020/07/17 14:08:52,,,,a64009a265254c18bf465d88ce72db0a,,2,,,,,,,,,,,Smeo,,,clinic,Missions Medical Centre
33.7476675343496,0.685303020955416,3996068307,node,12,,,,,,,pharmacy,37308641,,2016/02/19 13:32:44,,,,4103a1580a5746a8aa4952367be43b0c,,2,,,,,,,,Nabukalu,,,kadoch,,,,Mwana Drugshop
32.5781378185211,0.293950453041475,4100092163,node,15,,,,,,,pharmacy,38764230,,2016/04/21 18:05:14,,,,0eb4d5c39ad540cd994956ab4ae55b68,,2,Kayimba Road,,,,,,,Kampala,,,kadoch,,,,Mukono Drug Shop
,,503808726,way,9,,,,,,,hospital,71233776,,2019/06/13 22:19:37,,,,f1d0ff2d01794f19bd64f324e7ab963f,,3,,,,,,,,,,,mapman44,,,hospital,
31.885766632489,0.036983262327823,7651410074,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,6e1f75ee1f1c45728b26d0e6b913f235,,1,,,,,,,,,,,ekankaka,,,,
33.4795903824366,0.616016365304461,4048796738,node,15,,,,,,,clinic,37692959,Mo-Su 09:00-21:00,2016/03/08 18:52:30,,,,f28bf12338e64544a1a567cd8b23aee3,,1,,,,,,,,Iganga,,,kiggudde,,,,Iganga Municipality Medical Centre
32.5783166883349,0.309187495725439,4118807654,node,15,,,,,,,clinic,38523203,,2016/04/13 12:04:25,,,,b13dc801c0854f91babae334d43c8f51,,1,Entebbe Road,,,,,,,Kampala,,,OCATRE JIMMY,,,,Kampala Medical Consultations Clinic
32.5842318812234,0.341403927306061,3032234585,node,21,,,,,,,clinic,88304026,,2020/07/21 16:41:57,,,,5fc8faf9d530451c9f912c1d54b5dd6d,,7,Mawanda Road,,,,,,,Kampala,,,Molly Tinker,,211,clinic,Family Care Medical Centre Eddwaliro
33.2985735442159,0.61679713958506,4041880612,node,15,,,,,,,clinic,38024967,,2016/03/23 17:42:57,,,,17efb922aa574cba8a54cd119b1f63f6,,2,Kakira Road,,,,,,,Jinja,,,kadoch,,,,Kagoda Drug Shop
32.5848799699768,0.343133281568811,8963738619,node,21,private,,,,,1,clinic,109214889,,2021/08/05 17:38:28,yes,,,2cb0786da6de42b0a84fa86fe28bde14,,3,,,0706898452,,,,,,,,mueschel,,,,Milly and Balongo Health Care
29.7665949473818,-1.35153004415514,6759234867,node,25,Private,,yes,,,1,doctors,73919326,,2019/08/30 12:03:27,yes,,,6979d74850324fd794b73d289b87e776,,1,,,,,operational,,,,,,Mbabani Allan,,,,Family Care Drug Shop
,,675598506,way,12,,,,,,,hospital,67953906,,2019/03/09 10:11:32,,,,902ac26520934b2484771e36ff80e3fe,,1,,,,,,,,,,,Mungudit Norman,,,hospital,pokwero health centre III
31.7344832546719,-0.330433356150621,7651409977,node,6,,,,,,,hospital,87119077,,2020/06/25 06:34:36,,,,ce3d775c75364ca8ad9d2af639e27647,,1,,,,,,,,,,,ekankaka,,,,
31.9051082931571,3.29406167042757,5789318206,node,37,"Medical teams international;Acf;Care",,yes,,,4.0,clinic,61120796,Mo-Fr 08:00-17:00,2018/07/27 13:26:24,yes,,,7d8dc6bae15c49f182d960085b1b57c2,,2,,,,,operational,,,,,8.0,kiggudde,Reach Uganda,,,Lewa Health Center II
32.5742928718974,0.293195830298743,4100092117,node,12,,,,,,,clinic,38321806,,2016/04/05 15:44:39,,,,5ff0d6678a1d4df2adf163ce36dbfd1e,,1,,,,,,,,Kampala,,,gilbiz,,,,Downland Medical Clinic
31.7400666918328,-0.027333343836403,7652093469,node,12,Government,,,,,,hospital,87131041,,2020/06/25 09:47:04,,,,a643ff6d7d9d4166872cd518518eb8a0,,1,,,,,,,,,,,ekankaka,,,,Kasambya (Kalungu) HC III
31.1525666931845,0.184949921059228,7652090458,node,12,Government,,,,,,clinic,87131041,,2020/06/25 09:47:04,,,,952ec67b0dc048bcad564faabe7cc7c1,,1,,,,,,,,,,,ekankaka,,,,Makoole HC II
31.4600666179316,-0.083516737894286,7651409939,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,f470a26423b24d008dd6673162de69bc,,1,,,,,,,,,,,ekankaka,,,,
31.0375813985174,2.77474049128779,5354389845,node,28,No,,no,,,,clinic,59237038,Mo-Fr 08:00-17:00,2018/05/24 10:11:42,no,,,a4ae7786e2384a7faf8d4cd4b48495ac,water taps,5,,,,,operational,,,,,,Mbabani Allan,,,,Trading Center Health Center II
31.6226039580447,-0.535614466849268,7652093434,node,12,Government,,,,,,hospital,92496633,,2020/10/15 00:05:45,,,,0dfb771b859c4ccf95b4f44bc564d21c,,2,,,,,,,,,,,mmon01,,,,Kalisizo Hospital
32.5849770324156,0.276963771889058,4102726563,node,12,,,,,,,clinic,38354740,,2016/04/06 15:39:30,,,,3a8ae7dc2f7647709ab445cb05c8797a,,1,Luwafu Road,,,,,,,Kampala,,,gilbiz,,,,
,,157555091,way,12,,,,,,,hospital,107935766,,2021/07/13 22:16:27,,,,7e5129866da748ac82c4fb05b6b7cc85,,3,,,,,,,,,,,Jens Kubieziel,,,hospital,Bugolobi Medical Center
32.6069515326894,0.299996152162464,4730082992,node,6,,,,,,,clinic,65055981,,2018/11/30 19:46:42,,,,b46e979c722447d8bccf75069c5e9b68,,2,,,,,,,,,,,Christina Reuben,,,,
31.4567166226902,-0.090783345031525,7652093398,node,12,NA,,,,,,hospital,87131041,,2020/06/25 09:47:04,,,,657e592506184256aca78a638f44edd3,,1,,,,,,,,,,,ekankaka,,,,BUNJAKO HC III PEP
31.3731105751147,3.47825114281846,5215672066,node,15,RMF,,,,,,clinic,53687855,,2017/11/11 10:59:48,,,,7424d0781fc6424ca6d984e206c20291,,2,,,,,,,,,,,mueschel,MSF,,,Cholera Treatment Unit
,,349607272,way,9,,,,,,,hospital,31537273,,2015/05/28 17:10:47,,,,d32c9392b9e34216b0573e51dab75514,,1,,,,,,,,,,,jeepjockey,,,,Palabek Kal Health Center 3
30.9112732423102,3.01717823958336,5496024012,node,40,"Ministry Of Health;CUAM",,yes,,,6,clinic,57449813,Mo-Fr 08:00-17:00,2018/03/23 09:30:22,yes,,,fcd96af21dff4c62acb32e8a17bf45c3,"handpump;rainwater",2,,,,,operational,,,,,4,Shamillah,HOT-Uganda,,,Police Cell
31.2152499178773,0.051749996424746,7651409946,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,b08a5f7c55124c34a8cacc33e590cb25,,1,,,,,,,,,,,ekankaka,,,,
31.5161125487774,3.57956505049543,5594324676,node,40,,,no,,,0,pharmacy,58643448,Mo-Su 07:00-20:00,2018/05/03 10:40:14,yes,,Private,fb7d110c95d144499a89a276e24c8deb,mechanized_borehole,1,,,,,operational,,,,,0,Shamillah,HOT-Uganda,,,Salama Drug Shop
33.6905026194301,0.545459935141736,3998032221,node,12,,,,,,,clinic,37314538,,2016/02/19 18:31:55,,,,202c16917f93432280c05d5784204c32,,2,,,,,,,,Buwunga,,,kadoch,,,,Buwunga Health Centre III
31.885766632489,0.036983262327823,7652093509,node,12,NA,,,,,,hospital,87131041,,2020/06/25 09:47:04,,,,3c8f429a43704a1295e4e912b1ad5989,,1,,,,,,,,,,,ekankaka,,,,BUKOTO HC3 6 PEP
31.734459952981,-0.343980020421583,7651409888,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,b576b9a43720487094ad42279972c676,,1,,,,,,,,,,,ekankaka,,,,
33.7550062258542,0.565926866310804,3998032233,node,12,,,,,,,doctors,37314538,,2016/02/19 18:31:56,,,,4b8d7cb4113943a59990fc4cda6624a9,,2,,,,,,,,Bugiri Town Council,,,kadoch,,,,Fastline Medical Centre
34.4606164603108,1.02984634768268,3954783288,node,15,,,,,,,doctors,36675254,,2016/01/19 09:38:31,,,,080ab4beeea74a9f929ea28efffd47e1,,1,Mbale Manafwa,,,,,,,Bukalasi,,,mataharimhairi,,,,Bukalasi Health 3
32.5746026670387,0.332609131582217,4089715605,node,12,,,,,,,doctors,38222596,,2016/04/01 10:15:13,,,,ed408657c3ea4afe9efa649f68c134b3,,1,,,,,,,,Kampala,,,OCATRE JIMMY,,,,Plus Medic Pharmacy
32.6014082448447,0.341036297032872,3429750685,node,9,,,,,,,dentist,31276182,,2015/05/19 08:12:59,,,,cad407c222074c8d9bf75e106cb387d3,,3,,,,,,,,,,,Jotam,,,,Pan Dental Surgery Ltd.
31.1877766376645,2.73140496223331,5354389838,node,28,Government,,yes,,,,clinic,59237038,Mo-Su 07:00-20:00,2018/05/24 10:11:41,yes,,,68307ca4320b43b5ba9fc8232edc58b4,water taps,5,,,,,operational,,,,,,Mbabani Allan,,,,Chanya Health Center II
,,738720541,way,9,,,,,,,hospital,76235844,,2019/10/26 07:22:26,,,,e88e890955a147858e845699f1443057,,1,,,,,,,,,,,siyuchen,,,hospital,
30.8423699749104,2.52907495589912,8632128779,node,18,government,,,,,,clinic,110883554,,2021/09/08 00:53:20,,,,e64ddb885b6344e0a176f6b7fd770158,,3,,,0785266726,,,,,,,,JOYCE MARY,HOT_Uganda,,,Kigezi Health Centre II
33.170517593559,0.646869983248081,4041858625,node,9,,,,,,,doctors,37645959,,2016/03/06 14:09:59,,,,305fb8c8434c42b8b4efa3dc25ba16d8,,2,,,,,,,,Buwenge Town Council,,,kadoch,,,,
32.6060411741858,0.332030277349048,3623677438,node,9,,,,,,,pharmacy,32267897,,2015/06/28 17:40:18,,,,9b2eef5586594b16b4e5304cbee6fe38,,1,,,,,,,,,,,Jotam,,,,Lima Pharmacy
31.7852666914292,-0.06755005053904,7652093483,node,12,NA,,,,,,hospital,87131041,,2020/06/25 09:47:04,,,,fdd9f9a2a7eb428f901e76fdca76d140,,1,,,,,,,,,,,ekankaka,,,,BYAKABANDA HC III GLOBAL
31.99599997479,-0.306366732844623,7651409993,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,70a6ccba334f4920b5687d6534cd077c,,1,,,,,,,,,,,ekankaka,,,,
32.5855232810454,0.345306625242671,8963738621,node,25,private,,,,,1,clinic,109214979,,2021/08/05 17:41:16,,,,24159666e00a4551bd2770a97a4e8a90,,3,,,0785666655,,,,,,,2,mueschel,,,,The People's Medical Center
30.8605049767976,2.67483323460141,5496024019,node,40,"Government;IDIA",,yes,,,4,clinic,57449813,Mo-Su 07:00-20:00,2018/03/23 09:30:26,yes,,,3c333e5c4f96447a8983151de1df800e,handpump,2,,,,,operational,,,,,6,Shamillah,HOT-Uganda,,,Onguvu
34.3118476534457,1.22578322500934,3955006909,node,12,,,,,,,hospital,36702098,,2016/01/20 14:22:39,,,,be42a857bfa84549ad60e018503ccddc,,2,,,,,,,,Bukiise Sub County,,,amolie,,,,Our lady
31.2136266785087,2.88221166121699,5406574329,node,25,Government,,yes,,,,clinic,57032741,Mo-Fr 07:30-13:30,2018/03/09 13:43:02,yes,,,d471c70ca2294e5b929755927e038c02,,4,,,,,operational,,,,,,Mapperson,,,,Ayavugazi
33.1908929943454,0.609726836620155,4041947948,node,12,,,,,,,clinic,37645959,,2016/03/06 14:09:58,,,,02d603c380724cec90e25954b9e89841,,2,,,,,,,,Buwenge,,,kadoch,,,,Muluka Clinic Day Care
32.5969290396078,0.286222673591624,4102726442,node,15,,,,,,,clinic,38354740,,2016/04/06 15:39:16,,,,37fbf5e4b8ef432bb61892ec2a2ef90c,,1,Ggonya Road,,,,,,,Kampala,,,gilbiz,,,,Musaasizi Drug Shop
34.0623907317946,0.463842997008328,3997879829,node,12,,,,,,,clinic,37107767,,2016/02/09 18:39:06,,,,a6bf8f1ccfc146f79778b782a7095ce1,,1,,,,,,,,Busia,,,Wava Stella,,,,Ms International Medical Centre
34.3403492255398,1.05135992710106,3954783321,node,18,,,,,,,clinic,78306064,,2019/12/12 08:59:35,,,,26875c72ec4f4db2bb3fd677b21551ec,,2,Bushika Buteza Road,,,,,,,Bushika,,,bvivi,,,clinic,Glory Drug Shop
32.5987846253323,0.377522050994912,4107809618,node,18,,,,,,,clinic,71233776,,2019/06/13 22:19:37,,,,0c7086486e6a47e39355b72fc81c42a3,,2,Yves Saint Lane,,,,,,,kampala,,,mapman44,,,clinic,Mwebaza Medical Clinic
32.3999332764532,0.275783264646094,7651409940,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,9617f1d63d654858a7dbd3a6d5d7cd9e,,1,,,,,,,,,,,ekankaka,,,,
32.4914311373237,0.332435039453316,6560481987,node,15,,,,,,,pharmacy,71441156,Mo-Su 08:00-23:00,2019/06/20 11:54:39,,,,ca5b74ea07504342bf6259694a8c68bd,,1,Fort Portal - Kampala Road,,,,,,,,,,Ivan Matovu,,,,Lourilet Pharmacy
32.5751232670448,0.341526638368521,8963738662,node,21,private,,,,,4,clinic,109214979,,2021/08/05 17:41:16,,,,0ca532d88b24468f8b7fc9e771e502c7,,3,,,0705768283,,,,,,,,mueschel,,,,Impact Clinical Laboratory
33.2076442278377,0.42088959891953,4041584277,node,15,,,,,,,doctors,38029237,,2016/03/23 21:24:30,,,,7e023b89416d45e98c708f4f61bd8b1e,,2,Oboja Road East,,,,,,,Jinja,,,kadoch,,,,Jinja Central Division Health Centre
,,800990901,way,12,,,,,,,hospital,90223666,,2020/09/01 06:19:15,,,,f595b77170ed48da9d67b0e85571d454,,2,,,,,,,,,,,pizzaiolo,,,hospital,Kitgum Hospital
31.317999980844,-0.538966725204489,7651410022,node,6,,,,,,,clinic,87119077,,2020/06/25 06:34:36,,,,fd583d7a062b4f539a233bf2af501c64,,1,,,,,,,,,,,ekankaka,,,,
31.2061929362222,3.15701353022709,5193275996,node,31,MSF,,yes,,,,clinic,57032741,Mo-Sa 09:00-17:00,2018/03/09 13:42:18,yes,,ngo,54e53b12faaf4257aba3142e23641794,,10,,,,,operational,,,,,3,Mapperson,,,,Ofua 4 and 5 Health Centre II
,,390538268,way,9,,,,,,,hospital,36473795,,2016/01/10 01:02:39,,,,7c7726478fae494d8b6a41219fa5c4fc,,2,,,,,,,,,,,Bert Araali,,,,Nyero Health Center III
31.3784132185194,3.12748643227971,5306806509,node,28,Amangwa Summary,,no,,,,doctors,56720353,Mo-Fr 07:00-13:30,2018/02/27 11:51:38,no,,,be9592da11b74f3dbcd5998ac8d19e15,,5,,,,,operational,,,,,0,Kateregga1,,,,Drcki Shop
31.1046416530474,0.337954941788212,6210374898,node,40,Clinical Officer,,yes,,,27,clinic,88129960,Mo-Su 08:00-20:00,2020/07/17 08:17:58,yes,,,6af4d381542b4bcf99fc63e984ce3fba,,5,,,,,yes,,,,,10,Ingrid k,"Ingrid k;YouthMappers",,doctor,Mukondo Health Center II
32.5617195980419,0.375489188018264,7060880745,node,6,,,,,,,clinic,78483334,,2019/12/16 16:28:40,,,,fdcb21d7aca749d4acf43ce2b280befa,,1,,,,,,,,,,,kiggudde,,,,
32.6100396772757,0.24956265986259,4105119576,node,15,,,,,,,clinic,38380626,,2016/04/07 13:21:26,,,,67ebfdd1fbd544a7a8c02af3d7641311,,1,Salaama Road,,,,,,,Kampala,,,Kalule Kagga,,,,R4B Medical Clinic And Laboratory Services
33.2125128562961,0.433350639091458,4043422968,node,18,,,,,,,pharmacy,37642773,,2016/03/06 11:08:12,,,,2ebda1ed0e9c4f5b996bc8e15e22f019,,1,Gokhale Road East,,,,,,,Jinja Central Division,,,kadoch,,88/90 Main Street,,Lentan pharmacy
33.4318730458601,0.917677121024752,3967545005,node,9,,,,,,,clinic,36810284,,2016/01/26 06:49:28,,,,14d7af32f7b84847936e95f59bfbcfca,,1,,,,,,,,Namugongo,,,Ingrid k,,,,
31.1241666259378,-0.274416761965881,7652090453,node,12,Government,,,,,,hospital,87131041,,2020/06/25 09:47:04,,,,4cb773e1317c4782b05cc5ec33e68954,,1,,,,,,,,,,,ekankaka,,,,Kinuuka HC III
33.7885705512841,1.21220278166857,3966678686,node,15,,,,,,,doctors,36801778,,2016/01/25 17:57:56,,,,e05c3797429c41f193ffe23ea9beffd2,,1,Palissa-kumi Road,,,,,,,Kibale Subcounty,,,gilbiz,,,,Palissa Medical Centre
31.6857332676244,-0.58691674341307,7652093455,node,12,Government,,,,,,clinic,87131041,,2020/06/25 09:47:04,,,,b053033f23024645ae21c02c94e15cae,,1,,,,,,,,,,,ekankaka,,,,Kayanja HC II
30.9042316892732,2.99532661801001,5332973055,node,25,,,yes,,,,doctors,59237038,Mo-Su 07:00-20:00,2018/05/24 10:11:34,yes,,,81e68fe210aa4db4a419788e9fc601b3,water taps,6,,,,,operational,,,,,,Mbabani Allan,,,,Okalibe
31.4312819889673,-0.793051379416738,7651410020,node,6,,,,,,,clinic,91139306,,2020/09/19 04:47:25,,,,4ceac84fd4d3470f898fa741db625b69,,2,,,,,,,,,,,mmon01,,,,
