"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"BLR3417","06-August-2021",2021,"Violence against civilians","Attack","Police Forces of Belarus (1994-)","","Civilians (Belarus)","Anarchists (Belarus); Prisoners (Belarus)","Europe","Belarus","Minsk city","Oktyabrskiy","","Minsk - Kastrychnitski",53.857,27.541,"Nasha Niva","National","Around 6 August 2021, members of a Belarusian organized crime police unit reportedly beat an anarchist detainee in a prison in Minsk - Kastrychnitski, threatening him and cutting his dreads.",0
"BLR3409","09-August-2021",2021,"Violence against civilians","Attack","Police Forces of Belarus (1994-)","","Civilians (Belarus)","Prisoners (Belarus)","Europe","Belarus","Minsk city","Moskovskiy","","Minsk - Maskouski",53.87,27.489,"Viasna","Other","Around 9 August 2021, beatings of men were reported at the so-called 'Okrestina' prison in Minsk - Maskouski.",0
"BLR3407","18-August-2021",2021,"Violence against civilians","Attack","Police Forces of Belarus (1994-)","","Civilians (Belarus)","Prisoners (Belarus)","Europe","Belarus","Minsk city","Pervomayskiy","","Minsk - Pershamayski",53.935,27.663,"Viasna","Other","On 18 August 2021, a man was beaten in Minsk - Pershamayski by the police during the arrest for allegedly threatening police with physical violence.",0
"BLR3579","19-October-2021",2021,"Violence against civilians","Attack","Military Forces of Belarus (1994-)","","Civilians (International)","Refugees/IDPs (Syria)","Europe","Belarus","Brest","Kamenetskiy","","Rudaviec",52.213,23.395,"Wyborcza","Regional","On 19 October 2021, the Belarusian border guards pushed two Syrian asylum seekers into the Bug River near Rudaviec (near Woroblin, Poland), causing the death of a 19-year-old man.",1
"BLR3551","07-November-2021",2021,"Violence against civilians","Attack","Military Forces of Belarus (1994-)","","Civilians (International)","Refugees/IDPs (International); Women (International)","Europe","Belarus","Grodno","Grodno","","Grodno",53.688,23.826,"Twitter; Kresy","New media-Regional","On 7 November 2021, Belarusian armed forces, likely border guards, were pushing migrant women and children over the barbed-wire Polish border fence and forming a human shield to prevent them from returning to Belarus. [coded to Grodno] [women targeted: girls]",0
"BLR3547","09-November-2021",2021,"Violence against civilians","Attack","Military Forces of Belarus (1994-)","","Civilians (International)","Refugees/IDPs (International)","Europe","Belarus","Grodno","Grodnenskiy","","Bruzhi",53.556,23.682,"Svaboda.org; Twitter; Ministry of National Defence (Poland)","New media-National","On 9 November 2021, Belarusian border guards violently pushed migrants towards the border fence and fired shots in the air at the border fence near Bruzhi, according to the Polish ministry of national defence.",0
"BLR3543","10-November-2021",2021,"Violence against civilians","Attack","Military Forces of Belarus (1994-)","","Civilians (Syria)","Refugees/IDPs (Syria)","Europe","Belarus","Grodno","Grodno","","Grodno",53.688,23.826,"Reuters; TUT.BY; Charter-97","National-International","Around 10 November 2021 (as reported), according to the victim's account, a Belarusian soldier kicked a Syrian migrant in the face causing him to go unconscious, during a smuggling operation handled by Belarusian military. The victim claims the soldier broke his nose and injured his eyes. [coded to Grodno]",0
"BLR3561","11-November-2021",2021,"Violence against civilians","Attack","Police Forces of Belarus (1994-)","Police Forces of Belarus (1994-) State Security Committee","Civilians (Belarus)","Anarchists (Belarus)","Europe","Belarus","Mogilev","Osipovichskiy","","Asipovichy",53.301,28.639,"Viasna","Other","On 11 November 2021, security officers beat an anarchist activist and gassed him with pepper spray in order to force him to confess on camera while in custody in Asipovichy.",0
"BLR3569","27-November-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Belarus)","","Civilians (International)","Refugees/IDPs (International)","Europe","Belarus","Vitebsk","Polotskiy","","Vidzy",55.394,26.631,"TUT.BY","National","On 27 November 2021, according to Belarusian border guard, a man, reportedly looking of African-Asian origin, was found dead near Vidzy with injuries. The Belarusian border guard claims that the migrant body was brought by Lithuanian forces on the Belarusian territory, but Lithuania denies this.",1
"HRV5","15-January-2018",2018,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Montenegro)","","Europe","Croatia","City of Zagreb","City of Zagreb","","Zagreb",45.8,16,"RTCG","Regional","On January 15, 2018, a group of handball fans from Montenegro was attacked in Zagreb, Croatia's capital, which hosted the European Men's Handball Championship. The incident happened after the match between Montenegro and Macedonia.",0
"HRV74","31-May-2018",2018,"Violence against civilians","Attack","Police Forces of Croatia (2016-)","","Civilians (International)","Refugees/IDPs (International)","Europe","Croatia","Zadar","Gracac","","Donji Srb",44.363,16.124,"B92.net","Regional","On May 31, 2018 near Donji Srb, Croatia, Croatian police intersected a van carrying 29 illegal migrants. The police shot at the van, injuring two children.",0
"HRV108","23-June-2018",2018,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Journalists (Croatia)","Europe","Croatia","Zadar","Zadar","","Zadar",44.12,15.242,"Index.hr","National","On June 23, 2018 in Zadar, Croatia journalist Hrvoje Bajlo was assaulted. Bajlo claims that he was attacked by former soccer player Jakov Surac, connected with HDZ political party, because of his articles.",0
"HRV147","25-September-2018",2018,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Serbian Ethnic Group (Croatia)","Europe","Croatia","Zadar","Zadar","","Zadar",44.12,15.242,"B92.net","Regional","On September 25, 2018 in Zadar, Croatia two men of Serbian nationality were physically assaulted by two Croatian men. After the beating, Croatian men threw a burning torch at Serbian men and left.",0
"HRV191","18-January-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Serbian Ethnic Group (Croatia); Students (Croatia)","Europe","Croatia","Vukovar-Srijem","Vukovar","","Vukovar",45.343,19,"Vecernji List; BBC News","National-Regional","As reported on January 18, 2019 in Vukovar, Croatia, a Serbian high-school student was attacked by a group for 'not standing up when the Croatian anthem is playing', causing discussion in the media and among politicians in Serbia and Croatia.",0
"HRV200","09-February-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Serbian Ethnic Group (Croatia)","Europe","Croatia","Split-Dalmatia","Split","","Split",43.514,16.456,"AFP; HINA","National-International","On February 9, 2019 in Croatian city of Split, three Serbian water polo players were attacked by unknown perpetrators. One of the players suffered a slight head injury and was treated in a local hospital. The incident was believed to be ethnically motivated and the Serbian authorities announced they would be sending a protest letter to Croatia.",0
"HRV221","06-March-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Romani Ethnic Group (Croatia)","Europe","Croatia","City of Zagreb","City of Zagreb","","Zagreb",45.8,16,"24sata.hr; JutarnjiLIST Online","National","On March 6, 2019 in Zagreb, Croatia, a man attacked two boys of Romani ethnicity, after which they were hospitalized. Reportedly, the incident was ethnically motivated and comes a few days after a protest in Zagreb neighbourhood of Petrusevac against relocation of Roma families to their neighbourhood.",0
"HRV250","02-April-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Germany)","LGBT (Germany)","Europe","Croatia","Split-Dalmatia","Split","","Split",43.514,16.456,"Dnevni Avaz","Regional","On April 2, in Split, Croatia, two male German tourists were beaten up by a group of 5 to 6 young men, presumably because of their sexual orientation.",0
"HRV272","24-April-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Serbian Ethnic Group (Croatia); Government of Croatia (2016-)","Europe","Croatia","Primorje-Gorski Kotar","Viskovo","","Viskovo",45.376,14.384,"Slobodna Dalmacija","National","On April 24, a Serbian representative in the city council was beaten up in Viskovo, Croatia. He died from the consequences of the beating around June 10.",1
"HRV271","11-May-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","","Europe","Croatia","Split-Dalmatia","Split","","Split",43.514,16.456,"net.hr","National","On May 11, a political activist was attacked in Split, Croatia, when people close to the government entered a journalism award ceremony and threw rocks at him.",0
"HRV297","09-June-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Serbian Ethnic Group (Croatia)","Europe","Croatia","Split-Dalmatia","Supetar","","Supetar",43.384,16.551,"HINA","National","On June 9, four seasonal workers were attacked in Supetar, Croatia, reportedly on an ethnic basis since someone from the group of attackers yelled 'Where are the Serbs?' A firefighter who intervened got hurt and was hospitalized.",0
"HRV317","06-July-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","","Europe","Croatia","Zadar","Zadar","","Zadar",44.12,15.242,"JutarnjiLIST Online","National","On July 6, the identical twin brother of the organizer of protests against violence was beaten up in Zadar, Croatia. The protests were organized in that city last year after a brutal case of domestic violence.",0
"HRV335","04-August-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (France)","Civilians (United Kingdom)","Europe","Croatia","Split-Dalmatia","Split","","Split",43.514,16.456,"Dalmacija Danas","National","On August 4, two French citizens who are of African origin were attacked by a group of men in Split, Croatia. They called them racist slurs and hurled bottles at them. The two French citizens weren't injured, but a 61-year-old British citizen reported light injuries, after he tried to intervene on their behalf.",0
"HRV341","21-August-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Serbian Ethnic Group (Croatia); Labour Group (Croatia)","Europe","Croatia","Sibenik-Knin","Knin","","Knin",44.041,16.197,"Index.hr","National","On August 21, a group of around 15 masked men entered a cafe near Knin, Croatia, demolished the interior and attacked the owners, who were watching a Serbian football club game, and insulted their ethnicity. The attack appears to be ethnically motivated. As a result, five people were injured, including one minor.",0
"HRV421","03-January-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","SDP: Social Democratic Party of Croatia","Europe","Croatia","Zadar","Zadar","","Zadar",44.12,15.242,"Dalmacija Danas","National","On 3 January 2020, a member of the oppositional SDP was physically attacked in Zadar, Croatia while putting up posters for the upcoming presidential elections. One person was arrested later that night.",0
"HRV507","22-May-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (International)","Refugees/IDPs (International)","Europe","Croatia","City of Zagreb","City of Zagreb","","Zagreb",45.8,16,"Telegram.hr","National","Around 22 May 2020, masked men who were armed captured a group of 16 refugees who had crossed into Croatia, capital of which is Zagreb. The attackers beat the refugees severely, shot at them, made death threats, robbed them and then called the police, who then drove the group of refugees into Bosnia and Herzegovina. Though the masked men had no ID or insignia, refugees and activists suspect a they are or are tied with a special police unit, based on previous similar events and them working with uniformed police.",0
"HRV488","26-May-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","Police Forces of Croatia (2016-)","Civilians (Afghanistan)","Refugees/IDPs (Afghanistan); Refugees/IDPs (Pakistan); Civilians (Pakistan)","Europe","Croatia","Karlovac","Slunj","","Slunj",45.115,15.585,"Balkan Insight","Regional","On 26 May 2020, during the night, the Croatian police caught a group of refugees from Pakistan and Afghanistan, around Plitvice lakes, near Slunj, Croatia. They allegedly severely beat them and then rubbed food into the wounds.",0
"HRV491","18-June-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","Police Forces of Croatia (2016-)","Civilians (Afghanistan)","Refugees/IDPs (Afghanistan)","Europe","Croatia","Karlovac","Slunj","","Slunj",45.115,15.585,"JutarnjiLIST Online","National","On 18 June 2020, a police officer beat and injured an Afghani refugee near Slunj, Croatia. The refugee asked for help when his wife was injured crossing the border. The policeman has since been arrested, along with a colleague who was present during the beating and did not stop him.",0
"HRV500","10-July-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Government of Croatia (2016-)","Europe","Croatia","Split-Dalmatia","Split","","Split",43.514,16.456,"Total Croatia News","National","On 10 July 2020, the mayor of Split, Croatia, was attacked first verbally, then physically, by two men who have not yet been identified.",0
"HRV537","12-October-2020",2020,"Violence against civilians","Sexual violence","Police Forces of Croatia (2016-)","","Civilians (Afghanistan)","Refugees/IDPs (Afghanistan); Men (Afghanistan)","Europe","Croatia","Karlovac","Slunj","","Novo Selo",45.097,15.592,"Guardian (United Kingdom)","Regional","On 12 October 2020, a group of 4 Afghan migrants reported that they were arrested by Croatian police near Novo Selo, Croatia, after they had crossed the border from Bosnia. They were taken away in a van by 10 masked men, who the police called, who then severely beat them, whipped them, and sexually assaulted one of the migrants. The migrants were later pushed back into Bosnia. [size=at least 10]",0
"HRV534","12-October-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Police Forces of Croatia (2016-); Government of Croatia (2016-)","Europe","Croatia","City of Zagreb","City of Zagreb","","Zagreb",45.8,16,"Total Croatia News","National","On 12 October 2020, one man opened fire on policemen guarding the entrance to the parliament building in Zagreb-Gornji Grad-Medvescak, Croatia, wounding one of them. The shooter later committed suicide at another location. His social media posts show strong right-wing criticism of the government.",0
"HRV559","26-December-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","LGBT (Croatia)","Europe","Croatia","City of Zagreb","City of Zagreb","","Zagreb",45.8,16,"net.hr","National","On 26 December 2020, two unidentified men attempted to set a gay man of fire in Zagreb-Maksimir, Croatia. He believes the only motive for this was his sexual orientation. He was hospitalized with severe burns.",0
"HRV596","15-February-2021",2021,"Violence against civilians","Sexual violence","Police Forces of Croatia (2016-)","","Civilians (Afghanistan)","Refugees/IDPs (Afghanistan); Women (Afghanistan)","Europe","Croatia","Karlovac","Karlovac","","Karlovac",45.487,15.548,"Total Croatia News","National","On 15 February 2021, an Afghan refugee woman claimed that she was sexually assaulted at knife-point and slapped by a group of Croatian police officers near Karlovac, Croatia. Four other Afghan refugees in the group who were trying to enter the country were also reprotedly beaten. Croatian police deny any involvement.",0
"HRV586","28-February-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","LGBT (Croatia)","Europe","Croatia","City of Zagreb","City of Zagreb","","Zagreb",45.8,16,"JutarnjiLIST Online","National","On 28 February 2021, two men attacked a man and a woman and shoved the woman under an oncoming tram, which severely injured her in Zagreb-Maksimir, Croatia, because the attackers thought they were a same-sex couple.",0
"HRV602","23-April-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Croatia)","","Civilians (Croatia)","Most: Bridge of Independent Lists; Women (Croatia)","Europe","Croatia","City of Zagreb","City of Zagreb","","Zagreb",45.8,16,"net.hr","National","On 23 April 2021, a man physically assaulted two female Most volunteers who were collecting signatures for mayoral elections in Zagreb, Croatia. He targeted the volunteers specifically, though the exact reason behind the attack is unclear. [women targeted: political party supporters]",0
"CYP47","24-July-2018",2018,"Violence against civilians","Attack","Unidentified Armed Group (Iraq)","Refugees/IDPs (Iraq)","Civilians (Syria)","Refugees/IDPs (Syria)","Europe","Cyprus","Larnaca","","","Larnaca",34.923,33.623,"Philenews","National","On July 24 2018, in Larnaca, after a fight, a 26-year-old refugee from Iraq attacked with a sword a 32-year-old Syrian refugee. The Syrian victim sustained serious injuries on his left arm and was taken to hospital for surgery. The refugee from Iraq escaped and is now wanted by the authorities.",0
"CYP62","04-September-2018",2018,"Violence against civilians","Attack","Unidentified Armed Group (Cyprus)","","Civilians (Syria)","","Europe","Cyprus","Limassol","","","Limassol",34.684,33.038,"Philenews","National","On Sept. 4 2018, in Limassol, five youths followed a 27-year-old Syrian in front of his residence and assaulted him beating him on the face and body until his life partner and passers by intervened and the attackers fled.",0
"CYP169","19-May-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Nigeria)","","Civilians (Cameroon)","Refugees/IDPs (Cameroon)","Europe","Cyprus","Nicosia","","","Nicosia",35.175,33.364,"Philenews","National","On 19 May, three Nigerian nationals were arrested in Nicosia for the killing in the early hours of the morning of an asylum seeker from Cameroon when he went to a night club frequented by migrants. He was stabbed with a broken wine bottle and he bled to death. Contrary to the initial impression that it was a drug related crime, it was revealed that the Nigerians did not want other nationalities in what they perceived as their own area. One of the three confessed.",1
"CYP210","31-July-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Cyprus)","","Civilians (Cyprus)","ELAM: National Peoples Front; Military Forces of Cyprus (2013-)","Europe","Cyprus","Limassol","","","Limassol",34.684,33.038,"Haravgi","National","On 31 July, unidentified assailants riding a large motorcycle without a license plate attempted to murder an ELAM councillor of Limassol and staff member of the National Guard, who was previously investigated by police on bombing related cases. He was shot in the back once and the gun was jammed during the second shot. His life was saved, but he became paraplegic.",0
"CYP216","16-August-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Cyprus)","","Civilians (Syria)","Refugees/IDPs (Syria)","Europe","Cyprus","Paphos","","","Pafos",34.777,32.425,"Philenews","National","On 16 August, a Syrian national was attacked in Pafos and was hospitalised with a broken nose. Pafos police has started an investigation.",0
"CYP224","01-September-2019",2019,"Violence against civilians","Attack","ELAM: National Peoples Front","","Civilians (Cyprus)","AKEL: Progressive Party of Working People","Europe","Cyprus","Larnaca","","","Larnaca",34.923,33.623,"Philenews","National","On 1 September, the local councillor of AKEL reported that he received a beating from the local councillor of ELAM at the council meeting in Pervolia, Larnaca. The ELAM councillor denies the accusation and claims he was the one that was beaten. [coded according to the AKEL version]",0
"CYP334","15-January-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Cyprus)","","Civilians (Cyprus)","","Europe","Cyprus","Famagusta","","","Avgorou",35.036,33.84,"Cyprus Mail; Philenews","National","On 15 January, an activist and volunteer member of the Committee Against Bird Slaughter (CABS) was attacked by two poachers while he was leading the British base's police towards two illegal mist netting sites. The attackers, who drove a car without a license plate number, shouted death threats and punched the activist in the face in front of the police officers. On 22 January the two poachers turned themselves in to the police.",0
"CYP447","10-July-2020",2020,"Violence against civilians","Attack","Former Police Forces of Northern Cyprus (2015-2020)","","Civilians (Syria)","Civilians (International); Refugees/IDPs (Syria); Refugees/IDPs (International)","Europe","Cyprus","Nicosia","","","Morphou",35.197,32.995,"Detay; LGC News","Subnational-National","On 10 July 2020, police forces of Northern Cyprus fired shots at a group of 30 refugees - most of them Syrian - arriving at Morphou/Guzelyurt Bay. Two of the refugees were injured and needed medical attention. There were also two women from Africa in the group.",0
"CYP806","01-August-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Cyprus)","","Civilians (Cyprus)","UNFICYP: United Nations Peacekeeping Force in Cyprus (1964-)","Europe","Cyprus","Paphos","","","Pafos",34.777,32.425,"Philenews","National","On 1 August 2021, unidentified perpetrators attacked a young UNFICYP peacekeeper in Pafos, who was on short leave from his unit, and beat him on his head and other parts of his body. He was found severely beaten and he was transferred to hospital. There was likely a fight, but the peacekeeper was not able to describe the circumstances of his attack because he had sustained a broken jaw.",0
"CYP805","02-August-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Cyprus)","","Civilians (Cyprus)","Journalists (Cyprus); Turkish Ethnic Group (Cyprus)","Europe","Cyprus","Nicosia","","","Nicosia",35.175,33.364,"Detay","National","On 2 August 2021, unidentified perpetrators beat the Editor-in-Chief of the Cyprus Real News Site in Northern Nicosia, who sustained very serious injuries. The attack took place outside his home. On the same night, unidentified perpetrators attacked the cameraman of the same news site, who was insulted and beaten, while he was on duty outside a police station.",0
"CYP868","05-November-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Cyprus)","","Civilians (Italy)","","Europe","Cyprus","Famagusta","","","Avgorou",35.036,33.84,"SigmaLive; Cyprus Mail","National","On 5 November 2021, three balaclava-clad poachers attacked an Italian volunteer member of the Committee Against Bird Slaughter (CABS), who was waiting for the Game and Fauna service when he discovered and reported bird trapping nets in Avgorou. The activist was chased and cornered by an unmarked car and after repeated blows to the head and body, he fell to the ground and was kicked until he remained motionless. He was taken to hospital for stitches and medical assistance for concussion.",0
"CZE59","06-June-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Czech Republic)","","Civilians (Czech Republic)","Romani Ethnic Group (Czech Republic); PS: Pirate Party (Czech Republic)","Europe","Czech Republic","Usti nad Labem","Teplice","","Teplice",50.641,13.824,"Romea","Other","Around 6 June 2020, an activist was beaten by several men in Teplice and injured. The reason for the attack was his Romani ethnicity and also his public affiliation to the Pirate Party.",0
"CZE413","19-June-2021",2021,"Violence against civilians","Attack","Police Forces of the Czech Republic (2018-)","","Civilians (Czech Republic)","Romani Ethnic Group (Czech Republic)","Europe","Czech Republic","Usti nad Labem","Teplice","","Teplice",50.641,13.824,"Aktualne (Czech Republic)","National","On 19 June 2021, a young man of the Romani ethnic minority died during transport to a hospital in Teplice, after forcible detention by law enforcers for alleged aggressive behavior. The police and doctors claimed that his death was caused by a drug overdose. Some civil society groups and Romani associations connect his death with alleged harsh intervention of the police, which included kneeling on the man's neck, and underline the racist undertone of the entire affair.",1
"DNK109","20-March-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Denmark)","","Civilians (Denmark)","SK: Hard Line","Europe","Denmark","Hovedstaden","Kobenhavn","","Copenhagen",55.688,12.57,"Berlingske","National","On 20 March 2020, Stram Kurs' leader was assaulted and attacked by an unidentified man as he was demonstrating by himself against Islam in front of the Islamic Faith Society in Copenhagen. Body guards from the Police Intelligence Service halted the assault and pressed the man down. The perpetrator managed to leave two scratch marks on the SK leader's neck. The police's excessive use of force in the event has been investigated.",0
"DNK237","23-June-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Denmark)","","Civilians (Denmark)","","Europe","Denmark","Hovedstaden","Bornholm","","Ronne",55.102,14.709,"Berlingske; DR; Ekstra Bladet; Bornholms Tidende; Arbejderen","Subnational-National","On 23 June 2020, early in the morning, two men assaulted and killed a Danish/Tanzanian man in a forest area of Ronne (Bornholm). The men held a knee against his neck, hit him with bottles and stabbed him several times. The two men have been arrested. One of the perpetrators allegedly has far-right sympathies. The police have not confirmed the racist motivations and believe the men had a personal relationship. Black Lives Matter Denmark has publicly condemned the attack.",1
"DNK629","21-July-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Denmark)","","Civilians (Denmark)","","Europe","Denmark","Midtjylland","Syddjurs","","Morke",56.336,10.379,"DR; Berlingske; Politi","Other-National","On 21 July 2020, a man was assaulted by two perpetrators in Morke (Midtjylland). On February 8 2021, both attackers were found guilty of a hate crime and received prison sentences of 10 and 6 months, respectively. The court decision claimed that the attack was racially motivated.",0
"DNK374","14-September-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Denmark)","","Civilians (Denmark)","DF: Danish People's Party","Europe","Denmark","Midtjylland","Aarhus","","Aarhus",56.15,10.204,"Kristeligt Dagblad","National","On 14 September 2020, an elected representative form the Danish People's Party was punched by a man in Lisbjerg near Aarhus (Midtjylland-Denmark). The attack was described as highly likely politically motivated.",0
"DNK1004","06-June-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Denmark)","","Civilians (Denmark)","Labour Group (Denmark)","Europe","Denmark","Midtjylland","Aarhus","","Aarhus",56.15,10.204,"Randers Amtsavis; Politiken","National","On 6 June 2021, an employee of a coronavirus testing center was subjected to violent attack in Aarhus. The perpetrator also shouted racist slurs.",0
"DNK1204","23-August-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Denmark)","","Civilians (Denmark)","","Europe","Denmark","Midtjylland","Favrskov","","Hadsten",56.327,10.048,"Bt.dk","National","On 23 August 2021, two people were subjected to violent attack in Hadsten. The assault was reported as racially motivated, the case is being investigated.",0
"EST212","01-August-2021",2021,"Violence against civilians","Attack","Police Forces of Estonia (2021-)","","Civilians (Estonia)","","Europe","Estonia","Laane","Haapsalu City","","Haapsalu",58.94,23.541,"Delfi - Estonian News","National","On 1 August 2021, a police officer shot and killed an unarmed man outside a private home near Haapsalu city. According to the police, the man drove into a roadside ditch under influence while leaving a party at the home. In response to police officers' attempts to detain him, the man allegedly attempted to physically assault them, despite them having fired warning shots in the air.",1
"FIN54","19-March-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Finland)","KV: Towards Freedom!; PVL: Nordic Resistance Movement (Finland)","Civilians (Finland)","Women (Finland)","Europe","Finland","Varsinais-Suomi","Uusikaupunki","","Uusikaupunki",60.8,21.409,"VarisVerkosto","Other","On 19 March 2020, a woman was allegedly (according to the victim's Facebook status used by the source) attacked and beaten at her front door in Uusikaupunki by a far-right activist, suspected to be a member of Toward Freedom and Pori's Nordic Resistance movement, after refusing the man's leaflet advertising the groups' activities. [women targeted: political party supporters]",0
"FIN63","26-April-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Finland)","","Civilians (Finland)","Civilians (Somalia)","Europe","Finland","Uusimaa","Helsinki","","Helsinki",60.169,24.945,"Helsinki Police; Vastarinta; Uusimaa; Yle; MTV Uutiset","Other-New media","On 26 April 2020, a Somali man was stabbed and killed by a man in what is speculated as a possibly racially motivated attack or hate crime in Kannelmaki, Helsinki. The police has not confirmed the motive and suggests it might be incidental. The two people did not know one another. Another person present was acquitted of the crime.",1
"FIN118","16-July-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Finland)","","Civilians (Finland)","Government of Finland (2019-)","Europe","Finland","Uusimaa","Vantaa","","Vantaa",60.309,25.035,"Iltalehti; MTV Uutiset","National","On 16 July 2020, the family of a Helsinki city council member/councillor, Suldaan Said Ahmed, was threatened by a man with a gun by their home in Martinlaakso, Vantaa. The motive is not yet clear.",0
"FIN119","17-July-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Finland)","Independent Politicians (Finland)","Civilians (Finland)","PS: Finns Party","Europe","Finland","Keski-Suomi","Jamsa","","Jamsa",61.865,25.174,"Iltalehti; Verkkouutiset; Yle; Aamulehti; Helsingin Sanomat; MTV Uutiset; Kaleva; Ilta-Sanomat","National","On 17 July 2020, two men attacked and assaulted the Central Finland's electoral chief of the Finns Party by his home in Jamsankoski in Jamsa. They claimed to be bringing a package from the Finns Party, after which they hit him with a hammer on the head numerous times. He was severely injured. One person with links to the far-right was accused in the case, believed to be a supporter of a city councilor in Jyvaskyla (formerly a Finns Party member but expelled from the party in 2019). The motive is understood to be political and linked to the expulsion and Kataja's actions hindering the councilor's political aspirations due to far-right tendencies. The accused was acquitted due to lack of evidence.",0
"FIN386","03-July-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Finland)","","Civilians (Finland)","LGBT (Finland)","Europe","Finland","Keski-Suomi","Jyvaskyla","","Jyvaskyla",62.242,25.756,"Yle","National","Around 3 July 2021, a person attacked a Pride party of 50 people in Jyvaskyla, punching, beating, kicking and biting participants, claiming that 'he hated gay people'. At least two people were injured.",0
"FRA1650","04-April-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Sudan)","Refugees/IDPs (Sudan)","Civilians (France)","","Europe","France","Auvergne-Rhone-Alpes","Drome","Valence","Romans-sur-Isere",45.045,5.052,"France 3 Regions","National","On 4 April 2020, a Sudanese refugee stabbed several persons in Romans-sur-Isere, and killed two persons. The perpetrator of the crimes and two other persons are under custody, while handwritten radicalization documents were found. The national antiterrorist body claimed it as a 'terrorist act'.",2
"FRA1725","24-April-2020",2020,"Violence against civilians","Attack","Police Forces of France (2017-)","","Civilians (France)","","Europe","France","Occitanie","Haute-Garonne","Toulouse","Toulouse",43.605,1.444,"Revolution Permanente","National","Around 24 April 2020, half a dozen police officers apprehended a 51 year old man in Toulouse to control him on the fringe of the coronavirus confinement restrictions. They started to violently hit him on the floor with a muzzle on the neck to bleed.",0
"FRA1741","27-April-2020",2020,"Violence against civilians","Attack","Police Forces of France (2017-)","","Civilians (France)","","Europe","France","Auvergne-Rhone-Alpes","Rhone","Lyon","Vaulx-en-Velin",45.778,4.921,"Rebellyon.info","National","On 27 April 2020, police officers verbally aggressed civilians that were respecting social distancing due to the coronavirus, at the Mas-du-Taureau neighborhood in Vaulx-en-Velin in the afternoon. After they refused to go back to their house, the police used plenty of tear gas on them. No fatalities were reported.",0
