ISO3,Country,Indicator_Id,Indicator,2018
AUT,Austria,41845,Compliance with judiciary ,0.842105263
AUT,Austria,41854,Corruption ,0.75
AUT,Austria,41855,Critical Print / broadcast media ,0.750325662
AUT,Austria,41856,CSO  participatory environment ,0.778959061
AUT,Austria,41857,CSO entry and exit ,0.626808385
AUT,Austria,41858,CSO participatory environment ,0.834142752
AUT,Austria,41859,CSO repression ,0.769274057
AUT,Austria,41860,CSO women s participation ,0.631578947
AUT,Austria,41865,Direct  Democracy ,0.221510883
AUT,Austria,41866,Direct democracy ,0.221510883
AUT,Austria,41867,Educational equality ,0.789473684
AUT,Austria,41868,Effective parliament ,0.744201045
AUT,Austria,41869,Elected executive index ,1
AUT,Austria,41870,Elected Government ,1
AUT,Austria,41871,Election free and fair ,0.737327189
AUT,Austria,41872,Election government intimidation ,0.770783213
AUT,Austria,41873,Election other voting irregularities ,0.753957997
AUT,Austria,41874,Election voter registry ,0.848369645
AUT,Austria,41875,Election women in the cabinet ,1
AUT,Austria,41876,Elections multiparty ,0.85
AUT,Austria,41877,Electoral,1
AUT,Austria,41878,Electoral participation ,0.6879
AUT,Austria,41879,EMB autonomy ,0.720433437
AUT,Austria,41880,EMB capacity ,0.778094952
AUT,Austria,41881,Engaged society ,0.742324078
AUT,Austria,41882,Executive bribery and corrupt exchanges ,0.842105263
AUT,Austria,41883,Executive constraints ,1
AUT,Austria,41884,Executive embezzlement and theft ,0.947368421
AUT,Austria,41885,Executive oversight ,0.9
AUT,Austria,41886,Executive respects constitution ,0.684210526
AUT,Austria,41895,Fair trial ,1
AUT,Austria,41896,Female vs. male mean years of schooling ,0.789473684
AUT,Austria,41913,Free Political Parties ,0.724106218
AUT,Austria,41914,Freedom from forced labour for men ,0.842105263
AUT,Austria,41915,Freedom from forced labour for women ,0.894736842
AUT,Austria,41916,Freedom from political killings ,0.842105263
AUT,Austria,41917,Freedom from torture ,0.842105263
AUT,Austria,41918,Freedom of academic and cultural expression ,0.814759036
AUT,Austria,41919,Freedom of assembly and association ,1
AUT,Austria,41920,Freedom of association and assembly ,0.737420342
AUT,Austria,41921,Freedom of discussion for men ,0.782665448
AUT,Austria,41922,Freedom of discussion for women ,0.83977822
AUT,Austria,41923,Freedom of domestic movement for men ,0.872550292
AUT,Austria,41924,Freedom of domestic movement for women ,0.834250688
AUT,Austria,41925,Freedom of expression ,0.797277806
AUT,Austria,41926,Freedom of foreign movement ,0.886792453
AUT,Austria,41927,Freedom of movement ,0.8920181
AUT,Austria,41928,Freedom of movement and residence ,1
AUT,Austria,41929,Freedom of opinion and expression ,1
AUT,Austria,41930,Freedom of religion ,0.778178279
AUT,Austria,41931,"Freedom of thought, conscience and religion ",1
AUT,Austria,41932,Fundamental rights ,0.804999696
AUT,Austria,41933,Gender equality ,0.73177701
AUT,Austria,41938,Harassment of journalists ,0.71129648
AUT,Austria,41939,Health equality ,0.947368421
AUT,Austria,41940,High Court independence ,0.842105263
AUT,Austria,41943,Human rights protection scores ,1
AUT,Austria,41944,Impartial administration ,0.769977837
AUT,Austria,41945,Inclusive  Suffrage ,0.949456548
AUT,Austria,41946,Inclusive suffrage ,1
AUT,Austria,41949,Infant mortality rate ,1
AUT,Austria,41950,Internal conflict ,0.611111111
AUT,Austria,41951,Judicial accountability ,0.881111606
AUT,Austria,41952,Judicial corruption decision ,0.859352203
AUT,Austria,41953,Judicial independence ,0.699917423
AUT,Austria,41954,Kilocalories per person per day ,1
AUT,Austria,41955,Law  and order ,1
AUT,Austria,41956,Legislature investigates in practice ,0.9
AUT,Austria,41957,Legislature opposition parties ,0.75
AUT,Austria,41958,Legislature questions officials in practice ,0.7
AUT,Austria,41977,Life expectancy ,1
AUT,Austria,41979,Local  Democracy ,0.813375972
AUT,Austria,41980,Local government index ,0.987963892
AUT,Austria,41981,Lower chamber female legislators ,0.947368421
AUT,Austria,41982,Lower court independence ,0.894736842
AUT,Austria,41983,Mean years of schooling ,0.947368421
AUT,Austria,41984,Media bias ,0.710400437
AUT,Austria,41985,Media corrupt ,0.779653353
AUT,Austria,41986,Media freedom ,1
AUT,Austria,41987,Media integrity ,0.746105049
AUT,Austria,41988,Media self-censorship ,0.615455523
AUT,Austria,41989,Multiparty elections ,1
AUT,Austria,42006,Openness of executive recruitment ,1
AUT,Austria,42007,Opposition parties  autonomy ,0.894736842
AUT,Austria,42008,Party ban ,0.421052632
AUT,Austria,42019,Personal integrity and security ,0.703809739
AUT,Austria,42024,Power distributed by gender ,0.894736842
AUT,Austria,42025,Power distributed by social group ,0.736842105
AUT,Austria,42026,Power distributed by socio-economic position ,0.631578947
AUT,Austria,42031,Predictable enforcement ,0.717089523
AUT,Austria,42032,Print / broadcast media perspectives ,0.695797517
AUT,Austria,42033,Print/broadcast censorship effort ,0.625703422
AUT,Austria,42048,Public sector corrupt exchanges ,0.894736842
AUT,Austria,42049,Public sector theft ,
AUT,Austria,42054,Religious  Tensions / Ethnic Tensions ,0.833333333
AUT,Austria,42055,Religious organization repression ,0.801170425
AUT,Austria,42056,Representation of disadvantaged social groups ,0.526315789
AUT,Austria,42057,Representative government ,0.76869413
AUT,Austria,42084,Rigorous and impartial public administration ,0.842105263
AUT,Austria,42087,Social class equality in respect for civil liberties ,1
AUT,Austria,42088,Social group equality ,0.744691037
AUT,Austria,42089,Social group equality in respect for civil liberties ,0.947368421
AUT,Austria,42090,Social rights and equality ,0.749558845
AUT,Austria,42171,Subnational elections free and fair ,0.823285121
AUT,Austria,42250,Transparent laws with predictable enforcement ,0.894736842
AZE,Azerbaijan,41794,Absence of corruption (Global States of Democracy),0.117237244
AZE,Azerbaijan,41795,Access to justice ,0.378100471
AZE,Azerbaijan,41796,Access to justice for men ,0.412097586
AZE,Azerbaijan,41797,Access to justice for women ,0.44464657
AZE,Azerbaijan,41798,Barriers to parties ,0.263157895
AZE,Azerbaijan,41799,Basic welfare ,0.598660629
AZE,Azerbaijan,41814,Bureaucratic quality ,0.25
AZE,Azerbaijan,41825,Checks on government ,0.17371673
AZE,Azerbaijan,41826,Civil liberties ,0.367411127
AZE,Azerbaijan,41827,Civil society participation ,0.186670854
AZE,Azerbaijan,41828,Clean Elections ,0.153921469
AZE,Azerbaijan,41841,Competition ,0
AZE,Azerbaijan,41842,Competitiveness of executive recruitment ,0
AZE,Azerbaijan,41843,Competitiveness of participation ,0.4
AZE,Azerbaijan,41844,Compliance with High Court ,0
AZE,Azerbaijan,41845,Compliance with judiciary ,0
AZE,Azerbaijan,41854,Corruption ,0.25
AZE,Azerbaijan,41855,Critical Print / broadcast media ,0.38341294
AZE,Azerbaijan,41856,CSO  participatory environment ,0.206601079
AZE,Azerbaijan,41857,CSO entry and exit ,0.25273103
AZE,Azerbaijan,41858,CSO participatory environment ,0.295217071
AZE,Azerbaijan,41859,CSO repression ,0.220877884
AZE,Azerbaijan,41860,CSO women s participation ,0.263157895
AZE,Azerbaijan,41865,Direct  Democracy ,0.186086214
AZE,Azerbaijan,41866,Direct democracy ,0.279129321
AZE,Azerbaijan,41867,Educational equality ,0
AZE,Azerbaijan,41868,Effective parliament ,0.288051872
AZE,Azerbaijan,41869,Elected executive index ,1
AZE,Azerbaijan,41870,Elected Government ,0.649970764
AZE,Azerbaijan,41871,Election free and fair ,0.100270141
AZE,Azerbaijan,41872,Election government intimidation ,0.184309008
AZE,Azerbaijan,41873,Election other voting irregularities ,0.094830372
AZE,Azerbaijan,41874,Election voter registry ,0.367597602
AZE,Azerbaijan,41875,Election women in the cabinet ,0.294117647
AZE,Azerbaijan,41876,Elections multiparty ,0.2
AZE,Azerbaijan,41877,Electoral,0.666666667
AZE,Azerbaijan,41878,Electoral participation ,0.5376
AZE,Azerbaijan,41879,EMB autonomy ,0.076160991
AZE,Azerbaijan,41880,EMB capacity ,0.603515625
AZE,Azerbaijan,41881,Engaged society ,0.141178199
AZE,Azerbaijan,41882,Executive bribery and corrupt exchanges ,0.052631579
AZE,Azerbaijan,41883,Executive constraints ,0.166666667
AZE,Azerbaijan,41884,Executive embezzlement and theft ,0.052631579
AZE,Azerbaijan,41885,Executive oversight ,0.1
AZE,Azerbaijan,41886,Executive respects constitution ,0.157894737
AZE,Azerbaijan,41895,Fair trial ,0
AZE,Azerbaijan,41896,Female vs. male mean years of schooling ,0.684210526
AZE,Azerbaijan,41913,Free Political Parties ,0.357169885
AZE,Azerbaijan,41914,Freedom from forced labour for men ,0.210526316
AZE,Azerbaijan,41915,Freedom from forced labour for women ,0.157894737
AZE,Azerbaijan,41916,Freedom from political killings ,0.578947368
AZE,Azerbaijan,41917,Freedom from torture ,0.263157895
AZE,Azerbaijan,41918,Freedom of academic and cultural expression ,0.360350493
AZE,Azerbaijan,41919,Freedom of assembly and association ,0.333333333
AZE,Azerbaijan,41920,Freedom of association and assembly ,0.247769564
AZE,Azerbaijan,41921,Freedom of discussion for men ,0.369534003
AZE,Azerbaijan,41922,Freedom of discussion for women ,0.383992039
AZE,Azerbaijan,41923,Freedom of domestic movement for men ,0.668656716
AZE,Azerbaijan,41924,Freedom of domestic movement for women ,0.619589692
AZE,Azerbaijan,41925,Freedom of expression ,0.33728478
AZE,Azerbaijan,41926,Freedom of foreign movement ,0.513766597
AZE,Azerbaijan,41927,Freedom of movement ,0.623710407
AZE,Azerbaijan,41928,Freedom of movement and residence ,0.666666667
AZE,Azerbaijan,41929,Freedom of opinion and expression ,0.333333333
AZE,Azerbaijan,41930,Freedom of religion ,0.483098133
AZE,Azerbaijan,41931,"Freedom of thought, conscience and religion ",0.333333333
AZE,Azerbaijan,41932,Fundamental rights ,0.362834843
AZE,Azerbaijan,41933,Gender equality ,0.407954375
AZE,Azerbaijan,41938,Harassment of journalists ,0.327442387
AZE,Azerbaijan,41939,Health equality ,0.052631579
AZE,Azerbaijan,41940,High Court independence ,0
AZE,Azerbaijan,41943,Human rights protection scores ,0.5
AZE,Azerbaijan,41944,Impartial administration ,0.182273661
AZE,Azerbaijan,41945,Inclusive  Suffrage ,0.789199201
AZE,Azerbaijan,41946,Inclusive suffrage ,1
AZE,Azerbaijan,41949,Infant mortality rate ,0.631578947
AZE,Azerbaijan,41950,Internal conflict ,0.5
AZE,Azerbaijan,41951,Judicial accountability ,0.203150542
AZE,Azerbaijan,41952,Judicial corruption decision ,0
AZE,Azerbaijan,41953,Judicial independence ,0.015407688
AZE,Azerbaijan,41954,Kilocalories per person per day ,0.789473684
AZE,Azerbaijan,41955,Law  and order ,0.583333333
AZE,Azerbaijan,41956,Legislature investigates in practice ,0.2
AZE,Azerbaijan,41957,Legislature opposition parties ,0.2
AZE,Azerbaijan,41958,Legislature questions officials in practice ,0.1
AZE,Azerbaijan,41977,Life expectancy ,0.684210526
AZE,Azerbaijan,41978,Literacy,1
AZE,Azerbaijan,41979,Local  Democracy ,0.00412953
AZE,Azerbaijan,41980,Local government index ,0.025075226
AZE,Azerbaijan,41981,Lower chamber female legislators ,0.684210526
AZE,Azerbaijan,41982,Lower court independence ,0
AZE,Azerbaijan,41983,Mean years of schooling ,0.947368421
AZE,Azerbaijan,41984,Media bias ,0.298756321
AZE,Azerbaijan,41985,Media corrupt ,0.308364732
AZE,Azerbaijan,41986,Media freedom ,0
AZE,Azerbaijan,41987,Media integrity ,0.25425019
AZE,Azerbaijan,41988,Media self-censorship ,0.38961438
AZE,Azerbaijan,41989,Multiparty elections ,1
AZE,Azerbaijan,42006,Openness of executive recruitment ,1
AZE,Azerbaijan,42007,Opposition parties  autonomy ,0.263157895
AZE,Azerbaijan,42008,Party ban ,0.684210526
AZE,Azerbaijan,42019,Personal integrity and security ,0.393138708
AZE,Azerbaijan,42024,Power distributed by gender ,0.263157895
AZE,Azerbaijan,42025,Power distributed by social group ,0.052631579
AZE,Azerbaijan,42026,Power distributed by socio-economic position ,0
AZE,Azerbaijan,42031,Predictable enforcement ,0.221657571
AZE,Azerbaijan,42032,Print / broadcast media perspectives ,0.113339701
AZE,Azerbaijan,42033,Print/broadcast censorship effort ,0.156045627
AZE,Azerbaijan,42048,Public sector corrupt exchanges ,0
AZE,Azerbaijan,42049,Public sector theft ,0
AZE,Azerbaijan,42054,Religious  Tensions / Ethnic Tensions ,0.75
AZE,Azerbaijan,42055,Religious organization repression ,0.46488724
AZE,Azerbaijan,42056,Representation of disadvantaged social groups ,0.105263158
AZE,Azerbaijan,42057,Representative government ,0.273492769
AZE,Azerbaijan,42084,Rigorous and impartial public administration ,0.105263158
AZE,Azerbaijan,42087,Social class equality in respect for civil liberties ,0.315789474
AZE,Azerbaijan,42088,Social group equality ,0.333230423
AZE,Azerbaijan,42089,Social group equality in respect for civil liberties ,0.526315789
AZE,Azerbaijan,42090,Social rights and equality ,0.354808636
AZE,Azerbaijan,42171,Subnational elections free and fair ,0.164685665
AZE,Azerbaijan,42250,Transparent laws with predictable enforcement ,0.105263158
BDI,Burundi,41794,Absence of corruption (Global States of Democracy),0.129677633
BDI,Burundi,41795,Access to justice ,0.288461538
BDI,Burundi,41796,Access to justice for men ,0.30331992
BDI,Burundi,41797,Access to justice for women ,0.335888773
BDI,Burundi,41798,Barriers to parties ,0.315789474
BDI,Burundi,41799,Basic welfare ,0.412906541
BDI,Burundi,41825,Checks on government ,0.254277567
BDI,Burundi,41826,Civil liberties ,0.271390268
BDI,Burundi,41827,Civil society participation ,0.278732724
BDI,Burundi,41828,Clean Elections ,0.064160895
BDI,Burundi,41841,Competition ,0
BDI,Burundi,41842,Competitiveness of executive recruitment ,0
BDI,Burundi,41843,Competitiveness of participation ,0.6
BDI,Burundi,41844,Compliance with High Court ,0
BDI,Burundi,41845,Compliance with judiciary ,0.210526316
BDI,Burundi,41855,Critical Print / broadcast media ,0.347662469
BDI,Burundi,41856,CSO  participatory environment ,0.156616947
BDI,Burundi,41857,CSO entry and exit ,0.207410688
BDI,Burundi,41858,CSO participatory environment ,0.406181015
BDI,Burundi,41859,CSO repression ,0.328784468
BDI,Burundi,41860,CSO women s participation ,0.631578947
BDI,Burundi,41865,Direct  Democracy ,0.181818182
BDI,Burundi,41866,Direct democracy ,0.272727273
BDI,Burundi,41867,Educational equality ,0
BDI,Burundi,41868,Effective parliament ,0.32164216
BDI,Burundi,41869,Elected executive index ,1
BDI,Burundi,41870,Elected Government ,0.649970764
BDI,Burundi,41871,Election free and fair ,0.034006038
BDI,Burundi,41872,Election government intimidation ,0.029136594
BDI,Burundi,41873,Election other voting irregularities ,0.013893376
BDI,Burundi,41874,Election voter registry ,0.384559146
BDI,Burundi,41875,Election women in the cabinet ,0.882352941
BDI,Burundi,41876,Elections multiparty ,0.25
BDI,Burundi,41877,Electoral,0.666666667
BDI,Burundi,41878,Electoral participation ,0.5553
BDI,Burundi,41879,EMB autonomy ,0.187151703
BDI,Burundi,41880,EMB capacity ,0.147836538
BDI,Burundi,41881,Engaged society ,0.334067871
BDI,Burundi,41882,Executive bribery and corrupt exchanges ,0.105263158
BDI,Burundi,41883,Executive constraints ,0.5
BDI,Burundi,41884,Executive embezzlement and theft ,0.052631579
BDI,Burundi,41885,Executive oversight ,0.05
BDI,Burundi,41886,Executive respects constitution ,0
BDI,Burundi,41895,Fair trial ,0
BDI,Burundi,41896,Female vs. male mean years of schooling ,0.315789474
BDI,Burundi,41913,Free Political Parties ,0.374909302
BDI,Burundi,41914,Freedom from forced labour for men ,0.157894737
BDI,Burundi,41915,Freedom from forced labour for women ,0.210526316
BDI,Burundi,41916,Freedom from political killings ,0
BDI,Burundi,41917,Freedom from torture ,0
BDI,Burundi,41918,Freedom of academic and cultural expression ,0.466319825
BDI,Burundi,41919,Freedom of assembly and association ,0
BDI,Burundi,41920,Freedom of association and assembly ,0.22049452
BDI,Burundi,41921,Freedom of discussion for men ,0.128051168
BDI,Burundi,41922,Freedom of discussion for women ,0.279783907
BDI,Burundi,41923,Freedom of domestic movement for men ,0.455418559
BDI,Burundi,41924,Freedom of domestic movement for women ,0.65911934
BDI,Burundi,41925,Freedom of expression ,0.225230355
BDI,Burundi,41926,Freedom of foreign movement ,0.4185884
BDI,Burundi,41927,Freedom of movement ,0.496289593
BDI,Burundi,41928,Freedom of movement and residence ,0.333333333
BDI,Burundi,41929,Freedom of opinion and expression ,0
BDI,Burundi,41930,Freedom of religion ,0.680456717
BDI,Burundi,41931,"Freedom of thought, conscience and religion ",0.666666667
BDI,Burundi,41932,Fundamental rights ,0.300495
BDI,Burundi,41933,Gender equality ,0.502633006
BDI,Burundi,41938,Harassment of journalists ,0.186483812
BDI,Burundi,41939,Health equality ,0
BDI,Burundi,41940,High Court independence ,0.052631579
BDI,Burundi,41943,Human rights protection scores ,0.25
BDI,Burundi,41944,Impartial administration ,0.116095357
BDI,Burundi,41945,Inclusive  Suffrage ,0.794853049
BDI,Burundi,41946,Inclusive suffrage ,1
BDI,Burundi,41949,Infant mortality rate ,0.421052632
BDI,Burundi,41951,Judicial accountability ,0.313568138
BDI,Burundi,41952,Judicial corruption decision ,0.240151736
BDI,Burundi,41953,Judicial independence ,0.162328315
BDI,Burundi,41956,Legislature investigates in practice ,0.15
BDI,Burundi,41957,Legislature opposition parties ,0.25
BDI,Burundi,41958,Legislature questions officials in practice ,0.6
BDI,Burundi,41977,Life expectancy ,0.263157895
BDI,Burundi,41978,Literacy,0.263157895
BDI,Burundi,41979,Local  Democracy ,0.033194959
BDI,Burundi,41980,Local government index ,0.498495486
BDI,Burundi,41981,Lower chamber female legislators ,0.947368421
BDI,Burundi,41982,Lower court independence ,0.052631579
BDI,Burundi,41983,Mean years of schooling ,0.263157895
BDI,Burundi,41984,Media bias ,0.397157305
BDI,Burundi,41985,Media corrupt ,0.23677468
BDI,Burundi,41986,Media freedom ,0
BDI,Burundi,41987,Media integrity ,0.309312357
BDI,Burundi,41988,Media self-censorship ,0.300814257
BDI,Burundi,41989,Multiparty elections ,1
BDI,Burundi,42006,Openness of executive recruitment ,1
BDI,Burundi,42007,Opposition parties  autonomy ,0.263157895
BDI,Burundi,42008,Party ban ,0.263157895
BDI,Burundi,42019,Personal integrity and security ,0.131687503
BDI,Burundi,42024,Power distributed by gender ,0.263157895
BDI,Burundi,42025,Power distributed by social group ,0.315789474
BDI,Burundi,42026,Power distributed by socio-economic position ,0.157894737
BDI,Burundi,42031,Predictable enforcement ,0.095273978
BDI,Burundi,42032,Print / broadcast media perspectives ,0.280165552
BDI,Burundi,42033,Print/broadcast censorship effort ,0.217946768
BDI,Burundi,42048,Public sector corrupt exchanges ,0
BDI,Burundi,42049,Public sector theft ,0
BDI,Burundi,42055,Religious organization repression ,0.46460177
BDI,Burundi,42056,Representation of disadvantaged social groups ,0.368421053
BDI,Burundi,42057,Representative government ,0.252850549
BDI,Burundi,42084,Rigorous and impartial public administration ,0.052631579
BDI,Burundi,42087,Social class equality in respect for civil liberties ,0.473684211
BDI,Burundi,42088,Social group equality ,0.429541171
BDI,Burundi,42089,Social group equality in respect for civil liberties ,0.473684211
BDI,Burundi,42090,Social rights and equality ,0.409732141
BDI,Burundi,42171,Subnational elections free and fair ,0.066590291
BDI,Burundi,42250,Transparent laws with predictable enforcement ,0
BEL,Belgium,41794,Absence of corruption (Global States of Democracy),0.814545454
BEL,Belgium,41795,Access to justice ,0.899136578
BEL,Belgium,41796,Access to justice for men ,0.881161972
BEL,Belgium,41797,Access to justice for women ,0.912162162
BEL,Belgium,41798,Barriers to parties ,0.842105263
BEL,Belgium,41799,Basic welfare ,0.950228662
BEL,Belgium,41814,Bureaucratic quality ,1
BEL,Belgium,41825,Checks on government ,0.779942966
BEL,Belgium,41826,Civil liberties ,0.880285283
BEL,Belgium,41827,Civil society participation ,0.797587553
BEL,Belgium,41828,Clean Elections ,0.88033694
BEL,Belgium,41841,Competition ,1
BEL,Belgium,41842,Competitiveness of executive recruitment ,1
BEL,Belgium,41843,Competitiveness of participation ,0.6
BEL,Belgium,41844,Compliance with High Court ,0.736842105
BEL,Belgium,41845,Compliance with judiciary ,0.736842105
BEL,Belgium,41854,Corruption ,0.75
BEL,Belgium,41855,Critical Print / broadcast media ,0.815892314
BEL,Belgium,41856,CSO  participatory environment ,0.740082513
BEL,Belgium,41857,CSO entry and exit ,0.730735164
BEL,Belgium,41858,CSO participatory environment ,0.811626196
BEL,Belgium,41859,CSO repression ,0.87070906
BEL,Belgium,41860,CSO women s participation ,0.894736842
BEL,Belgium,41865,Direct  Democracy ,0.021766965
BEL,Belgium,41866,Direct democracy ,0.021766965
BEL,Belgium,41867,Educational equality ,0.842105263
BEL,Belgium,41868,Effective parliament ,0.762026393
BEL,Belgium,41869,Elected executive index ,1
BEL,Belgium,41870,Elected Government ,1
BEL,Belgium,41871,Election free and fair ,0.870014302
BEL,Belgium,41872,Election government intimidation ,0.793103448
BEL,Belgium,41873,Election other voting irregularities ,0.914378029
BEL,Belgium,41874,Election voter registry ,0.913437637
BEL,Belgium,41875,Election women in the cabinet ,0.882352941
BEL,Belgium,41876,Elections multiparty ,0.85
BEL,Belgium,41877,Electoral,1
BEL,Belgium,41878,Electoral participation ,0.8721
BEL,Belgium,41879,EMB autonomy ,0.777399381
BEL,Belgium,41880,EMB capacity ,0.77328726
BEL,Belgium,41881,Engaged society ,0.728661672
BEL,Belgium,41882,Executive bribery and corrupt exchanges ,1
BEL,Belgium,41883,Executive constraints ,1
BEL,Belgium,41884,Executive embezzlement and theft ,0.947368421
BEL,Belgium,41885,Executive oversight ,0.95
BEL,Belgium,41886,Executive respects constitution ,0.947368421
BEL,Belgium,41895,Fair trial ,1
BEL,Belgium,41896,Female vs. male mean years of schooling ,0.947368421
BEL,Belgium,41913,Free Political Parties ,0.678919645
BEL,Belgium,41914,Freedom from forced labour for men ,0.789473684
BEL,Belgium,41915,Freedom from forced labour for women ,0.789473684
BEL,Belgium,41916,Freedom from political killings ,0.894736842
BEL,Belgium,41917,Freedom from torture ,0.894736842
BEL,Belgium,41918,Freedom of academic and cultural expression ,0.856243154
BEL,Belgium,41919,Freedom of assembly and association ,1
BEL,Belgium,41920,Freedom of association and assembly ,0.839408616
BEL,Belgium,41921,Freedom of discussion for men ,0.801331419
BEL,Belgium,41922,Freedom of discussion for women ,0.848308217
BEL,Belgium,41923,Freedom of domestic movement for men ,0.936534718
BEL,Belgium,41924,Freedom of domestic movement for women ,0.845509132
BEL,Belgium,41925,Freedom of expression ,0.86347717
BEL,Belgium,41926,Freedom of foreign movement ,0.871139064
BEL,Belgium,41927,Freedom of movement ,0.915656109
BEL,Belgium,41928,Freedom of movement and residence ,1
BEL,Belgium,41929,Freedom of opinion and expression ,0.666666667
BEL,Belgium,41930,Freedom of religion ,0.81530922
BEL,Belgium,41931,"Freedom of thought, conscience and religion ",0.666666667
BEL,Belgium,41932,Fundamental rights ,0.890190902
BEL,Belgium,41933,Gender equality ,0.825229652
BEL,Belgium,41938,Harassment of journalists ,0.720627739
BEL,Belgium,41939,Health equality ,0.947368421
BEL,Belgium,41940,High Court independence ,0.842105263
BEL,Belgium,41943,Human rights protection scores ,1
BEL,Belgium,41944,Impartial administration ,0.892301471
BEL,Belgium,41945,Inclusive  Suffrage ,0.971145879
BEL,Belgium,41946,Inclusive suffrage ,1
BEL,Belgium,41949,Infant mortality rate ,1
BEL,Belgium,41950,Internal conflict ,0.666666667
BEL,Belgium,41951,Judicial accountability ,0.695942934
BEL,Belgium,41952,Judicial corruption decision ,0.859644004
BEL,Belgium,41953,Judicial independence ,0.69317454
BEL,Belgium,41954,Kilocalories per person per day ,1
BEL,Belgium,41955,Law  and order ,0.833333333
BEL,Belgium,41956,Legislature investigates in practice ,0.9
BEL,Belgium,41957,Legislature opposition parties ,0.8
BEL,Belgium,41958,Legislature questions officials in practice ,0.65
BEL,Belgium,41977,Life expectancy ,1
BEL,Belgium,41979,Local  Democracy ,0.811400836
BEL,Belgium,41980,Local government index ,0.979939819
BEL,Belgium,41981,Lower chamber female legislators ,1
BEL,Belgium,41982,Lower court independence ,1
BEL,Belgium,41983,Mean years of schooling ,1
BEL,Belgium,41984,Media bias ,0.696050294
BEL,Belgium,41985,Media corrupt ,0.847626225
BEL,Belgium,41986,Media freedom ,1
BEL,Belgium,41987,Media integrity ,0.811976656
BEL,Belgium,41988,Media self-censorship ,0.911968044
BEL,Belgium,41989,Multiparty elections ,1
BEL,Belgium,42006,Openness of executive recruitment ,1
BEL,Belgium,42007,Opposition parties  autonomy ,0.789473684
BEL,Belgium,42008,Party ban ,0.578947368
BEL,Belgium,42019,Personal integrity and security ,0.735844402
BEL,Belgium,42024,Power distributed by gender ,0.947368421
BEL,Belgium,42025,Power distributed by social group ,0.894736842
BEL,Belgium,42026,Power distributed by socio-economic position ,0.894736842
BEL,Belgium,42031,Predictable enforcement ,0.896435534
BEL,Belgium,42032,Print / broadcast media perspectives ,0.830627189
BEL,Belgium,42033,Print/broadcast censorship effort ,0.892775665
BEL,Belgium,42048,Public sector corrupt exchanges ,0.947368421
BEL,Belgium,42049,Public sector theft ,0.894736842
BEL,Belgium,42054,Religious  Tensions / Ethnic Tensions ,0.75
BEL,Belgium,42055,Religious organization repression ,0.862403654
BEL,Belgium,42056,Representation of disadvantaged social groups ,0.631578947
BEL,Belgium,42057,Representative government ,0.797925923
BEL,Belgium,42084,Rigorous and impartial public administration ,1
BEL,Belgium,42087,Social class equality in respect for civil liberties ,0.894736842
BEL,Belgium,42088,Social group equality ,0.737847794
BEL,Belgium,42089,Social group equality in respect for civil liberties ,0.894736842
BEL,Belgium,42090,Social rights and equality ,0.816789725
BEL,Belgium,42171,Subnational elections free and fair ,0.828010884
BEL,Belgium,42250,Transparent laws with predictable enforcement ,0.947368421
BEN,Benin,41794,Absence of corruption (Global States of Democracy),0.553728655
BEN,Benin,41795,Access to justice ,0.790031397
BEN,Benin,41796,Access to justice for men ,0.797912475
BEN,Benin,41797,Access to justice for women ,0.824714137
BEN,Benin,41798,Barriers to parties ,0.473684211
BEN,Benin,41799,Basic welfare ,0.362092791
BEN,Benin,41825,Checks on government ,0.604919202
BEN,Benin,41826,Civil liberties ,0.819900712
BEN,Benin,41827,Civil society participation ,0.815174232
BEN,Benin,41828,Clean Elections ,0.732213684
BEN,Benin,41841,Competition ,1
BEN,Benin,41842,Competitiveness of executive recruitment ,1
BEN,Benin,41843,Competitiveness of participation ,0.8
BEN,Benin,41844,Compliance with High Court ,0.842105263
BEN,Benin,41845,Compliance with judiciary ,0.684210526
BEN,Benin,41855,Critical Print / broadcast media ,0.521348965
BEN,Benin,41856,CSO  participatory environment ,0.679625516
BEN,Benin,41857,CSO entry and exit ,0.885591969
BEN,Benin,41858,CSO participatory environment ,0.795143488
BEN,Benin,41859,CSO repression ,0.797411367
BEN,Benin,41860,CSO women s participation ,0.842105263
BEN,Benin,41865,Direct  Democracy ,0.025608195
BEN,Benin,41866,Direct democracy ,0.025608195
BEN,Benin,41867,Educational equality ,0.684210526
BEN,Benin,41868,Effective parliament ,0.590356028
BEN,Benin,41869,Elected executive index ,1
BEN,Benin,41870,Elected Government ,1
BEN,Benin,41871,Election free and fair ,0.770697601
BEN,Benin,41872,Election government intimidation ,0.470596097
BEN,Benin,41873,Election other voting irregularities ,0.633925687
BEN,Benin,41874,Election voter registry ,0.756982015
BEN,Benin,41875,Election women in the cabinet ,0.647058824
BEN,Benin,41876,Elections multiparty ,0.85
BEN,Benin,41877,Electoral,1
BEN,Benin,41878,Electoral participation ,0.5835
BEN,Benin,41879,EMB autonomy ,0.821362229
BEN,Benin,41880,EMB capacity ,0.710486779
BEN,Benin,41881,Engaged society ,0.852651682
BEN,Benin,41882,Executive bribery and corrupt exchanges ,0.789473684
BEN,Benin,41883,Executive constraints ,0.666666667
BEN,Benin,41884,Executive embezzlement and theft ,0.842105263
BEN,Benin,41885,Executive oversight ,0.6
BEN,Benin,41886,Executive respects constitution ,0.526315789
BEN,Benin,41895,Fair trial ,0.666666667
